window,miu,be,sig,a,p,LogL
356,0.429149894,0.960494628,0.148217061,0.299951793,5.501543659,-9154.440381
357,0.397180735,0.959996805,0.149999754,0.301785163,5.499992626,-9158.488928
358,0.337660144,0.963593209,0.150670616,0.298507895,5.528905756,-9160.81708
359,0.405726901,0.959994918,0.178858758,0.30043589,5.499988273,-9157.489308
360,0.444317517,0.946866771,0.153562267,0.294631176,5.527802978,-9152.588836
361,0.38473093,0.959984333,0.149723068,0.307415728,5.49986543,-9162.433678
362,0.415119301,0.960211669,0.163320349,0.305619398,5.499927695,-9165.743206
363,0.428035622,0.959767939,0.149989289,0.300219003,5.500054566,-9159.586247
364,0.417803503,0.946917273,0.19305055,0.293464227,5.510511323,-9144.281931
365,0.40002229,0.960015589,0.150105998,0.299974865,5.500108379,-9161.536237
366,0.459038313,0.960003375,0.149983126,0.299943755,5.635862258,-9168.622887
367,0.365486157,0.959952668,0.175476998,0.300095399,5.500024444,-9157.293249
368,0.379027094,0.956990948,0.180746653,0.293598183,5.493683177,-9160.957567
369,0.314905573,0.960438542,0.150358194,0.302038084,5.499852076,-9169.033512
370,0.402949814,0.959994337,0.158913346,0.30585111,5.499986931,-9164.887455
371,0.462985856,0.951514396,0.164858855,0.304861837,5.505454059,-9156.654518
372,0.372130036,0.952628903,0.149057714,0.297884482,5.492100592,-9154.238343
373,0.380811387,0.953107408,0.144087697,0.298420028,5.503232237,-9159.843058
374,0.442437357,0.959863216,0.149989478,0.299964927,5.499684345,-9166.022761
375,0.431891825,0.960021011,0.167960915,0.298614597,5.502353253,-9156.933126
376,0.401678101,0.959985864,0.149998913,0.299996375,5.53246701,-9154.526451
377,0.401102464,0.959972994,0.152515121,0.301130797,5.500740642,-9160.00702
378,0.489478901,0.960000809,0.152293954,0.299986525,5.499878722,-9151.542623
379,0.398280548,0.960742437,0.155600952,0.29949033,5.513096224,-9150.114594
380,0.40255133,0.96062863,0.151727577,0.300846625,5.500228613,-9142.672688
381,0.367127711,0.960002931,0.149991809,0.304370479,5.531749626,-9142.398768
382,0.398844078,0.960719876,0.175387627,0.299473624,5.509591582,-9147.387588
383,0.378199624,0.960107384,0.149946769,0.300958153,5.501620961,-9142.855728
384,0.405232277,0.959992516,0.177060416,0.299998081,5.499982728,-9141.380029
385,0.388017721,0.960144088,0.14989179,0.29966896,5.501486192,-9135.113259
386,0.400606965,0.959348533,0.154038733,0.302332011,5.499392654,-9127.30266
387,0.400137487,0.95996483,0.152121151,0.301044987,5.501220392,-9131.384149
388,0.425688329,0.960213907,0.150244921,0.300626964,5.507287668,-9131.977539
389,0.415780148,0.959981339,0.149998565,0.299995215,5.499956937,-9128.681626
390,0.368668933,0.96000053,0.149997352,0.299991174,5.499920565,-9123.126797
391,0.584937759,0.960002106,0.15007295,0.299937998,5.499880482,-9124.341768
392,0.569991742,0.960001367,0.149993163,0.299977209,5.499794881,-9122.240464
393,0.388124541,0.958885855,0.155876705,0.299890734,5.500921191,-9115.057836
394,0.430945255,0.961518203,0.14980339,0.295966345,5.515890788,-9120.69521
395,0.375477439,0.959996086,0.149962611,0.299928979,5.49987957,-9123.468698
396,0.4005058,0.959981864,0.149998605,0.29999535,5.511093401,-9119.521692
397,0.408354794,0.959517255,0.154548792,0.299896552,5.500141712,-9117.515371
398,0.399781331,0.959997715,0.155459159,0.299999414,5.499994728,-9113.299764
399,0.609512131,0.960001619,0.173767947,0.299973014,5.49975713,-9133.968672
400,0.543748976,0.961803667,0.149378131,0.302988688,5.500268346,-9128.424805
401,0.37459498,0.959950882,0.174611699,0.299987406,5.542904317,-9121.790987
402,0.407470318,0.959139809,0.186116976,0.299736765,5.500676608,-9125.92918
403,0.4024831,0.959878417,0.15003914,0.302355508,5.500986119,-9130.081846
404,0.431059852,0.950523941,0.166542071,0.299519221,5.525170571,-9119.629052
405,0.399835092,0.959953931,0.150596618,0.300476248,5.50080887,-9122.331551
406,0.386323872,0.957386459,0.182690627,0.301396109,5.502826526,-9126.576533
407,0.405146563,0.959997838,0.151458384,0.301449643,5.499995011,-9115.018033
408,0.422134084,0.959932231,0.168368279,0.29990955,5.527034984,-9127.151706
409,0.438404885,0.963569673,0.155497102,0.295327316,5.575649612,-9126.911687
410,0.405729145,0.959991305,0.175139273,0.299997771,5.500904318,-9127.211133
411,0.358536284,0.958741609,0.179664963,0.448653918,5.524117486,-9132.325873
412,0.392387051,0.957149065,0.164442075,0.297626895,5.497505765,-9118.172613
413,0.37576818,0.959742137,0.150337324,0.300011563,5.527552759,-9124.523437
414,0.40332435,0.960981265,0.1630244,0.300076694,5.512602239,-9130.357258
415,0.415135246,0.959493329,0.18049517,0.300770015,5.514705458,-9128.099988
416,0.398063757,0.960332307,0.154325197,0.300693354,5.500266909,-9124.314421
417,0.399811802,0.959998778,0.151402832,0.302845878,5.499997181,-9123.723715
418,0.40361583,0.959995727,0.157844054,0.299998904,5.502949127,-9123.749981
419,0.302346714,0.9599188,0.149993754,0.299979179,5.499812615,-9126.400884
420,0.557532995,0.959657995,0.149838983,0.300120309,5.499345123,-9130.841373
421,0.51473982,0.95532281,0.164117637,0.297006145,5.498792263,-9122.342084
422,0.355437855,0.950120067,0.145839259,0.288459843,5.509073367,-9122.963314
423,0.311643665,0.95993318,0.14999486,0.299982867,5.4998458,-9123.770173
424,0.401963327,0.960085489,0.151565683,0.300849127,5.499927834,-9125.47627
425,0.399569669,0.959995383,0.155797568,0.306724992,5.499989365,-9132.156347
426,0.332324427,0.959523249,0.164797929,0.300396085,5.534700365,-9127.824706
427,0.46202968,0.951315906,0.158986785,0.299855919,5.49941189,-9120.322661
428,0.401927599,0.961139304,0.149245639,0.300103349,5.503708483,-9125.918881
429,0.396605732,0.95882136,0.156624009,0.303179996,5.505804709,-9133.704404
430,0.409453078,0.959969767,0.165232503,0.299992248,5.499930231,-9124.926917
431,0.391234736,0.961120549,0.14821743,0.298375351,5.560019808,-9132.838532
432,0.397987406,0.960856845,0.149621536,0.301389574,5.587031212,-9133.091048
433,0.418259751,0.955226241,0.204122328,0.299512055,5.500784875,-9133.38598
434,0.490838846,0.960000707,0.149996463,0.29998821,5.61269541,-9141.972927
435,0.445747967,0.959459972,0.150775499,0.299588985,5.499853872,-9122.483382
436,0.398890989,0.960079213,0.150165016,0.299647838,5.499673467,-9141.223745
437,0.40865565,0.960004409,0.153598934,0.304110612,5.499997324,-9133.012865
438,0.392495268,0.960003352,0.149983242,0.299944141,5.499497267,-9128.910351
439,0.399286964,0.958615584,0.152805021,0.299730193,5.502395803,-9131.886471
440,0.398909543,0.959895138,0.158165579,0.302204825,5.505824267,-9123.453896
441,0.406086953,0.960139928,0.163891206,0.28988774,5.568737947,-9120.292654
442,0.404209684,0.960843924,0.165544556,0.292634578,5.498847336,-9124.468184
443,0.400024581,0.960029585,0.150446327,0.300205362,5.500276494,-9126.864178
444,0.39103387,0.960848284,0.144617433,0.280586946,5.505298847,-9127.727174
445,0.457582345,0.897491656,0.228821747,0.286127492,5.576283872,-9121.210913
446,0.357719696,0.957355383,0.14954097,0.301225835,5.498673676,-9127.721549
447,0.393007034,0.959992175,0.182291255,0.301872249,5.499981941,-9134.591945
448,0.481977155,0.959978301,0.15101855,0.300967684,5.507370535,-9130.296696
449,0.405230277,0.959997914,0.150301428,0.299999465,5.501392812,-9128.350676
450,0.402848592,0.959994904,0.164984806,0.299998693,5.499988241,-9136.209643
451,0.403773712,0.959997044,0.154809739,0.30710532,5.499993178,-9137.495279
452,0.405065934,0.959991481,0.180907353,0.303785118,5.499980341,-9134.482777
453,0.310697867,0.960580065,0.151335002,0.296304167,5.499532242,-9132.565612
454,0.385569464,0.961770855,0.171222504,0.298662399,5.504038382,-9142.300897
455,0.388910873,0.959989667,0.167366428,0.299996541,5.49997942,-9134.837351
456,0.399428304,0.959986459,0.149996652,0.300004468,5.500024942,-9141.309682
457,0.39976394,0.959999354,0.150917536,0.301219354,5.499998052,-9133.753453
458,0.434646256,0.965640417,0.162763225,0.296731431,5.496981077,-9136.765741
459,0.349511522,0.959622562,0.149970966,0.299903221,5.499128989,-9139.598871
460,0.402846575,0.953629699,0.192540002,0.295437123,5.505791898,-9136.866657
461,0.392279252,0.951145597,0.200586227,0.286381313,5.502055775,-9138.624606
462,0.38869502,0.959087482,0.16427421,0.299664864,5.520329507,-9136.861821
463,0.430291603,0.960179296,0.14861637,0.299566794,5.502016987,-9141.645749
464,0.413670843,0.959647146,0.153838626,0.301390497,5.530250339,-9133.784565
465,0.398238827,0.95999711,0.152975694,0.30487317,5.50102564,-9132.745504
466,0.401935823,0.971581852,0.166543803,0.282320596,5.504833214,-9148.005124
467,0.343794767,0.960186431,0.178792328,0.301399642,5.524364647,-9139.813711
468,0.393550849,0.963071258,0.158866125,0.304558501,5.517662367,-9148.345523
469,0.539067224,0.949485638,0.173517795,0.288922378,5.515816308,-9129.587506
470,0.391273586,0.960010063,0.149965679,0.299996096,5.500024905,-9134.491866
471,0.397366385,0.957631622,0.162463819,0.30593021,5.501181333,-9130.904789
472,0.396863733,0.960302409,0.150640838,0.300719377,5.500602089,-9131.828153
473,0.40539895,0.939367994,0.157031706,0.301493923,5.496647149,-9133.635347
474,0.423346431,0.956348755,0.150896847,0.494935606,4.508866666,-9134.500231
475,0.339919563,0.959955049,0.161880564,0.499988474,4.532155381,-9137.711307
476,0.410024116,0.946622588,0.164424032,0.299069825,5.567451018,-9132.788691
477,0.39905556,0.959981464,0.152495895,0.300048497,5.500211522,-9134.453226
478,0.404506446,0.960082937,0.157202177,0.300194256,5.511757764,-9140.099134
479,0.379873716,0.961699441,0.155239093,0.29788762,5.500789195,-9135.403829
480,0.396065815,0.960514665,0.179491154,0.299934685,5.504040325,-9134.007956
481,0.437536777,0.960000843,0.19391676,0.299985949,5.499873545,-9143.172649
482,0.391145517,0.95629881,0.180383525,0.305237173,5.50258243,-9139.794565
483,0.374806406,0.95655927,0.147170634,0.301315929,5.514579593,-9140.739523
484,0.399189672,0.959978971,0.150140606,0.300002425,5.49999078,-9137.342247
485,0.426085642,0.950423959,0.174568515,0.301360036,5.504352673,-9132.582615
486,0.417772896,0.960000527,0.149997365,0.299991216,5.49992094,-9150.13232
487,0.446930642,0.959948308,0.149996024,0.299986746,5.569327387,-9152.247613
488,0.39177971,0.959997053,0.150248821,0.300136118,5.506684354,-9153.551575
489,0.422039172,0.959988057,0.160265798,0.299996938,5.499972439,-9155.074302
490,0.402945485,0.960545714,0.15281514,0.299492549,5.506620343,-9164.457654
491,0.410154615,0.959994267,0.155920358,0.306895686,5.511936372,-9155.19203
492,0.411988718,0.955989111,0.164887432,0.304401117,5.496172875,-9159.654584
493,0.395790139,0.960962442,0.156758916,0.308566256,5.500218928,-9160.147671
494,0.400319628,0.960021698,0.157592312,0.304304072,5.507070383,-9161.465835
495,0.400982512,0.959958398,0.149300749,0.300772848,5.500109512,-9158.606443
496,0.400440762,0.95999868,0.152284312,0.301831316,5.499996953,-9154.688208
497,0.390846766,0.959990165,0.150003227,0.299997198,5.500004505,-9162.827565
498,0.408661933,0.963607202,0.162314689,0.451186989,5.496722725,-9165.82406
499,0.458361268,0.953380751,0.176660235,0.303654374,5.579930443,-9157.269534
500,0.386308022,0.961235277,0.151061313,0.300658157,5.57424527,-9160.199626
501,0.400084572,0.959998975,0.150142494,0.300085898,5.500001503,-9157.722453
502,0.424996103,0.959981967,0.157940349,0.299995376,5.510499266,-9154.69435
503,0.539522152,0.959965261,0.149997328,0.299991092,5.499919832,-9160.29784
504,0.402068739,0.959421163,0.204386198,0.438654202,5.497754471,-9165.563266
505,0.52719411,0.952297857,0.200841612,0.300420308,5.514856196,-9152.518779
506,0.38758431,0.959991664,0.149999359,0.299997863,5.509518882,-9163.06536
507,0.398516798,0.959995042,0.151601108,0.301550586,5.499988558,-9169.146503
508,0.395343032,0.959986926,0.166779557,0.299996648,5.499969829,-9163.746466
509,0.405612266,0.960597212,0.149860157,0.299430601,5.506879681,-9163.012908
510,0.3997013,0.959998584,0.155084177,0.301307164,5.499996733,-9166.678506
511,0.445265168,0.960000721,0.149996394,0.302789511,5.499891821,-9163.892696
512,0.412897367,0.960037764,0.16314351,0.300394859,5.528176278,-9167.581257
513,0.414467888,0.94995866,0.135456817,0.303921773,5.5588199,-9172.192073
514,0.321417471,0.95941449,0.149226744,0.300259063,5.498953321,-9170.513514
515,0.656276478,0.968927626,0.145458494,0.297976278,5.47942024,-9172.532082
516,0.41290957,0.955135473,0.146985341,0.29319289,5.502023279,-9156.273875
517,0.394643752,0.961187222,0.165984955,0.298038476,5.5032799,-9159.051898
518,0.30765108,0.959731618,0.149979355,0.299931184,5.499380658,-9166.310941
519,0.401026186,0.960018637,0.149950562,0.299889086,5.500323713,-9166.399763
520,0.371216133,0.959754571,0.150363441,0.299836779,5.514317271,-9166.916235
521,0.398444727,0.96001092,0.150005913,0.301250082,5.500923096,-9165.504069
522,0.400243282,0.960278257,0.150021392,0.300189571,5.500722334,-9165.256487
523,0.39220652,0.952365895,0.189856563,0.295882748,5.504447114,-9157.967429
524,0.398257044,0.959999363,0.150154047,0.300799357,5.499998529,-9170.982053
525,0.382588357,0.96003617,0.149955025,0.300076823,5.511233075,-9167.496376
526,0.395089566,0.960016858,0.150825209,0.302121063,5.499962726,-9164.555458
527,0.443704137,0.959942118,0.186725082,0.299985159,5.499866427,-9170.380144
528,0.430705125,0.915199919,0.179388448,0.273358526,5.427731471,-9169.761936
529,0.396968917,0.960928628,0.150164923,0.300475367,5.502490811,-9165.652302
530,0.39184992,0.960876449,0.149777278,0.301611468,5.499303425,-9168.082427
531,0.381408527,0.944481131,0.154877518,0.286472729,5.511453355,-9156.290813
532,0.252474632,0.959661174,0.149807458,0.299777007,5.499762507,-9171.931589
533,0.404734261,0.953093544,0.159798701,0.308427924,5.568422882,-9169.814268
534,0.350246956,0.954813317,0.150746774,0.283049589,5.514670909,-9162.095486
535,0.534135126,0.95992012,0.149993855,0.299979518,5.499815662,-9169.354509
536,0.288535496,0.959916322,0.149993557,0.299978547,5.517134283,-9172.134292
537,0.291606103,0.95994186,0.149995528,0.299985092,5.499865831,-9173.172513
538,0.386318502,0.937850404,0.18946062,0.305422912,5.601359205,-9161.175116
539,0.381747936,0.94503561,0.151432996,0.301264788,5.49020827,-9163.836284
540,0.409272398,0.962045026,0.145346126,0.291143842,5.501340373,-9162.143018
541,0.399265338,0.96000999,0.15415611,0.299733067,5.499956495,-9166.800117
542,0.426054837,0.957745973,0.147198527,0.299736389,5.505249545,-9165.688818
543,0.426463999,0.959991627,0.158662977,0.299997853,5.516197059,-9167.136142
544,0.417190823,0.959967064,0.175998484,0.300037041,5.499959258,-9164.981436
545,0.425715088,0.95233651,0.173464846,0.303657017,5.497866338,-9157.366235
546,0.398419093,0.960578913,0.161800398,0.306070534,5.500268458,-9170.083738
547,0.391711172,0.959707229,0.149542733,0.303329161,5.500700491,-9165.172544
548,0.396333607,0.959772764,0.156369107,0.300002067,5.505246696,-9168.863012
549,0.443197061,0.960018083,0.175965484,0.300063771,5.529205807,-9164.455421
550,0.35139132,0.956898428,0.188985924,0.29344444,5.494970093,-9165.756863
551,0.392471417,0.959840282,0.150122892,0.300125233,5.499968778,-9165.075596
552,0.383813258,0.959995337,0.162532928,0.299998804,5.503113793,-9173.049355
553,0.44867185,0.953406352,0.159605471,0.27788222,5.458583409,-9158.617649
554,0.386211333,0.960022114,0.157145211,0.307499572,5.500026448,-9174.618407
555,0.397833305,0.9599972,0.152174182,0.30435263,5.501520281,-9176.25188
556,0.400297765,0.957098371,0.163708407,0.311928661,5.49861877,-9175.019069
557,0.409514617,0.962477426,0.170542444,0.29497669,5.502974215,-9167.986636
558,0.403908337,0.960046947,0.168607983,0.302113911,5.514196181,-9173.912046
559,0.460215818,0.956017026,0.197051045,0.302378776,5.500143275,-9176.280195
560,0.397108176,0.959994323,0.150018388,0.29997841,5.499982431,-9171.377699
561,0.387918984,0.958325465,0.151254541,0.298941002,5.497369506,-9168.775134
562,0.396071723,0.957298031,0.164751924,0.296570936,5.517934738,-9169.892337
563,0.521956808,0.958108824,0.152911233,0.303098079,5.496692374,-9169.167894
564,0.488376096,0.954817242,0.181406461,0.301847756,5.50120349,-9162.570467
565,0.418786952,0.95922156,0.157619006,0.296662362,5.501723313,-9168.731604
566,0.470560193,0.960014456,0.150003214,0.299986938,5.511511063,-9178.503318
567,0.416227212,0.959599773,0.15006668,0.299827346,5.499626035,-9177.97807
568,0.431048948,0.959669722,0.165440361,0.301872408,5.497146934,-9184.606622
569,0.515120188,0.925498142,0.218371099,0.297935765,5.478536674,-9165.716909
570,0.353123491,0.959928074,0.150039438,0.299977847,5.49991989,-9184.994196
571,0.363235841,0.96000197,0.165805657,0.299998342,5.499978133,-9174.424973
572,0.35230793,0.962587473,0.157162222,0.291775707,5.507092913,-9187.285372
573,0.406052499,0.96535412,0.150859394,0.29950303,5.50384125,-9171.390425
574,0.463950474,0.947413392,0.14420847,0.306281185,5.496448267,-9189.587165
575,0.375118058,0.960088625,0.150023822,0.303027017,5.499976892,-9180.282942
576,0.384807263,0.959991219,0.17672185,0.299997748,5.499979736,-9178.885767
577,0.395584416,0.959997811,0.150177289,0.299999439,5.502088719,-9188.619321
578,0.402384638,0.959609236,0.150636563,0.299492915,5.51449441,-9189.052504
579,0.400782917,0.960265005,0.151926266,0.302364779,5.500296318,-9183.078021
580,0.444899981,0.95384957,0.188349199,0.302803927,5.498956765,-9181.492684
581,0.447688769,0.950051979,0.184358422,0.310903109,5.503009122,-9192.148467
582,0.393351626,0.951445857,0.153671964,0.306644901,5.495921918,-9192.458199
583,0.36830417,0.960149125,0.160416274,0.299930954,5.499946764,-9185.075556
