window,miu,be,sig,a,LogL
3559,0.250390586,0.900009381,0.299968728,1.488745176,-9531.75657
3560,0.333412977,0.881870622,0.24258342,1.038130133,-9407.720505
3561,0.493163575,0.939603,0.151639719,1.010250941,-9419.124798
3562,0.490581483,0.854293465,0.545835107,1.285884493,-9430.548163
3563,0.482617235,0.890768381,0.309474052,1.241673479,-9324.181896
3564,0.615585393,0.691227778,0.532788383,1.516083561,-9484.01849
3565,0.577026637,0.840652666,0.31317842,1.279772532,-9375.254672
3566,0.359910041,0.902355407,0.303130281,1.497863023,-9533.041306
3567,0.667950932,0.889728684,0.365871173,1.237779565,-9352.232823
3568,0.693512826,0.848934874,0.299176535,1.156725433,-9405.153325
3569,0.532061428,0.893351974,0.426291701,1.334801601,-9392.545324
3570,0.314600479,0.841786956,0.386021438,1.201427808,-9337.247282
3571,0.682459692,0.849556811,0.31067654,1.087900464,-9417.422303
3572,0.2630925,0.891640652,0.44427767,1.324403778,-9387.519572
3573,0.43854805,0.837106118,0.279682328,1.138350987,-9379.217614
3574,0.472396847,0.797520205,0.259762453,1.085751944,-9470.263196
3575,0.467582806,0.845029717,0.39269814,1.274823238,-9338.938204
3576,0.487115941,0.900008481,0.299971726,1.496198185,-9524.622468
3577,0.516785807,0.939372643,0.383700068,1.488784494,-9533.39164
3578,0.472426434,0.899973281,0.336456026,1.238238417,-9336.606627
3579,0.319334689,0.843505197,0.362165406,1.193897876,-9333.439549
3580,0.567869416,0.872091701,0.416936205,1.297442263,-9370.914807
3581,0.560926882,0.930664507,0.335494375,1.46689864,-9503.520264
3582,0.248748189,0.917540075,0.203886988,1.142816491,-9374.866096
3583,0.293922434,0.854548488,0.225838795,1.278168684,-9513.369076
3584,0.451168157,0.90896571,0.394752258,1.500222517,-9496.734085
3585,0.882533694,0.9582426,0.162547704,1.092120364,-9397.514569
3586,0.382774973,0.901881737,0.313426484,0.987564996,-9471.069906
3587,0.794076842,0.956398543,0.288355935,1.225263468,-9373.785339
3588,0.923245959,0.940977901,0.325952042,1.172576374,-9393.61395
3589,0.492981381,0.919133351,0.283821654,0.99402704,-9443.101067
3590,0.487757631,0.899478437,0.311868237,1.197258667,-9322.419698
3591,0.32924151,0.850964308,0.215236174,1.198761972,-9466.5488
3592,0.304014939,0.89578583,0.243328987,1.118821815,-9355.974657
3593,0.419004727,0.900009015,0.299969949,1.499819393,-9518.509978
3594,0.390065827,0.900008603,0.299971325,1.499950654,-9513.780442
3595,0.266682322,0.900010745,0.376446565,1.4881206,-9462.689319
3596,0.565645561,0.886641245,0.30624272,1.195932168,-9322.096166
3597,0.386688871,0.872862511,0.372455987,1.543503143,-9529.826045
3598,0.406609841,0.875902082,0.267184467,0.983656163,-9457.672045
3599,0.450596498,0.807707128,0.427435005,1.411861644,-9360.280422
3600,0.077384538,0.989599441,0.206699738,1.064463817,-9416.47663
3601,0.476226338,0.827839308,0.259310017,0.982589644,-9503.779742
3602,0.627036524,0.753188562,0.238513947,1.203917582,-9676.012014
3603,0.370801341,0.885973784,0.453317174,1.317846732,-9364.588415
3604,0.628292463,0.906824074,0.27512446,1.097559079,-9343.363358
3605,0.43240826,0.922886891,0.199447243,1.099996413,-9334.062813
3606,0.336688738,0.911638451,0.222959211,1.090380931,-9337.971337
3607,0.652505455,0.930132773,0.28122143,1.04734641,-9381.101453
3608,0.434807589,0.835746677,0.195676458,1.041804403,-9526.411417
3609,0.394326115,0.918907832,0.474019433,1.205440534,-9445.657278
3610,0.387835791,0.940866847,0.303862278,1.217929623,-9346.109558
3611,0.676031182,0.938098067,0.331957412,1.42034512,-9437.226255
3612,0.437703372,0.875366595,0.264031731,0.946776957,-9501.976508
3613,0.441459007,0.93491513,0.154892913,0.968551937,-9456.803027
3614,0.37228189,0.902239999,0.303783325,1.501657016,-9504.733326
3615,0.49557121,0.987574991,0.121605365,1.184957201,-9462.972436
3616,0.447566094,0.855258805,0.317283003,1.263546673,-9323.702633
3617,0.328840375,0.901553211,0.313275911,1.501906359,-9500.989896
3618,0.497932423,0.894472382,0.44538915,1.498775638,-9453.077895
3619,0.572452219,0.959501286,0.169003984,1.10682084,-9341.947995
3620,0.414132094,0.90000463,0.322090305,1.016292089,-9419.623547
3621,0.480847626,0.939164261,0.316857253,1.401358352,-9448.389126
3622,0.659583854,0.975103624,0.134040622,1.058245193,-9337.148926
3623,0.582707604,0.816051519,0.422923277,1.208722015,-9318.10173
3624,0.458748599,0.769470996,0.319672274,1.056165937,-9417.310129
3625,0.502925784,0.90001248,0.299964051,1.495113282,-9472.135548
3626,0.510491043,0.798881803,0.269590886,1.116012134,-9403.445881
3627,0.458682165,0.971426622,0.236910366,1.095624982,-9322.729315
3628,0.402541272,0.885335939,0.254931305,1.077785559,-9305.071356
3629,0.391846917,0.906903213,0.207232064,0.989455665,-9384.578525
3630,0.432287521,0.950744057,0.221568628,1.047457252,-9326.036349
3631,0.53921727,0.849496285,0.330881561,1.536182363,-9528.231207
3632,0.314352084,0.913201831,0.311373138,1.50639656,-9462.575775
3633,0.33323173,0.924655234,0.204242808,1.199661564,-9284.83393
3634,0.630559481,0.952030925,0.228614152,1.203177678,-9288.301858
3635,0.467268728,0.9304484,0.222793867,1.22365322,-9280.430156
3636,0.403233238,0.900011839,0.299960536,1.499994772,-9467.563634
3637,0.566480673,0.902349137,0.293319394,1.489212633,-9487.406268
3638,0.216805219,0.853333367,0.42614169,1.232744536,-9293.72664
3639,0.372886839,0.933833335,0.387538857,1.134202919,-9368.568094
3640,0.412698874,0.921035686,0.352704305,1.500389968,-9474.383711
3641,0.421798151,0.901608213,0.311161497,1.510591883,-9462.402376
3642,0.535084037,0.899782553,0.290062245,1.489802938,-9475.813882
3643,0.609140298,0.886919165,0.311816553,1.186631825,-9277.504279
3644,0.440799738,0.936798203,0.232681422,1.159934116,-9284.62867
3645,0.375949887,0.899596135,0.301423875,0.892482579,-9575.763029
3646,0.277291041,0.856098512,0.327652737,1.176958754,-9280.571266
3647,0.437206802,0.921856615,0.164688471,1.028946068,-9372.277444
3648,0.398169089,0.927354441,0.330390352,1.156459895,-9301.121654
3649,0.536971197,0.77229868,0.38242525,1.065339163,-9399.319468
3650,0.42318567,0.901317414,0.45949925,1.495270555,-9414.3157
3651,0.477847353,0.893713015,0.365729043,1.067268978,-9354.167888
3652,0.39969587,0.900011567,0.299961448,1.498899951,-9504.627128
3653,0.478361833,0.822016143,0.336524189,1.480246394,-9479.662432
3654,0.334943256,0.900004635,0.29998455,0.95017422,-9467.317277
3655,0.441475219,0.894600722,0.402256815,1.50404943,-9438.134976
3656,0.447761058,0.900004328,0.299985572,0.961804586,-9439.282397
3657,0.487984177,0.899891126,0.295536505,0.985398736,-9405.011102
3658,0.549056201,0.899955843,0.392778756,1.484762765,-9432.76764
3659,0.389590927,0.899785701,0.299656667,1.500357709,-9496.872888
3660,0.41321699,0.849309369,0.287770601,1.205643589,-9297.796871
3661,0.430034457,0.950382416,0.345000352,1.092868625,-9380.006122
3662,0.58263253,0.936048896,0.227327798,1.17304082,-9279.272142
3663,0.688041961,0.974349234,0.274006018,1.084168374,-9357.929722
3664,0.541519525,0.870294267,0.292099323,1.47288868,-9485.909222
3665,0.38827449,0.820505567,0.309103397,1.025249482,-9394.484688
3666,0.46696941,0.931735426,0.343813745,1.231628138,-9295.54202
3667,0.319473971,0.859940702,0.245545858,0.961060941,-9462.507396
3668,0.41937047,0.924429604,0.386731076,1.518298993,-9475.274169
3669,0.501006325,0.927234854,0.33439366,1.456338476,-9458.394075
3670,0.213781909,0.902936178,0.328727476,1.249801832,-9288.58394
3671,0.483828974,0.938673167,0.370717461,1.491673772,-9472.306196
3672,0.408343651,0.966963749,0.401672645,1.167278593,-9435.809606
3673,0.460067604,0.921466196,0.270174159,1.107745321,-9285.626527
3674,0.505291825,0.8996314,0.300735686,0.985371935,-9407.958025
3675,0.690402636,0.967037244,0.346978114,1.41144634,-9472.959676
3676,0.505374192,0.664431925,0.243768962,1.134161918,-9700.017029
3677,0.435382456,0.909959207,0.324463298,1.190969056,-9272.696469
3678,0.169009449,0.963746586,0.209100124,1.112323371,-9290.977192
3679,0.452793649,0.915217271,0.365625765,1.255951064,-9280.389403
3680,0.391625336,0.767453603,0.525280498,1.518381552,-9346.741165
3681,0.476409592,0.89881083,0.29977157,1.104046769,-9284.011575
3682,0.437479639,0.900958844,0.301953202,1.499748587,-9460.512127
3683,0.362235965,0.900009678,0.299967741,1.499286684,-9471.880936
3684,0.352787965,0.899269688,0.301369997,1.506364771,-9451.117377
3685,0.291469135,0.902569823,0.282959216,1.149909047,-9261.517368
3686,0.330231889,0.70956059,0.562509528,1.193579838,-9343.491649
3687,0.30537765,0.983498718,0.098681965,1.085226371,-9356.50985
3688,0.438880599,0.852229146,0.360043884,1.227905564,-9266.140719
3689,0.622281651,0.936497469,0.378965176,1.159849931,-9335.23172
3690,0.613922293,0.913905453,0.40916679,1.461408272,-9380.234426
3691,0.630688072,0.90000959,0.299968035,1.473027755,-9445.410107
3692,0.140041678,0.867612984,0.356083489,1.349300657,-9307.244269
3693,0.294817403,0.967940136,0.119189331,1.282225631,-9458.060158
3694,0.476889396,0.823068445,0.270856332,1.254817101,-9351.143631
3695,0.453329654,0.833574807,0.336344304,1.220101049,-9256.484083
3696,0.604525454,0.866746546,0.344362481,1.050517339,-9346.14922
3697,0.517824963,0.900009569,0.416061028,1.486228734,-9389.991941
3698,0.453582308,0.900007826,0.299973913,1.49856344,-9428.783932
3699,0.386451057,0.897570171,0.291431833,1.49095231,-9472.488957
3700,0.423784622,0.925521385,0.399946883,1.125547752,-9356.8941
3701,0.308406259,0.858463902,0.318493127,1.171043056,-9261.496697
3702,0.565900786,0.888541163,0.216069774,1.247362147,-9332.049953
3703,0.408607999,0.966874067,0.148757237,1.100403915,-9283.905936
3704,0.426521907,0.869846375,0.292839469,0.983982768,-9381.58245
3705,0.453990007,0.844241648,0.294804073,1.426199458,-9398.143246
3706,0.269556921,0.75949478,0.508901965,1.226948791,-9298.226159
3707,0.219585051,0.865085713,0.283953647,1.133047259,-9281.515173
3708,0.657501982,0.759505192,0.466042351,1.208945279,-9342.687109
3709,0.362099778,0.899742927,0.299844365,1.499408395,-9432.280385
3710,0.355583916,0.90000983,0.299967233,1.499013118,-9449.782098
3711,0.549834561,0.952627333,0.302517466,1.001622184,-9404.605886
3712,0.295551197,0.719667934,0.433837247,1.139871237,-9332.660483
3713,0.562445949,0.831657068,0.540583811,1.352881874,-9318.219343
3714,0.3771386,0.899957449,0.300097826,0.974647042,-9395.069221
3715,0.335694335,0.961390704,0.093920084,1.146289654,-9420.441218
3716,0.30153551,0.908449039,0.306112924,1.178336245,-9231.781442
3717,0.420610073,0.867221114,0.251331254,1.006291315,-9356.641765
3718,0.422539583,0.909751138,0.263094077,0.925739114,-9457.342313
3719,0.406358894,0.877262725,0.280236559,1.392651208,-9324.807499
3720,0.451671467,0.787372207,0.441683357,1.250543347,-9255.042432
3721,0.442066968,0.900213012,0.3000276,1.013866031,-9334.074601
3722,0.527548531,0.951934642,0.172973431,0.996324833,-9322.759686
3723,0.448636134,0.899725312,0.29793428,1.500313808,-9462.41644
3724,0.512745787,0.927127638,0.237178063,1.163601739,-9228.19014
3725,0.386814782,0.90000909,0.334345804,1.499323029,-9436.550302
3726,0.386573652,0.791734459,0.427596459,1.24374011,-9253.946001
3727,0.422000535,0.909634526,0.272452016,1.414888643,-9369.295111
3728,0.740030433,0.908234157,0.279551919,1.280019321,-9266.097329
3729,0.499079168,0.900008459,0.504473142,1.473844984,-9374.352576
3730,0.265865614,0.934876093,0.199160377,1.005734134,-9319.535422
3731,0.428325539,0.886867769,0.266662012,1.012095715,-9326.822384
3732,0.321288567,0.819160642,0.332659186,1.058202057,-9326.919819
3733,0.201075255,0.92150942,0.333821094,1.459544326,-9382.651866
3734,0.368553886,0.900008399,0.317825502,1.499346483,-9402.185152
3735,0.537195261,0.699543072,0.712805666,1.687465755,-9383.923246
3736,0.275015361,0.944455745,0.44342832,1.254825298,-9366.411846
3737,0.443609933,0.898016182,0.301389118,1.501780369,-9429.594427
3738,0.377812607,0.85208584,0.400824231,1.318218076,-9238.25448
3739,0.451419029,0.900956896,0.301475905,0.991630356,-9361.294606
3740,0.411254026,0.889689689,0.286871665,1.297575383,-9253.006276
3741,0.210657459,0.968960713,0.410226214,1.076927703,-9465.903887
3742,0.291475245,0.930483039,0.412034055,1.210526388,-9311.520166
3743,0.586321279,0.95578378,0.202469323,1.258640733,-9270.476783
3744,0.459671998,0.89493558,0.339668225,1.233405579,-9227.363102
3745,0.215821533,0.891199457,0.322426144,0.982931445,-9399.797966
3746,0.419259048,0.912794499,0.293795652,1.505631528,-9421.556559
3747,0.330701268,0.841064204,0.360401387,1.252117467,-9221.213592
3748,0.400315021,0.900010136,0.338345496,1.499264491,-9388.855804
3749,0.612940449,0.899804647,0.425807715,1.468931775,-9353.023966
3750,0.398402864,0.904299286,0.230576908,0.979188119,-9360.544656
3751,0.330111172,0.900063068,0.300241148,1.498236594,-9427.199201
3752,0.410337702,0.93308234,0.267429129,1.061117517,-9284.075917
3753,0.436632616,0.888472588,0.264946401,1.192602144,-9232.732564
3754,0.666162894,0.99,0.09545716,1.048156395,-9357.18709
3755,0.35650047,0.920890164,0.247292902,1.247566742,-9228.662361
3756,0.59467718,0.937229653,0.343116794,1.294045314,-9279.914716
3757,0.420256751,0.948829462,0.159227227,1.008480109,-9318.02124
3758,0.255929016,0.90000912,0.299968885,1.489567774,-9429.775099
3759,0.582880323,0.895529744,0.501114113,1.341774682,-9338.17803
3760,0.376982938,0.835904043,0.214645418,0.859643787,-9676.080828
3761,0.39827837,0.919747788,0.218803766,1.005859867,-9317.489422
3762,0.592577184,0.853479243,0.371933373,1.216406903,-9255.229859
3763,0.322026478,0.802785152,0.216204269,0.953506461,-9578.399482
3764,0.423989881,0.683028906,0.590364836,1.414607069,-9290.093953
3765,0.472913706,0.940040064,0.294276447,1.14438132,-9250.965078
3766,0.456754945,0.858083977,0.301349707,1.085626479,-9280.295591
3767,0.353417772,0.882645931,0.405734716,1.17866096,-9271.759855
3768,0.558467804,0.899031066,0.299174769,1.489756897,-9424.147193
3769,0.517713585,0.632562635,0.90693824,1.721442801,-9481.089657
3770,0.556101989,0.899979231,0.29997414,1.487835799,-9423.143726
3771,0.357449407,0.900157075,0.300254291,1.499236223,-9396.925184
3772,0.508478932,0.918975469,0.366264332,1.389927409,-9299.175796
3773,0.209328389,0.738282338,0.279963922,1.118521527,-9506.861083
3774,0.440993555,0.899893557,0.317504015,1.010917089,-9344.909472
3775,0.57231253,0.899998581,0.29998637,1.485079073,-9403.883157
3776,0.385535194,0.930736839,0.23553348,1.162198461,-9217.65899
3777,0.468078389,0.867172777,0.304065495,1.188020534,-9230.556889
3778,0.431090521,0.905591579,0.364942404,1.321498247,-9264.056084
3779,0.402046565,0.90912252,0.314754041,1.027140745,-9328.498851
3780,0.542766141,0.926274179,0.304534661,1.21518383,-9234.394063
3781,0.401465283,0.916859734,0.243789203,1.434059902,-9400.506749
3782,0.488240904,0.891655043,0.34722362,1.341517737,-9246.26527
3783,0.495926122,0.898800384,0.308317581,1.499293485,-9405.507008
3784,0.463762999,0.964267198,0.138171759,1.207027445,-9336.79658
3785,0.311718012,0.900010294,0.299965686,1.496095522,-9432.520021
3786,0.51213065,0.933448307,0.192452826,1.070228135,-9259.41849
3787,0.530903907,0.903722756,0.307101507,1.215831272,-9219.007781
3788,0.331958492,0.902791231,0.362067046,1.495063461,-9392.750822
3789,0.48662455,0.975382991,0.196684842,1.189482601,-9256.846935
3790,0.700788435,0.793806697,0.521970749,1.50182329,-9365.801312
3791,0.444093007,0.933766936,0.263314547,1.449448142,-9374.001904
3792,0.521971572,0.944683133,0.417245647,1.49655443,-9443.506702
3793,0.373713522,0.898522112,0.35227789,1.40125048,-9285.373238
3794,0.321265459,0.907164662,0.315119466,1.524275827,-9400.309168
3795,0.373022057,0.900011846,0.299960513,1.499636028,-9396.812083
3796,0.66196037,0.895355666,0.296051385,1.15039478,-9240.661158
3797,0.331902192,0.909693499,0.307076338,1.293706422,-9241.066969
3798,0.495345415,0.928901722,0.267888249,1.260382479,-9254.182311
3799,0.310315398,0.92813131,0.273780146,1.082619109,-9258.89951
3800,0.47782633,0.902329798,0.391444618,1.496787732,-9364.935026
3801,0.325027578,0.957346777,0.183644546,1.139499611,-9262.374074
3802,0.443446153,0.899819555,0.299971358,1.499055753,-9428.275514
3803,0.248932727,0.899794364,0.299967359,1.488523462,-9436.755348
3804,0.233677348,0.779367544,0.504452012,1.320870947,-9249.009993
3805,0.302846201,0.900009401,0.319259535,1.495084032,-9397.316294
3806,0.567887822,0.890736377,0.412583404,1.468511078,-9320.99372
3807,0.575772653,0.883816698,0.39847793,1.50068798,-9344.357147
3808,0.704286983,0.90487192,0.298105273,1.226617026,-9237.26421
3809,0.366328458,0.892473722,0.176436595,1.003657445,-9384.089338
3810,0.382288731,0.919066147,0.181954144,1.104530284,-9263.528893
3811,0.177512674,0.820700884,0.35887812,1.360616489,-9301.696598
3812,0.535767661,0.901225406,0.345409991,1.490148094,-9394.399614
3813,0.112683265,0.986332055,0.298894608,1.238626859,-9335.412889
3814,0.44851183,0.912725879,0.252354444,1.131280418,-9229.33151
3815,0.422256237,0.885493865,0.41342847,1.133681976,-9299.361161
3816,0.503267887,0.901047159,0.265279839,1.009676787,-9322.152446
3817,0.623278259,0.986746341,0.243837403,1.082569989,-9321.25058
3818,0.480945311,0.714669128,0.496248374,1.420346355,-9286.534135
3819,0.302197815,0.939854589,0.397943945,1.351304908,-9332.773945
3820,0.638776677,0.938535501,0.407744157,1.349662521,-9339.396928
3821,0.495010281,0.882161698,0.37481048,1.56768316,-9443.439514
3822,0.459171863,0.901270278,0.317006768,1.052539561,-9295.590568
3823,0.516291198,0.900008368,0.410578188,1.487040436,-9384.304539
3824,0.560078518,0.899342126,0.300365978,1.488272953,-9400.506288
3825,0.163436866,0.780046662,0.533661759,1.275971037,-9291.253257
3826,0.663682146,0.873289163,0.379036665,1.338624872,-9282.409928
3827,0.424117553,0.900041463,0.299779476,1.500464899,-9423.497414
3828,0.447215912,0.923964615,0.337291016,1.455880181,-9366.732606
3829,0.507458399,0.899786767,0.299966154,1.494209558,-9405.917685
3830,0.542006125,0.899468389,0.298678016,1.489980351,-9398.314112
3831,0.557155792,0.907445841,0.220153785,1.128676546,-9254.729452
3832,0.654075127,0.804633518,0.349145964,1.275492482,-9328.598479
3833,0.465524722,0.913103769,0.360212033,1.506341059,-9408.241688
3834,0.42914721,0.900305738,0.298980874,1.50022881,-9420.040008
3835,0.485818162,0.949054316,0.232764096,1.167504204,-9227.711868
3836,0.398944498,0.899883194,0.303974261,0.965639067,-9399.350794
3837,0.420749686,0.726948195,0.429315599,1.214612387,-9287.64537
3838,0.45511998,0.931537788,0.41250251,1.22705088,-9322.84806
3839,0.438520833,0.891611709,0.272652267,1.123577378,-9238.949847
3840,0.384780889,0.906080421,0.355978238,1.441692956,-9322.147275
3841,0.387390982,0.911153312,0.261204883,0.991674749,-9343.491386
3842,0.44552117,0.901596485,0.391445103,1.412034529,-9316.133662
3843,0.335382636,0.900009622,0.299967928,1.497910114,-9400.479236
3844,0.372104896,0.947495773,0.301526098,1.124388277,-9274.264207
3845,0.261384937,0.953349771,0.260743371,1.093567217,-9269.360914
3846,0.467346793,0.702474314,0.497327291,1.31837857,-9283.939592
3847,0.545326788,0.916760921,0.373322527,1.500996505,-9370.203193
3848,0.65506137,0.671825705,0.457017256,1.230975489,-9411.677243
3849,0.354418985,0.900009131,0.33063612,1.498490761,-9379.663107
3850,0.389792025,0.900008921,0.316530759,1.499811248,-9379.749633
3851,0.537974661,0.901952373,0.323328804,1.491802525,-9400.776408
3852,0.298846352,0.99,0.158129942,1.09279272,-9298.478394
3853,0.446590826,0.855215483,0.271178872,1.022801746,-9346.177451
3854,0.323326526,0.904351644,0.320581671,1.541425076,-9447.528289
3855,0.501683982,0.899779669,0.299965027,1.494816726,-9387.885063
3856,0.460119572,0.9169776,0.353239733,1.502278243,-9368.514394
3857,0.271680073,0.780626413,0.469627235,1.216304072,-9263.263669
3858,0.206284894,0.912713827,0.309141811,1.161062766,-9238.997292
3859,0.598449002,0.864861624,0.318556017,1.290955814,-9264.482291
3860,0.368922175,0.890183236,0.500363072,1.511573339,-9380.119888
3861,0.476566371,0.951602053,0.150369727,1.035324981,-9295.641132
3862,0.532205801,0.906891033,0.317922844,0.981849346,-9392.088104
3863,0.53516657,0.779848328,0.572467281,1.496033836,-9317.124462
3864,0.388488468,0.90241317,0.466219386,1.497655067,-9378.909564
3865,0.413082657,0.896362828,0.363303279,1.246312134,-9228.51741
3866,0.408717303,0.823589971,0.325134399,1.156859374,-9251.124131
3867,0.552665585,0.900009064,0.299969785,1.488277905,-9414.006476
3868,0.312787954,0.890539763,0.32911828,1.542965376,-9425.083233
3869,0.449811873,0.864526068,0.421974797,1.145402521,-9291.076419
3870,0.583071409,0.899833218,0.299973527,1.483099604,-9410.439916
3871,0.370670222,0.939957105,0.323134617,1.380359191,-9303.849447
3872,0.494578054,0.919567179,0.367724112,1.098011563,-9315.893971
3873,0.543216351,0.99,0.125256877,1.112485926,-9318.906574
3874,0.405318789,0.901197211,0.430914786,1.4891589,-9377.048289
3875,0.457881844,0.940503577,0.185460918,1.126217128,-9227.428804
3876,0.401897033,0.727735962,0.442049533,1.331318987,-9268.246706
3877,0.353319415,0.902176517,0.346313811,1.496361803,-9369.876755
3878,0.379206596,0.894546476,0.302040522,1.50009392,-9403.825827
3879,0.467752832,0.966127366,0.191607999,1.080818553,-9259.971892
3880,0.719433521,0.842945788,0.326885684,1.28592188,-9306.967366
3881,0.602710363,0.929328206,0.335843547,1.216791962,-9246.905827
3882,0.404107044,0.867229281,0.299503397,1.096052868,-9259.908073
3883,0.295224967,0.867663218,0.285215715,1.04921754,-9305.465362
3884,0.645522462,0.965949235,0.20991489,1.170530093,-9241.168692
3885,0.484504443,0.880007953,0.445223919,1.362229248,-9267.874721
3886,0.455866673,0.900066876,0.300981148,1.50037785,-9419.81322
3887,0.31324562,0.911486679,0.295301017,1.027163224,-9311.850411
3888,0.513755728,0.734830758,0.350951238,1.135324324,-9355.869525
3889,0.560199132,0.905397412,0.287066427,1.16977178,-9224.639414
3890,0.602059432,0.863912165,0.503580094,1.400244805,-9310.555336
3891,0.6011216,0.939629832,0.189283549,0.991497157,-9324.40497
3892,0.5284909,0.788562512,0.342532423,1.105235512,-9314.056597
3893,0.506830069,0.783464019,0.489422866,1.464842034,-9289.13542
3894,0.335227097,0.623676068,0.456771209,1.420978465,-9384.803665
3895,0.385478633,0.683975028,0.53170033,1.303755118,-9269.781285
3896,0.507482372,0.987275184,0.293349505,1.015625301,-9444.266895
3897,0.549066527,0.898289462,0.294997525,1.485906613,-9389.696414
3898,0.405894078,0.900139359,0.485253996,1.4830287,-9377.157307
3899,0.468307424,0.813375272,0.420389622,1.268687152,-9230.880168
3900,0.482387111,0.899994873,0.299980571,1.49667948,-9423.093307
3901,0.290224211,0.900356384,0.298812053,1.494396933,-9402.680911
3902,0.218237817,0.707850007,0.36546441,1.263237028,-9382.186581
3903,0.327175078,0.900008882,0.299970394,1.49734474,-9412.571407
3904,0.584217433,0.929699039,0.325994686,1.468111294,-9363.634599
3905,0.238906559,0.936598549,0.326068568,1.435237033,-9368.582513
3906,0.380556207,0.85973723,0.412847139,0.909725547,-9594.46751
3907,0.559302639,0.902268503,0.303188473,1.489325194,-9386.237341
3908,0.372391027,0.900008582,0.299971393,1.499618799,-9408.919776
3909,0.439629162,0.822921555,0.285435019,1.166837369,-9289.956862
3910,0.447946365,0.899647612,0.292856501,1.332209525,-9258.071395
3911,0.301412679,0.900012743,0.299958357,1.495125109,-9381.897782
3912,0.269371458,0.799387315,0.355744934,1.139260541,-9288.55714
3913,0.424274894,0.840660697,0.202120375,0.96610857,-9486.260424
3914,0.641692065,0.892763623,0.462283097,1.287835002,-9305.235634
3915,0.360265286,0.946572158,0.448656184,1.178965109,-9399.531856
3916,0.64297609,0.95047502,0.192476567,1.055192068,-9273.007004
3917,0.606444662,0.962551613,0.200892335,1.232966912,-9260.579651
3918,0.469900371,0.872932791,0.217396452,1.049173321,-9324.355554
3919,0.399988646,0.899685178,0.299863324,1.500519534,-9423.648829
3920,0.315272582,0.914163621,0.141004513,1.074234796,-9378.353219
3921,0.397793414,0.717630378,0.428734863,1.314694782,-9287.061398
3922,0.44588563,0.970233511,0.307085452,1.208165573,-9292.208973
3923,0.628022305,0.947150143,0.261525059,1.190742461,-9235.562868
3924,0.356557199,0.912569507,0.207491728,0.937170445,-9423.174369
3925,0.35109292,0.962368131,0.174681091,1.072936505,-9255.566858
3926,0.362207309,0.897760403,0.260443419,0.991980957,-9351.389755
3927,0.397870617,0.900004867,0.328363241,1.023076191,-9338.166255
3928,0.399907635,0.9113352,0.490689394,1.267406189,-9352.266018
3929,0.434777572,0.830044775,0.421454636,1.246610677,-9238.733786
3930,0.191344865,0.909199503,0.396222459,1.491446842,-9370.750165
3931,0.44940343,0.937548612,0.379569047,1.438650653,-9351.340112
3932,0.507433059,0.705132785,0.463509673,1.295122976,-9296.384991
3933,0.39133357,0.892072784,0.284640993,0.953803762,-9413.814582
3934,0.531286668,0.902383664,0.292054468,1.494433895,-9435.831916
3935,0.49700701,0.907721659,0.450603191,1.199077544,-9323.809237
3936,0.299673419,0.833675215,0.5310732,1.216847061,-9325.256245
3937,0.474475166,0.901087689,0.304691864,1.509030264,-9422.331331
3938,0.531269206,0.770186916,0.343982639,1.058474804,-9378.93929
3939,0.547681277,0.901210758,0.373702089,1.419988002,-9299.316314
3940,0.384479899,0.952356963,0.208008712,1.023692283,-9297.584162
3941,0.258656429,0.87779096,0.480691801,1.146630684,-9350.952617
3942,0.391065346,0.729290606,0.418646737,1.196424664,-9297.381348
3943,0.461367126,0.753939596,0.395031254,1.336377623,-9293.094626
3944,0.41351058,0.923513461,0.291713625,1.027380409,-9321.284103
3945,0.333430267,0.902380513,0.425925488,1.499700112,-9369.146331
3946,0.432379016,0.929831571,0.360448434,1.496580074,-9406.602952
3947,0.42191438,0.926975071,0.352272733,1.463205648,-9363.893655
3948,0.582791088,0.891523351,0.329466701,1.423563846,-9308.631605
3949,0.443303555,0.900007683,0.31912682,1.498878855,-9389.850786
3950,0.444222253,0.900387224,0.351898018,1.477817166,-9363.522922
3951,0.727896426,0.931808371,0.334136958,1.381339498,-9328.600392
3952,0.493950578,0.940623768,0.338648592,1.010819741,-9398.226261
3953,0.367164554,0.864908042,0.494150188,1.364171285,-9289.278665
3954,0.343201367,0.967537456,0.21901775,1.293863392,-9297.336426
3955,0.421841557,0.8656325,0.281075181,0.963384232,-9402.4112
3956,0.420993966,0.900009486,0.29996838,1.499779602,-9401.618664
3957,0.51023011,0.769649575,0.429451835,1.298973468,-9260.291105
3958,0.54695592,0.908511984,0.313288134,1.251878306,-9225.482441
3959,0.780665621,0.866228732,0.458156235,1.340858039,-9309.78122
3960,0.467265186,0.840968968,0.440103134,1.203872764,-9255.50864
3961,0.396766186,0.865856406,0.246957779,0.947094564,-9435.783713
3962,0.319268286,0.899808209,0.287439733,1.52626155,-9477.699922
3963,0.434241541,0.763318753,0.438788352,1.319167778,-9243.905442
3964,0.252190953,0.892029216,0.520685221,1.472841612,-9370.566395
3965,0.473052037,0.859104713,0.28124588,1.024084067,-9332.40564
3966,0.320054677,0.900008055,0.299973151,1.49679925,-9416.207644
3967,0.591603053,0.903426358,0.354144857,1.488581022,-9350.663588
3968,0.304533087,0.898482505,0.308812763,0.998082235,-9362.64599
3969,0.628162668,0.912927695,0.381537947,1.485917999,-9360.235459
