window,miu,be,sig,a,q,LogL
3881,0.003587124,0.98009168,0.270528171,1.385163357,1.781063663,-9315.034126
3882,-0.021050263,0.900028384,0.293742431,1.399971094,1.900558922,-9307.977531
3883,0.123269519,0.901629263,0.354622466,1.523910015,1.895848243,-9234.143118
3884,-0.140236582,0.962896141,0.275693147,1.638879739,1.934338966,-9256.377372
3885,0.222750353,0.869418117,0.311423929,1.581064793,1.88370112,-9198.863422
3886,-0.135754704,0.900907275,0.29826518,1.687079176,1.902258406,-9291.154302
3887,-0.079520422,0.951442039,0.245968701,1.42720564,2.009547079,-9231.292419
3888,-0.017452264,0.925934459,0.215108169,1.395510425,1.885379769,-9288.280044
3889,0.338572459,0.901668525,0.203738219,1.752700695,2.000761977,-9312.715243
3890,0.460896618,0.900083185,0.199901658,1.472059353,2.867453172,-9209.146134
3891,-0.112235134,0.959710192,0.275181506,1.461304399,1.92800236,-9245.495814
3892,0.935317849,0.900106182,0.28740657,1.724608793,2.01409208,-9342.313297
3893,1.047040955,0.938085586,0.250014013,1.473752877,1.931751117,-9246.543432
3894,0.097265685,0.781384916,0.442820956,1.652062831,1.787958972,-9271.766571
3895,-0.167838034,0.899785428,0.349056474,1.436422775,1.997110924,-9314.193781
3896,0.057761053,0.87095049,0.388027746,1.485490419,1.921526698,-9273.768661
3897,0.907047066,0.923421515,0.233273718,1.416386412,1.858886341,-9243.329099
3898,0.037494436,0.902362964,0.300583161,1.395676263,1.911954256,-9281.875506
3899,0.147246624,0.90836761,0.397238044,1.44945382,2.056546544,-9278.424908
3900,0.224022633,0.900004477,0.407365533,1.399930358,1.899905486,-9321.0386
3901,-0.010556402,0.900004012,0.434813623,1.547001678,1.899915062,-9303.966809
3902,0.072358784,0.900004407,0.385311161,1.3999207,1.938799807,-9311.469968
3903,0.087125004,0.817953581,0.426980495,1.518273013,1.949949289,-9280.296304
3904,-0.000306518,0.946354053,0.191346608,1.435144434,2.00163151,-9235.439569
3905,-0.038488078,0.900016626,0.199963052,1.399741366,2.899259025,-9340.103954
3906,0.002063657,0.906480985,0.309362818,1.456447463,1.923821529,-9260.181166
3907,0.948065259,0.886747274,0.374738403,1.409951888,2.301652731,-9300.606451
3908,0.000327598,0.88289318,0.342374311,1.430207884,2.047214676,-9285.372791
3909,-0.003311353,0.936764039,0.337505679,1.394584374,2.07633012,-9290.358193
3910,0.17135231,0.900099917,0.359546537,1.399737448,2.010349007,-9274.593067
3911,-0.344235259,0.900262411,0.396052875,1.54309295,1.900802231,-9350.702495
3912,-0.056005652,0.900003203,0.471748692,1.606909545,1.899932378,-9327.408767
3913,0.227623149,0.782382993,0.582596006,1.650837553,1.872385054,-9302.598019
3914,-0.041848578,0.954332273,0.20293116,1.508864101,2.008779222,-9220.743929
3915,-0.07176409,0.899372722,0.303578767,1.400013592,1.946525831,-9316.735211
3916,-0.096934045,0.892841806,0.31778289,1.454655437,1.959455017,-9300.942853
3917,0.089177452,0.915089774,0.344743804,1.429366923,1.927945737,-9274.775154
3918,0.015871579,0.902417079,0.419943567,1.652525425,2.069555254,-9277.549808
3919,0.000394266,0.880437353,0.36217779,1.594152623,1.988094212,-9250.227076
3920,0.148696922,0.942401464,0.316968415,1.447789312,1.929886749,-9251.508857
3921,0.945426357,0.908867309,0.30114639,1.350255153,1.994604471,-9294.574908
3922,0.132646868,0.897192924,0.339779091,1.5624435,2.09628748,-9211.483598
3923,-0.302250899,0.958089128,0.293338904,1.487833287,1.995214019,-9265.839405
3924,0.336316973,0.670029427,0.528718512,1.659175395,1.962994558,-9259.37205
3925,0.003856137,0.899824094,0.333039785,1.399961624,1.900098088,-9303.004485
3926,-0.038458185,0.945914483,0.243051482,1.504283586,1.912606333,-9222.27548
3927,0.063086844,0.921078024,0.303495075,1.626360232,2.049138355,-9227.610906
3928,0.461048348,0.899597381,0.200142661,1.400748036,1.901382206,-9222.754537
3929,0.017505276,0.900005395,0.343022695,1.399916083,1.941819239,-9297.296935
3930,0.027331201,0.867950343,0.49658625,1.553529467,2.228269044,-9315.726482
3931,-0.03246195,0.956404207,0.209305271,1.43129319,1.993092325,-9223.167451
3932,-0.01219732,0.899994021,0.320711213,1.399969446,1.899950195,-9303.066161
3933,0.204859273,0.893442594,0.418532214,1.45556344,1.903189225,-9299.565756
3934,0.027769376,0.899917215,0.309143227,1.400042486,1.899974321,-9293.258105
3935,-0.091866011,0.937501897,0.301293653,1.461548685,1.874671274,-9268.291651
3936,0.050642125,0.925901424,0.297736639,1.503626968,1.967131707,-9228.07961
3937,0.689334178,0.90134027,0.198039083,1.391865381,2.67262279,-9240.802176
3938,0.011214154,0.934040103,0.280932752,1.425800369,2.017061283,-9242.452328
3939,0.045429462,0.908068968,0.290070555,1.555145112,1.882804908,-9231.289733
3940,-0.02890344,0.865141231,0.426382633,1.471009677,1.970904616,-9321.516596
3941,0.331309085,0.894779817,0.294866016,1.626637835,1.898516754,-9193.360296
3942,-0.077150916,0.888925344,0.390054788,1.454869834,2.115658475,-9303.822647
3943,0.036465853,0.953000657,0.164183607,1.564684404,1.822408788,-9241.943065
3944,-0.035166593,0.899987658,0.289799138,1.533264518,1.934655393,-9257.813138
3945,0.378280178,0.900019986,0.416344023,1.754512806,2.727305853,-9321.901611
3946,0.257473053,0.899567385,0.201322452,1.622353658,1.904764533,-9256.96248
3947,-0.173900702,0.920800267,0.385971524,1.539245199,1.881223141,-9309.777816
3948,0.474454187,0.866055898,0.31565018,1.513687081,1.971380965,-9187.865077
3949,-0.275317146,0.949815917,0.369392747,1.45923039,2.795794154,-9297.64665
3950,0.242791584,0.899447787,0.443018187,1.434160366,2.00117869,-9322.933527
3951,0.118372638,0.88539397,0.339624647,1.487548025,1.865602148,-9245.393622
3952,0.141887389,0.874927603,0.462148497,1.425549595,1.927459388,-9343.868233
3953,0.060494002,0.898794265,0.345086302,1.391818391,1.915561424,-9297.948897
3954,0.976196126,0.892298752,0.433087023,1.566252979,1.905210407,-9314.309726
3955,0.875006534,0.906450028,0.248652654,1.375829448,2.611741645,-9250.075679
3956,0.267974599,0.83953284,0.361129421,1.566827766,1.920458573,-9206.296123
3957,0.04069703,0.922647852,0.34418439,1.42368332,1.965429779,-9278.085806
3958,0.100443611,0.90520093,0.315059334,1.600264446,1.969948538,-9208.54785
3959,0.242674255,0.89945204,0.287016141,1.369397946,1.958283335,-9247.210947
3960,0.278010595,0.899309903,0.199105494,1.562834648,1.899610587,-9240.625176
3961,0.498502923,0.895356235,0.204948046,1.551620087,1.924275294,-9218.768197
3962,-0.126306574,0.895633375,0.348578192,1.64117308,2.053755745,-9279.725159
3963,-0.13064922,0.898997292,0.383817664,1.400489826,1.9043127,-9359.699977
3964,0.156288036,0.900005009,0.373853368,1.676786984,2.140315207,-9242.83207
3965,-0.237314075,0.88258146,0.354555243,1.746018655,1.908170627,-9346.364123
3966,0.382878445,0.918656267,0.261610827,1.587566828,1.864392456,-9188.896868
3967,-0.073076526,0.900004381,0.422369458,1.430062498,2.048480151,-9335.158618
3968,0.135695543,0.899106061,0.199915512,1.618654237,1.899092203,-9291.78184
3969,0.213424877,0.907289524,0.521047619,1.623762728,1.894398679,-9363.267905
3970,-0.095589822,0.917717247,0.343974737,1.470631174,1.903700507,-9281.881157
3971,-0.063308916,0.964385949,0.244349967,1.419435516,1.915427872,-9242.905041
3972,-0.045100199,0.900006852,0.427116875,1.39989341,2.023527495,-9361.879125
3973,0.051555222,0.895520107,0.310307005,1.411011081,1.90537135,-9273.963331
3974,0.076159334,0.899853391,0.288545901,1.726948254,1.899852416,-9251.129945
3975,-0.165500293,0.900643921,0.339836544,1.411617396,2.147640409,-9310.217281
3976,0.033458563,0.916302371,0.281632694,1.725119606,1.99886266,-9266.69438
3977,-0.025143968,0.899855836,0.399606227,1.400012685,1.919335706,-9343.068514
3978,0.395198928,0.830189239,0.379060867,1.573501537,2.061310369,-9189.34248
3979,0.345633794,0.892333241,0.19639218,1.511821269,2.002757423,-9217.360332
3980,-0.176367314,0.899471727,0.334927785,1.399839042,1.931468879,-9344.74681
3981,0.089119408,0.879631841,0.285240571,1.463729022,1.865843045,-9263.149901
3982,-0.061025432,0.970819243,0.205538903,1.45179976,1.922764763,-9218.263913
3983,-0.170298055,0.962153715,0.218462893,1.513483664,1.867142174,-9225.748989
3984,-0.098321499,0.969921809,0.277580054,1.741208937,1.940794086,-9298.811145
3985,0.107627559,0.900004821,0.49197337,1.454972128,1.957147207,-9374.500714
3986,-0.024528401,0.915632613,0.272392606,1.519951848,1.947186026,-9223.883565
3987,0.24090077,0.912284499,0.32026586,1.531770027,1.980808688,-9191.949005
3988,-0.282710715,0.957190009,0.292940299,1.477674311,1.948865947,-9261.621774
3989,0.100849746,0.908404981,0.293783554,1.441029155,1.835466299,-9239.54091
3990,0.401958006,0.949309182,0.242803908,1.622759908,1.883804442,-9193.368793
3991,-0.060353515,0.967595119,0.21557975,1.409639851,1.964243627,-9224.90342
3992,0.101788126,0.896649248,0.341079791,1.502099691,1.888387618,-9225.66075
3993,0.143489519,0.951829069,0.202360375,1.479658135,1.893860363,-9185.98859
3994,0.167081114,0.893170138,0.301645934,1.606399989,1.901254457,-9192.256022
3995,0.213725076,0.804614196,0.395758257,1.654815888,2.044131896,-9212.724117
3996,0.206719606,0.894218766,0.31801034,1.407836656,1.899496457,-9238.238692
3997,-0.054398097,0.90006487,0.326137731,1.429639336,1.899895268,-9288.166412
3998,-0.068243254,0.900005429,0.399333308,1.399915551,2.029639259,-9327.739863
3999,0.253389259,0.899622815,0.389106658,1.400373246,1.899980497,-9291.142721
4000,0.089001368,0.941261379,0.262663189,1.377699585,1.894678337,-9256.490827
4001,0.019599558,0.90000222,0.335539482,1.436700384,1.900959591,-9259.785854
4002,-0.010520268,0.923411305,0.285943167,1.385512551,2.001739396,-9257.332823
4003,0.02490435,0.97718317,0.16505256,1.429388207,1.876061462,-9210.210179
4004,0.264536173,0.910035426,0.267050248,1.400574817,1.924772252,-9209.46938
4005,0.048657404,0.943791154,0.244896645,1.559376044,1.9976972,-9190.757449
4006,0.050993523,0.900002835,0.310506894,1.3999559,1.89994015,-9267.221761
4007,-0.038062072,0.900006637,0.199985242,1.622135396,1.97164461,-9348.275889
4008,0.157619175,0.803545408,0.478576097,1.728351849,2.03903368,-9231.002607
4009,-0.03778786,0.940728154,0.2794598,1.402138808,1.896177575,-9254.506126
4010,-0.022102639,0.904901204,0.31924961,1.422467678,1.915238816,-9270.702455
4011,0.270993423,0.895024252,0.272872054,1.449818321,1.939139302,-9185.580381
4012,-0.21783924,0.900001199,0.431438363,1.498619243,1.908869711,-9336.66972
4013,0.074398362,0.900004028,0.370040692,1.399937349,2.030307697,-9277.086355
4014,0.538261687,0.896315309,0.266036649,1.402574356,2.747663907,-9160.170666
4015,0.003779515,0.939596145,0.187486312,1.462394676,1.936364854,-9225.379099
4016,0.129900737,0.917765545,0.266208932,1.58657045,1.888967952,-9188.072342
4017,0.050080041,0.945838098,0.249085931,1.576067523,1.749081707,-9197.554527
4018,-0.13886325,0.899819961,0.308914115,1.543096021,1.898436276,-9269.417279
4019,0.632150071,0.966151726,0.104316341,1.45318858,1.753835404,-9221.440687
4020,-0.059053515,0.882314789,0.299199026,1.6879847,1.835371384,-9279.30767
4021,0.173588032,0.909880384,0.273560514,1.575186428,1.893470408,-9185.092321
4022,-0.390998248,0.989986926,0.192244303,1.365125571,2.85463779,-9221.644495
4023,-0.022193977,0.901349923,0.270552104,1.576755053,2.130286207,-9229.18576
4024,0.201805797,0.900005161,0.284240664,1.399919715,2.026655909,-9211.707089
4025,0.130977049,0.919017976,0.336055398,1.453266019,1.852991528,-9234.876201
4026,0.205521316,0.945781502,0.217997505,1.659930418,2.184812257,-9222.460716
4027,-0.151227,0.959410847,0.286656675,1.471693498,2.113403637,-9224.699458
4028,0.16753349,0.843756441,0.32639845,1.572157465,2.011013946,-9204.333599
4029,0.297027618,0.958734714,0.279374349,1.464480844,1.989241846,-9209.586035
4030,0.058419309,0.923028329,0.262592146,1.68360325,1.890826594,-9216.54912
4031,0.561544445,0.867373784,0.353694389,1.496554157,1.907107769,-9187.038659
4032,-0.051551652,0.900001125,0.269725643,1.399982503,1.899976255,-9301.595165
4033,-0.069967159,0.900012604,0.281165284,1.668082365,1.899733925,-9263.929807
4034,0.307544609,0.886970272,0.363492793,1.423786059,1.895013668,-9237.574346
4035,0.803564882,0.900012727,0.278531217,1.570033843,2.464982142,-9238.832057
4036,0.0131242,0.9166794,0.293592994,1.4342488,1.911949314,-9241.503452
4037,-0.142973399,0.904774908,0.358735438,1.550839867,1.90769015,-9260.635143
4038,-0.062079498,0.953545172,0.209337037,1.483833492,1.911945715,-9204.941736
4039,0.149709782,0.956131728,0.189805686,1.537287601,1.88464957,-9189.79732
4040,0.27622997,0.899908097,0.344293052,1.522192151,1.899907017,-9194.250028
4041,0.042015724,0.871837717,0.377497068,1.412751488,2.224559968,-9267.066058
4042,-0.057765421,0.914899637,0.336473021,1.426207651,2.239589038,-9245.765433
4043,0.500580185,0.900314363,0.199002904,1.400514812,2.764282932,-9188.449893
4044,0.409968284,0.812600916,0.405464016,1.655646948,1.832074956,-9192.991094
4045,0.085287264,0.872818819,0.343859851,1.504020463,1.915136801,-9231.035215
4046,0.125225332,0.988628747,0.200224422,1.400837754,1.868646798,-9244.982166
4047,-0.109353435,0.89988047,0.334618201,1.506667238,1.900134513,-9269.29736
4048,0.68581346,0.944894654,0.286723604,1.668106937,1.950947844,-9224.883173
4049,-0.096884761,0.900002003,0.238896545,1.399969432,1.927584152,-9355.640626
4050,-0.087344048,0.899824503,0.423238478,1.705767657,2.028540577,-9284.235163
4051,0.010013335,0.900901285,0.299431948,1.398554247,1.937721691,-9274.106266
4052,0.010913142,0.935259758,0.359938118,1.425668633,1.893912768,-9291.266761
4053,0.07215271,0.893486904,0.321204547,1.408750054,2.058159667,-9245.747584
4054,-0.011334003,0.919102998,0.278506346,1.414995148,1.899546231,-9256.197232
4055,0.054372897,0.899390043,0.358113607,1.609669285,1.922604683,-9217.064962
4056,-0.064099629,0.900004854,0.367515805,1.677209011,1.953774727,-9247.368959
4057,0.252228352,0.950818523,0.157347044,1.550029891,1.852760487,-9194.662703
4058,0.496586253,0.899638113,0.203950438,1.400605159,1.906182334,-9203.023868
4059,-0.021808084,0.962343614,0.217214863,1.39191725,2.160857084,-9207.040637
4060,0.380776094,0.899783625,0.250375093,1.464388953,2.543915111,-9152.279035
4061,-0.275143364,0.970707686,0.317068814,1.463381183,1.895885547,-9284.405547
4062,-0.016194983,0.906006164,0.299337336,1.409351731,1.943365288,-9264.100306
4063,-0.002352251,0.900010945,0.200001929,1.400016012,1.899998154,-9359.485724
4064,-0.158193804,0.900374063,0.385739049,1.401181323,1.987184875,-9338.001833
4065,-0.032351341,0.950413391,0.244702525,1.478691377,1.882155743,-9209.952099
4066,0.175579754,0.886711696,0.314838747,1.652094218,1.906615467,-9189.544457
4067,-0.095129457,0.900020819,0.420223237,1.730203787,2.812917067,-9313.263888
4068,0.154688988,0.933571555,0.266048977,1.588775932,1.892368075,-9182.953638
4069,-0.010166721,0.900000641,0.199998576,1.399990034,1.899986475,-9368.32987
4070,0.006037786,0.952592365,0.207363084,1.457837133,1.910525326,-9200.12674
4071,-0.084812302,0.979066417,0.133939915,1.461710349,1.892088338,-9209.480356
4072,-0.043721323,0.919351382,0.369658843,1.417500288,1.92232486,-9299.485464
4073,0.244836146,0.900757773,0.445765288,1.433898121,1.989316469,-9303.062809
4074,0.016122049,0.948195482,0.300459945,1.415648557,1.912102871,-9248.75883
4075,0.189747636,0.949457356,0.218892768,1.508936648,1.895960009,-9159.680282
4076,0.02770516,0.957170138,0.199605594,1.393341422,1.917342671,-9205.18618
4077,-0.075356597,0.968572721,0.282122255,1.688231115,1.999272499,-9255.069472
4078,-0.049590173,0.849234275,0.38039612,1.608030093,2.022097266,-9253.155319
4079,0.139292123,0.910176374,0.265454409,1.568359618,1.902990524,-9174.589111
4080,0.121218082,0.853150855,0.368044553,1.421161998,1.891667937,-9266.788455
4081,0.35129009,0.950559434,0.233804049,1.430368721,1.910169455,-9171.759187
4082,0.422668255,0.949350284,0.152398148,1.450533445,2.089084051,-9160.947836
4083,0.22395324,0.899692887,0.332460814,1.399971623,1.94897237,-9227.281833
4084,-0.273695908,0.89999477,0.419178584,1.645853532,2.027220104,-9296.960328
4085,-0.038244786,0.950728484,0.270993821,1.490307144,2.137371657,-9195.239247
4086,0.01200012,0.989517291,0.143092758,1.600387223,1.877855512,-9233.556335
4087,-0.055609871,0.917420019,0.235379563,1.649196915,1.816914052,-9236.843707
4088,0.900698713,0.963000044,0.229611907,1.511531175,1.963190468,-9183.666587
4089,-0.069903276,0.917328805,0.230651985,1.447345464,1.919839974,-9255.684021
4090,0.814183174,0.93938134,0.287068438,1.396925579,2.297111951,-9196.104493
4091,-0.005617618,0.900000759,0.199998314,1.399988195,1.899983978,-9351.162786
4092,-0.202287419,0.951855877,0.293524533,1.47212979,2.017625786,-9226.707897
4093,0.410550339,0.872292999,0.364150197,1.532947512,2.159383497,-9156.317493
4094,0.100499986,0.900035582,0.430388792,1.564680047,1.899715304,-9244.126353
4095,0.000638805,0.949246071,0.215609798,1.406370345,1.928868661,-9199.647517
4096,0.019096865,0.924623102,0.270750676,1.441897873,1.97260447,-9203.54601
4097,-0.066039949,0.900169103,0.200045297,1.568802806,2.017295298,-9334.376516
4098,-0.188531076,0.90001042,0.484743766,1.547399691,1.944200352,-9337.982674
4099,0.247722169,0.90056934,0.301052959,1.61101752,2.013507459,-9158.10993
4100,0.36008355,0.872872479,0.351054306,1.61012017,1.975262338,-9160.417916
4101,0.0399199,0.960851497,0.199267858,1.481614337,1.896308791,-9184.33289
4102,-0.074586336,0.946347178,0.246986646,1.453271161,1.909787801,-9214.476795
4103,0.756867609,0.897128849,0.312390834,1.782488042,2.428526883,-9326.127197
4104,-0.058513522,0.90020691,0.341501313,1.78711469,1.900284298,-9261.675556
4105,0.01813779,0.92208888,0.248920822,1.433014997,1.880293718,-9224.956485
4106,0.022730691,0.89989677,0.369831551,1.519898949,2.28831831,-9213.259891
4107,0.188474141,0.917973371,0.307103501,1.397911226,2.045616046,-9210.941865
4108,-0.165394931,0.894097979,0.387314399,1.399416114,2.068481153,-9329.619337
4109,-0.064970005,0.945673807,0.282913888,1.491494705,1.997084208,-9206.625918
4110,0.438738823,0.932579848,0.222018073,1.406102805,1.87801872,-9172.933169
4111,-0.044689152,0.956488224,0.209700088,1.403764437,1.903132143,-9218.179078
4112,0.103987471,0.901323678,0.359676339,1.452876599,1.889282267,-9239.310161
4113,-0.098418556,0.899892649,0.348113584,1.399862335,1.899749521,-9314.358932
4114,0.162336663,0.911010952,0.361372259,1.646697787,2.250757742,-9212.079635
4115,-0.138258047,0.899976194,0.390636035,1.462331192,2.045306486,-9284.310581
4116,0.047969612,0.960511286,0.215946325,1.426949026,1.853659142,-9202.289637
4117,0.31373935,0.767550666,0.449291751,1.415441244,2.131914014,-9256.83931
4118,0.233519365,0.858408018,0.310592473,1.716712207,1.882662039,-9199.856431
4119,0.097408675,0.863446942,0.363867978,1.449064243,1.906032642,-9249.705457
4120,0.182702242,0.899978677,0.252976123,1.653343872,1.899864001,-9193.563154
4121,0.093335628,0.938580074,0.288231638,1.431821377,1.994979681,-9210.823081
4122,-0.176440968,0.899426962,0.346253064,1.497942176,1.900101477,-9275.542739
4123,-0.051244197,0.900007919,0.290143105,1.399876818,1.899832824,-9289.61171
4124,-0.023612809,0.918021607,0.253310274,1.673673077,2.03288566,-9234.854859
4125,0.014794368,0.943770503,0.272285872,1.403742478,1.903722711,-9229.674528
4126,-0.093431849,0.945699539,0.247247298,1.664374179,2.041764797,-9228.142707
4127,-0.058868624,0.897468506,0.298981308,1.399682088,1.899182468,-9295.665435
4128,0.710946797,0.922787424,0.287633914,1.349697621,2.63138446,-9195.181159
4129,0.225193916,0.900697558,0.330581326,1.478407918,1.899168862,-9196.632677
4130,-0.053342669,0.900003882,0.441392433,1.51868241,1.899918042,-9298.496732
4131,0.221383994,0.900006379,0.291008951,1.561754581,2.052754122,-9170.808381
4132,0.146663091,0.900006148,0.342290345,1.399904359,2.082795914,-9234.762672
4133,0.040289363,0.879806848,0.354070738,1.472176508,1.895690699,-9249.344332
4134,-0.120583192,0.955435619,0.201270896,1.542854535,1.971108948,-9217.452698
4135,-0.032156108,0.899591769,0.278300313,1.608812119,2.101991282,-9238.33874
4136,0.2937045,0.941094348,0.29907684,1.49288043,2.031494353,-9194.107943
4137,-0.09711863,0.91971868,0.309775079,1.540389109,1.937538024,-9232.422134
4138,0.273604097,0.894490003,0.290756606,1.409241313,2.078358341,-9195.789316
4139,-0.057873273,0.920034299,0.319039331,1.665859714,1.978719295,-9236.699002
4140,0.342412015,0.917767942,0.244678422,1.469261868,3.088798866,-9158.687661
4141,0.091040165,0.900007453,0.446478926,1.686063037,1.960552905,-9272.373225
4142,-0.056690734,0.89977676,0.34935158,1.705662946,2.016481215,-9260.027384
4143,-0.277406634,0.900004857,0.303445901,1.654479635,2.000983772,-9321.390442
4144,0.057124935,0.911593261,0.326765254,1.411640969,2.137459343,-9242.163268
4145,0.245276824,0.900049923,0.199986924,1.580048332,1.899404525,-9227.107051
4146,0.025969072,0.94844233,0.215118244,1.571135813,1.896116281,-9201.645279
4147,0.042876916,0.929518486,0.318223087,1.515248393,1.982635728,-9220.236105
4148,0.563163114,0.92522899,0.308115865,1.514055709,2.28388558,-9183.660179
4149,-0.007597982,0.937306704,0.229135705,1.591495864,2.036187409,-9218.690267
4150,0.005216049,0.931505415,0.278168265,1.37665599,1.901461404,-9275.278522
4151,0.115630415,0.815692065,0.397285569,1.694373492,1.964771196,-9239.128701
4152,0.477250418,0.90021854,0.199811343,1.39899875,1.898595028,-9212.427133
4153,0.126802928,0.867309826,0.317083765,1.61041022,1.877056002,-9218.072031
4154,0.303418809,0.900009202,0.299262606,1.399896429,1.899865929,-9226.997658
4155,0.12426353,0.81779365,0.428462893,1.51414732,1.892109322,-9263.652271
4156,0.071653622,0.938659948,0.229103868,1.461512414,1.93901247,-9204.373304
4157,0.320391926,0.906473923,0.219454375,1.602948947,1.90497681,-9194.008893
4158,0.384906287,0.924164679,0.3047098,1.529692218,1.8939915,-9194.176724
4159,0.119249287,0.906584567,0.346355076,1.385749354,1.909685817,-9289.048777
4160,0.213471098,0.94572013,0.20075523,1.501983514,2.051552211,-9175.334604
4161,-0.061369554,0.966709769,0.233451069,1.402052987,1.935494865,-9240.179401
4162,0.125002936,0.90001491,0.534836805,1.579585685,1.982713878,-9371.441462
4163,-0.249925037,0.904539152,0.331348526,1.399188186,2.003900641,-9351.181406
4164,0.061288714,0.900003729,0.420944878,1.399941996,1.924466491,-9344.639379
4165,0.308130625,0.899509289,0.324180435,1.400152428,1.899636672,-9238.852758
4166,0.07612618,0.899362707,0.404565794,1.399280667,1.957551151,-9320.078758
4167,0.151479924,0.900004712,0.359629804,1.399926702,2.02195585,-9266.179602
4168,0.175034819,0.843228061,0.357296254,1.565884194,1.863775728,-9221.413652
4169,0.067393091,0.886312155,0.296797622,1.569232299,2.056101641,-9222.192624
4170,-0.093791134,0.900003212,0.464719029,1.486851134,2.000404091,-9344.170143
4171,0.44841797,0.896608249,0.273133115,1.451048563,1.974299427,-9184.653554
4172,-0.030331947,0.950420846,0.258423177,1.520277103,1.889221348,-9218.049279
4173,0.000582933,0.913531076,0.251648681,1.414118374,1.90489058,-9274.39532
4174,0.410435751,0.910520477,0.253880554,1.367226184,2.470125148,-9176.978326
4175,0.053400232,0.953869757,0.238621299,1.605179451,1.838971248,-9210.695413
4176,0.036771691,0.892009188,0.304706353,1.465576104,2.017725026,-9239.875971
4177,0.052771322,0.954428006,0.294994142,1.508884236,1.86917067,-9234.460016
4178,0.023553677,0.9601404,0.254613342,1.409027657,1.892883187,-9247.522421
4179,-0.10715442,0.905862453,0.355363038,1.443139036,1.872528179,-9306.126184
4180,-0.057280623,0.885252072,0.38723233,1.402787077,1.913673833,-9339.649995
4181,-0.041267742,0.94885269,0.223759109,1.468690255,1.875674952,-9230.748309
4182,0.383173804,0.878850977,0.277264862,1.728342195,1.8163427,-9222.472914
4183,0.415564159,0.91289582,0.230001711,1.520220566,1.685562675,-9185.604371
4184,0.297429197,0.89818419,0.200227254,1.5144572,1.89865663,-9220.417713
4185,0.123855632,0.902125894,0.287124715,1.551020592,2.077465804,-9201.435744
4186,0.079625684,0.868962924,0.344384397,1.39517632,1.942282698,-9296.417603
4187,-0.012315909,0.938077165,0.246530466,1.743770274,2.287617834,-9316.987346
4188,0.232643673,0.900016641,0.399919392,1.399930498,2.044162617,-9290.926829
4189,0.206149311,0.908523755,0.306258068,1.679634948,2.990095679,-9277.683394
4190,0.111756912,0.960970114,0.147779491,1.417387879,1.852957156,-9234.785489
4191,0.041916987,0.931129114,0.226120856,1.667346562,1.940346055,-9249.321211
4192,-0.084060054,0.902691968,0.507677409,1.610855957,2.120584505,-9354.756326
4193,-0.25792108,0.929011844,0.339447468,1.59086872,1.994515789,-9282.530811
4194,0.380479694,0.819794221,0.397912711,1.513568762,2.315186655,-9196.881024
4195,-0.024903919,0.903357288,0.208561601,1.609381912,1.910519836,-9330.519584
4196,0.153997853,0.965748523,0.182171297,1.452055877,1.905424329,-9205.093276
4197,0.019464156,0.943057011,0.245298977,1.410524102,1.895975549,-9241.623002
4198,0.398061561,0.899942301,0.360443443,1.39968989,1.899648441,-9265.618468
4199,0.127698823,0.899376217,0.376780576,1.502466019,1.901010388,-9272.188812
4200,0.033783246,0.900000953,0.303815668,1.408259923,1.926903335,-9300.781284
4201,0.191617128,0.899131661,0.371833586,1.46567538,1.899792789,-9278.008051
4202,0.482847139,0.926987221,0.225713111,1.457919816,1.983699691,-9200.370334
4203,-0.013341802,0.900003539,0.40694095,1.533741711,1.89992529,-9303.85921
4204,0.189651014,0.887416363,0.303174887,1.556396488,1.932499847,-9227.500267
4205,0.072936382,0.901977345,0.339363846,1.527057266,1.901985102,-9258.810816
4206,0.775240285,0.899642021,0.271084729,1.399866535,2.572349451,-9245.333379
4207,0.447949333,0.802228575,0.400459356,1.478372167,1.853467319,-9259.352739
4208,-0.056702272,0.940907684,0.377942455,1.554195669,1.848371151,-9317.249037
4209,-0.028637003,0.951737336,0.202732297,1.449738368,1.903815292,-9256.863931
4210,0.238893723,0.900005157,0.327537565,1.448541198,2.045737158,-9242.351584
4211,-0.083273864,0.899981932,0.307863915,1.597313869,1.896700888,-9290.088043
4212,0.050788387,0.891414622,0.421779429,1.397698378,1.978972615,-9366.407088
4213,0.753562451,0.942490859,0.223071633,1.404476521,1.90208707,-9235.901801
4214,0.140422933,0.90000335,0.404549232,1.399949345,1.98082417,-9340.589718
4215,0.060308532,0.881408169,0.421773819,1.48754971,1.705930621,-9343.595409
4216,0.031465929,0.899660355,0.398411908,1.45128616,2.027624032,-9313.548075
4217,1.125648207,0.939109705,0.287878566,1.490856007,2.40681228,-9281.723042
4218,-0.021373397,0.976800769,0.196645721,1.418137558,1.974502772,-9252.128902
4219,-0.126020037,0.917407057,0.35425841,1.462494361,2.310631579,-9289.523261
4220,0.073507263,0.899893613,0.391850846,1.400147738,1.899924597,-9346.594835
4221,0.23252389,0.897509934,0.263424241,1.67672508,1.900354682,-9242.579323
4222,0.0352839,0.88184886,0.328505765,1.68232054,1.967126703,-9275.11866
4223,-0.033828776,0.964557732,0.151753325,1.477869452,1.930767576,-9258.088143
4224,-0.002109648,0.946391425,0.23372511,1.412364792,1.889059378,-9270.510915
4225,0.791452581,0.96732163,0.146138826,1.520094522,2.046011887,-9250.78615
4226,0.116112161,0.969307246,0.22520204,1.602939978,1.940180363,-9252.359535
