Index,ObsDur,TSCD,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
3681,0.648189174,1.36975476,1.427246492,2.902607542,5.076886224,6.800551146,8.552974052,10.88513764
3682,0.783268006,1.443517362,1.130068816,2.303576218,4.006698209,5.346455445,6.704844715,8.509778893
3683,1.399123127,1.406756504,0.984126177,1.816158074,2.896352069,3.699283545,4.490792412,5.521159567
3684,1.2641065,1.457478111,1.011244267,2.002405706,3.408962225,4.49879772,5.592932195,7.033346003
3685,1.427691646,1.373698047,0.940299373,1.784163579,2.930439252,3.801383858,4.668688087,5.805293113
3686,0.627203742,1.534686512,1.079494365,2.173780948,3.753683137,4.991155957,6.241307796,7.896522473
3687,0.74037579,1.405960446,1.00862558,1.922232855,3.136459398,4.045676959,4.943338653,6.11111816
3688,1.361887155,1.557799684,1.048390394,2.155179165,3.732190479,4.968670923,6.225625557,7.905673292
3689,1.857104666,1.280402171,1.005404514,2.000027303,3.38484777,4.446489685,5.506972185,6.898562931
3690,0.601349476,1.596896531,0.966134947,1.858070802,3.061037491,3.969131388,4.869327681,6.044428062
3691,1.145134766,1.595226913,1.26618431,2.539978993,4.316817124,5.680232186,7.042856998,8.831803595
3692,0.675098984,1.490277997,1.069559096,2.147227129,3.669623234,4.861234396,6.072863847,7.694123475
3693,0.758157863,1.40808799,1.11184755,2.116234112,3.427201697,4.3943238,5.339128146,6.556224591
3694,2.475651737,1.441183923,1.111247022,2.060689051,3.31472416,4.252407735,5.17766882,6.38127049
3695,0.634350239,1.76994297,1.15926504,2.262263423,3.777274621,4.9317196,6.081623275,7.587827061
3696,0.720510187,1.38036983,1.103694864,2.1497562,3.585836001,4.689347626,5.798765892,7.267929308
3697,1.351669398,1.45579704,1.027667488,1.976351439,3.255866,4.221727249,5.179408432,6.42962202
3698,1.71169664,1.649156825,1.265749228,2.378581423,3.846942119,4.940548304,6.016329013,7.410867313
3699,0.65619976,1.49195385,1.365791745,2.617060361,4.303464783,5.57125734,6.822938021,8.448666478
3700,1.683765263,1.460548581,1.335930418,2.826530607,5.152920113,7.066249372,9.054830305,11.75047846
3701,0.642829764,1.523008384,1.067201104,2.045753875,3.360241963,4.350370516,5.330959071,6.609924015
3702,0.710609003,1.545435582,1.237280203,2.334418529,3.80663828,4.91644978,6.016212638,7.451570551
3703,0.768471484,1.462729371,0.95810393,1.963658547,3.36839508,4.452847851,5.543668343,6.98704683
3704,2.018316952,1.290488853,0.99259418,1.914662023,3.161743747,4.104478697,5.039881652,6.261672384
3705,1.282795258,1.593617815,1.395484686,2.754174754,4.727500554,6.274002109,7.832901042,9.88883713
3706,0.703405202,1.47148661,1.171423267,2.203433102,3.556549373,4.565979756,5.562429696,6.860491948
3707,1.341905143,1.481314834,1.162434076,2.355727285,4.047033746,5.369169138,6.710882942,8.501204062
3708,1.284919279,1.445302008,0.984131608,1.890465354,3.111714788,4.033180675,4.946439763,6.138371514
3709,1.235528837,1.658960526,1.093761425,2.177662892,3.676477246,4.822132119,5.965429426,7.464761234
3710,0.675606073,1.538703878,1.061234964,2.157967622,3.657942621,4.796122372,5.92707119,7.406292274
3711,0.726210871,1.463668856,1.006700297,1.920869979,3.148584877,4.073002445,4.98803912,6.180681112
3712,1.391703749,1.452679293,0.971657264,1.873395231,3.093276391,4.016002541,4.931912568,6.128864396
3713,1.335917107,1.437566181,1.043051732,1.938628701,3.113402116,3.988295234,4.849854282,5.968867297
3714,0.716447079,1.52113083,0.958416938,1.843082109,3.036454839,3.937259111,4.830378883,5.996140922
3715,2.889012312,1.53319274,0.9891464,1.902644958,3.134917455,4.065291054,4.987729702,6.191812974
3716,1.122161905,1.56910512,1.001450661,2.055586717,3.564865248,4.695574812,5.854906467,7.387777472
3717,1.094720056,1.578834909,1.011744369,1.945662447,3.205523781,4.156621762,5.099566202,6.330397355
3718,0.605701058,1.739025166,1.097689319,2.147202579,3.614832768,4.745044851,5.877082598,7.36618446
3719,1.176474942,1.493224096,1.176149479,2.36641652,4.074413722,5.409507199,6.758805113,8.545941264
3720,1.597671674,1.410238028,0.977922576,1.873132971,3.077142822,3.984054971,4.881856386,6.052002359
3721,2.370799844,1.504580179,1.293454129,2.439569819,3.950632958,5.078187061,6.189439987,7.633579624
3722,0.475680697,1.551926578,1.32230068,2.639932759,4.507918732,5.962281392,7.430446339,9.377397207
3723,0.95088614,1.53929194,1.140797745,2.233341786,3.734448961,4.880038924,6.02316987,7.523392199
3724,0.536555914,1.459770683,1.125610834,2.179555595,3.645613811,4.772440443,5.900571258,7.384382536
3725,1.477732772,1.461235585,1.129497796,2.235561728,3.785091861,4.978280038,6.172989349,7.744032044
3726,1.715192588,1.570174655,1.020727687,1.945154221,3.182970882,4.11471512,5.037386396,6.241301043
3727,0.489483925,1.478759705,1.062164083,2.068634605,3.451304716,4.505117173,5.554967651,6.930407461
3728,0.54288536,1.438223382,1.350180598,2.378356785,3.651780571,4.574600742,5.471968866,6.627209879
3729,0.590324515,1.454267337,0.997835588,1.919155423,3.161996221,4.100241084,5.030546111,6.244969845
3730,0.632872302,1.429085183,0.980306297,1.803208133,2.859199252,3.637145082,4.399445006,5.386053614
3731,1.764467452,1.332710624,0.892265396,1.720760066,2.842683133,3.691191215,4.533294024,5.633262629
3732,0.629684107,1.602398471,1.054459516,1.92425321,3.040813007,3.864543103,4.672788218,5.720452871
3733,0.667365222,1.353438247,1.068167593,2.160935337,3.684699843,4.853270347,6.02067044,7.553013708
3734,0.701818812,1.345989265,1.046093591,2.017025742,3.330063659,4.325572727,5.316570405,6.615729421
3735,0.733537811,1.427801425,0.998612093,1.907537396,3.123270936,4.037120551,4.941065678,6.119113965
3736,1.43120704,1.291957271,1.011199068,1.992276416,3.361602173,4.414259035,5.467539288,6.851942488
3737,3.679478629,1.32632178,1.0215009,1.960801726,3.22617535,4.180988743,5.127335671,6.362380571
3738,1.705917882,1.803300789,1.42739574,2.709436234,4.422358138,5.706659135,6.973825826,8.620311098
3739,2.022360916,1.380718077,1.083240901,2.076230949,3.411406345,4.417325384,5.41350552,6.712393209
3740,1.004952392,1.518758195,1.507434892,2.97482032,5.022965632,6.597557655,8.172886716,10.24380351
3741,2.154781901,1.723260505,1.07083653,2.170392956,3.754965376,5.013489806,6.30583329,8.05079697
3742,0.871158307,1.758119444,1.701291335,3.251067582,5.318097317,6.85905208,8.371697511,10.32569383
3743,0.879007863,1.570458454,1.412520216,2.672920077,4.356773282,5.619859028,6.866902703,8.488145682
3744,1.589501924,1.624489402,1.219164693,2.280784119,3.711018047,4.795298517,5.874830405,7.290458976
3745,1.444967937,1.494390282,1.222430477,2.321598132,3.808400271,4.937668385,6.063098017,7.540466979
3746,0.411431983,1.544224518,1.047827467,2.014694119,3.318727267,4.303038956,5.278975194,6.5528472
3747,1.180809618,1.536239407,1.19854685,2.19153857,3.468454198,4.406242051,5.321605772,6.500616891
3748,0.439174569,1.512503359,1.153219135,2.154951194,3.478554466,4.480182721,5.481768169,6.805180392
3749,0.885555732,1.404934737,1.059265849,1.96322117,3.133354022,3.998233935,4.846688884,5.94538791
3750,0.892046624,1.390070833,0.993193063,1.914238118,3.186429314,4.159637395,5.130802052,6.404701025
3751,0.485111902,1.394196963,1.00764508,2.022839082,3.468633017,4.597122746,5.738253621,7.253327923
3752,0.521304246,1.329673051,1.132073426,2.274705611,3.807929698,4.954912641,6.08383789,7.54706824
3753,0.554935835,1.3652047,0.923050334,1.746720682,2.85711841,3.696045161,4.528457401,5.615630773
3754,0.586305204,1.398023885,0.920719364,1.810662614,3.049667069,4.001449461,4.953928368,6.206302429
3755,1.680541047,1.243588502,0.847945484,1.674776038,2.832711915,3.724397093,4.617611805,5.792291949
3756,1.112013017,1.411223133,1.006204,2.00486662,3.436223475,4.552897431,5.678606072,7.166573302
3757,0.58648693,1.432292131,1.050627029,2.052363945,3.419742501,4.467852533,5.520659847,6.914396135
3758,0.615083228,1.302072907,1.005672912,1.970937109,3.333867865,4.388388585,5.446715088,6.840455266
3759,0.642001464,1.440756069,0.975625601,1.876927882,3.092962818,4.011099614,4.921401867,6.109720519
3760,0.667420128,1.188285392,0.933485003,1.793724365,2.952663201,3.827039596,4.693582679,5.824372556
3761,0.691493563,1.353028495,0.941116955,1.810477728,2.985084907,3.872656016,4.753096497,5.902824754
3762,1.9921917,1.149729012,0.94496472,1.813756317,2.982593233,3.863795129,4.736788856,5.875641682
3763,1.909417824,1.217856688,0.951923229,1.832567045,3.021648041,3.91987627,4.810615019,5.973732319
3764,0.661989219,1.333335499,1.028372422,2.021130863,3.355604726,4.358144604,5.34853038,6.636977962
3765,2.481788109,1.512514266,1.005668432,1.925494487,3.163312533,4.096736353,5.021719151,6.228567091
3766,0.64697804,1.481520123,1.410102489,2.692302753,4.353577329,5.583198709,6.791509582,8.359240394
3767,1.276963275,1.457180253,1.1898211,2.158324899,3.386401065,4.284883485,5.161706854,6.292610796
3768,2.387777695,1.494647363,1.174823029,2.359414128,4.01811354,5.298028335,6.583299112,8.279385421
3769,0.624369442,1.769010816,1.628778088,2.957375947,4.690269382,5.978951749,7.247855358,8.896137054
3770,1.791469609,1.503705075,0.973870091,1.889913552,3.140801255,4.091354485,5.036691916,6.273736352
3771,1.181503978,1.583486328,1.178441781,2.193083059,3.527846281,4.521899295,5.50008877,6.768972726
3772,1.696302246,1.686845687,1.004572224,1.929968377,3.17729337,4.118443113,5.051241502,6.2684754
3773,0.593269723,1.354274735,1.136112714,2.303041749,4.009027133,5.354849651,6.719440925,8.531718991
3774,2.715064008,1.534028372,1.044723609,2.009057353,3.317332825,4.307761889,5.290756084,6.574738038
3775,1.07887053,1.777153146,1.311507932,2.470541744,4.012258816,5.163886898,6.29709414,7.765378517
3776,2.455563937,1.617874404,1.103878843,2.087547267,3.392536951,4.367911812,5.329430605,6.57820012
3777,1.414063112,1.963578198,1.212326949,2.472899382,4.263118803,5.655361771,7.05959837,8.919591235
3778,2.506961046,1.749183792,1.26371736,2.42820899,3.994642408,5.17896657,6.355961185,7.897136366
3779,0.453880409,2.329534197,1.090927473,2.088622242,3.412712764,4.403693011,5.381967105,6.654862852
3780,0.487307001,1.781522944,1.239968833,2.509504842,4.364043714,5.826266988,7.308588812,9.277406686
3781,2.219902719,1.540311535,1.220698422,2.313568421,3.762139608,4.845885514,5.915548179,7.306996558
3782,0.477473113,1.718372229,1.23014384,2.310045939,3.742571807,4.81368431,5.86952212,7.240886991
3783,0.956511843,1.640297127,1.120163167,2.214885704,3.762084651,4.980019152,6.225873973,7.904124471
3784,0.508540932,1.542697611,1.30867598,2.309505937,3.545988908,4.439784413,5.307184469,6.421552779
3785,0.53686704,1.36298162,1.067180077,2.018542647,3.272750576,4.208046681,5.129581307,6.32666019
3786,0.563434369,1.484145277,0.980760514,1.843878781,2.9652893,3.792727368,4.602293496,5.647027114
3787,0.588421712,1.228223573,0.895533355,1.678409802,2.704224583,3.466924244,4.217327304,5.190871922
3788,1.7016755,1.294738012,0.928461384,1.729678817,2.793846969,3.592028433,4.380965074,5.408488353
3789,0.59150154,1.322470349,1.052057925,1.989091401,3.247743367,4.197336557,5.139093634,6.369205241
3790,0.614439536,1.296452621,0.986014709,1.905131317,3.15156107,4.09526895,5.032271246,6.256923564
3791,1.217843042,1.337058318,0.922776219,1.802566611,2.985880569,3.879606312,4.767070995,5.928379597
3792,1.764262235,1.316393162,1.001669292,1.961167368,3.286481775,4.299543573,5.310271698,6.635951797
3793,1.704044725,1.461775207,1.236609168,2.396708013,3.966784735,5.15066164,6.321723341,7.846205785
3794,0.591048654,1.670896448,1.029810715,1.968159596,3.229993503,4.181312016,5.123976281,6.354015243
3795,2.240415615,1.491768305,1.122806811,2.224741412,3.74566903,4.906739018,6.063912543,7.580283383
3796,0.583353277,1.662991378,1.194377731,2.172959751,3.434557013,4.366339909,5.28029533,6.463918261
3797,0.605383311,1.461255234,1.033989384,1.97414422,3.237869089,4.189712861,5.133628229,6.363972044
3798,0.626304442,1.474149777,1.015365335,1.89992162,3.071770398,3.946871007,4.808610088,5.926724432
3799,1.241431029,1.375232626,1.010639236,1.963921016,3.266488425,4.256573616,5.241617272,6.530725518
3800,0.640587241,1.456813614,1.023921435,1.905015859,3.026522085,3.849450467,4.654522274,5.69575946
3801,1.269371076,1.477722554,0.974787498,1.98937453,3.419106535,4.527923019,5.64554635,7.126269521
3802,1.84454186,1.472287651,0.957193566,1.908034012,3.19751273,4.178315051,5.157714056,6.446636619
3803,1.786418976,1.542999934,0.990881866,2.013240412,3.454422985,4.567612876,5.684616076,7.156457528
3804,0.615744022,1.6197961,1.269051948,2.495070572,4.209864857,5.529190784,6.849532398,8.584924423
3805,0.635078433,1.462764903,1.002472134,2.034451236,3.533934495,4.715325454,5.914063466,7.508679075
3806,1.258973186,1.374746959,0.995990378,1.913434303,3.150321865,4.083774662,5.009051578,6.216728576
3807,3.855223682,1.446965398,1.003306777,2.161135494,3.908076242,5.31768556,6.770459223,8.731038847
3808,1.157694689,2.356503605,1.09706609,2.151087502,3.612038161,4.731044164,5.848864776,7.316179448
3809,2.699413287,1.678176547,1.205619991,2.46590489,4.255503995,5.646899242,7.050262283,8.90864012
3810,1,1.894841051,1.720265629,3.19213033,5.122857016,6.552634364,7.952125919,9.756811871
3811,1.155684022,1.741729477,1.035604735,1.977180704,3.248920275,4.210305869,5.164345321,6.410572981
3812,0.909928654,1.733699229,1.173018357,2.391634181,4.140537996,5.509672453,6.895767013,8.737253986
3813,0.408950778,1.532673852,1.364252714,2.743073918,4.703452791,6.231673011,7.774542053,9.824253444
3814,0.852279563,1.735850149,1.182241054,2.145760868,3.374361095,4.271855244,5.144828145,6.265624289
3815,1.562000175,1.618769078,1.094406087,2.015489937,3.207570061,4.085404066,4.942917543,6.04799274
3816,2.368172683,1.521932587,1.114872943,2.129608383,3.499630905,4.534715149,5.555526583,6.887778827
3817,0.711707883,1.83549439,1.076149999,2.233089823,3.883437975,5.163917415,6.45071423,8.147808539
3818,0.400438779,1.688392474,1.077814285,2.063877042,3.388384134,4.385840617,5.373296103,6.660703897
3819,0.440156871,1.576238892,1.075570467,2.194178088,3.758519861,4.955196971,6.146686831,7.704307943
3820,1.674218164,1.431415459,1.026990607,1.974705637,3.259250394,4.233353426,5.20235446,6.471587552
3821,0.851529102,1.483349945,1.086456066,2.073162797,3.394415707,4.388093231,5.371310353,6.652587879
3822,1.254743386,1.430602837,1.013819721,1.910816572,3.107370576,4.005711895,4.893780945,6.050202421
3823,1.978732308,1.497415403,1.145221763,2.096395326,3.347569411,4.28184437,5.203601794,6.402193564
3824,0.424416466,1.710023956,1.083048463,2.068384666,3.415449086,4.441026897,5.462568627,6.800786951
3825,1.638806646,1.403207861,1.090416963,2.092869383,3.444538524,4.464090875,5.474070637,6.791046876
3826,2.773428124,1.483693622,1.087337341,2.025432476,3.254216812,4.165185313,5.058559462,6.213397638
3827,1.10914573,1.580258114,1.074433852,2.138118356,3.642862652,4.808160365,5.97852909,7.521234391
3828,1.745552241,1.562182604,0.964467608,1.945299929,3.353018649,4.454435995,5.56802723,7.045877735
3829,1.040135418,1.74946156,1.513501525,2.860024632,4.668971698,6.033216622,7.385665926,9.150919635
3830,1.341877967,1.774556976,1.457453653,2.942945044,4.929193779,6.419841813,7.893972956,9.815478806
3831,1.870783919,1.567512788,1.264035582,2.356014806,3.796438352,4.866270394,5.915065921,7.26929719
3832,0.344505672,1.92828658,1.440277957,2.578626716,4.025726171,5.085348517,6.119422734,7.452606455
3833,0.375720411,1.511038761,1.076206008,2.05156867,3.353167702,4.330316782,5.296405943,6.554760689
3834,2.101182211,1.498578933,0.970643697,1.787541634,2.838236938,3.612470139,4.370496955,5.350951991
3835,0.381521652,1.669186836,1.040086279,2.004295848,3.305425599,4.287786754,5.261770988,6.533124997
3836,2.450855583,1.447309212,1.046970244,2.139641392,3.692067088,4.900945368,6.12184784,7.741612164
3837,1.354719865,1.619155551,1.103137427,2.222723938,3.840740904,5.108852818,6.390296367,8.087347309
3838,1.312275238,1.646605246,1.091923131,2.109599157,3.498501874,4.552233822,5.598943779,6.96613836
3839,2.466221132,1.661372689,1.228178779,2.223747621,3.484158913,4.405383127,5.304135681,6.462975453
3840,0.868659617,2.043709576,1.128464894,2.131883168,3.466270138,4.465384435,5.451318425,6.732983036
3841,1.615173043,1.73562364,1.148207371,2.200619089,3.612087343,4.674808829,5.72726367,7.100161032
3842,0.304970941,1.653947394,1.327282325,2.530890198,4.137538421,5.343995913,6.536749959,8.0905024
3843,2.775647795,1.551154538,1.08591254,2.062418388,3.381985987,4.386793755,5.391482228,6.715761526
3844,0.773755766,1.754476793,1.139512831,2.169130645,3.565295243,4.623571572,5.675301033,7.050927311
3845,0.550072732,1.636378486,1.154925933,2.145218331,3.443672813,4.410388837,5.36241762,6.598880165
3846,2.186382261,1.54907179,1.036297696,2.020175865,3.371887576,4.403226523,5.431715291,6.780756537
3847,1.74908351,1.817887378,1.09810165,2.111462601,3.478362661,4.510387298,5.533629778,6.86925729
3848,0.256758061,1.683622018,1.138341955,2.292949582,3.961020372,5.26809279,6.58901873,8.338224268
3849,1.013775312,1.581718335,1.077079804,2.040902813,3.360954028,4.370277159,5.379292938,6.706115112
3850,0.288784005,1.571731874,1.113477398,2.089105698,3.388935953,4.360629651,5.31714848,6.556645666
3851,0.322519458,1.277303472,0.952451538,1.81133745,2.955060621,3.812840117,4.660366222,5.763934198
3852,0.354622025,1.244392124,0.781513184,1.446195324,2.313353331,2.953999848,3.58056575,4.388372566
3853,0.385126191,1.46163922,1.026532841,2.208453474,3.976702979,5.384275995,6.817408266,8.726664007
3854,2.173948043,1.200733367,0.77994682,1.527837414,2.567227767,3.363690923,4.158875,5.201753415
3855,3.246631078,1.55396644,1.030781459,1.981835957,3.26427818,4.232226429,5.191921711,6.444534024
3856,1.551390222,1.629798062,1.060307521,2.170084387,3.722862449,4.927165945,6.143977671,7.76223413
3857,0.645541614,1.807581353,1.081843755,2.07997819,3.426205179,4.44245697,5.44988569,6.764965137
3858,0.353285395,1.752275439,1.076914999,2.06918845,3.413402398,4.430918593,5.441409831,6.762204315
3859,0.726302559,1.476126996,0.996909749,1.966962972,3.309861948,4.340511259,5.372673967,6.732383012
3860,1.084611169,1.525202175,1.052615071,2.028683295,3.350084334,4.349531451,5.341476888,6.637300174
3861,2.05086015,1.473666541,0.978861618,1.909541432,3.163424558,4.107324299,5.040857745,6.25643998
3862,1.023906191,1.453178082,1.013798566,2.083775494,3.568838665,4.707418947,5.846702854,7.34628454
3863,1.939086986,1.571899843,1.064847195,1.941397594,3.081660016,3.927540656,4.758997469,5.837354582
3864,0.667130629,1.557956354,1.343151476,2.497166105,3.978602627,5.061941971,6.115535326,7.467454232
3865,1.000484293,1.432480219,1.079177098,2.073588513,3.41361707,4.424736662,5.426909389,6.734801685
3866,0.359481283,1.640326447,1.145503858,2.315766418,4.050255026,5.431367352,6.839232623,8.716480129
3867,0.735611502,1.474590486,0.944563029,1.819342176,2.98820729,3.867517739,4.738716509,5.876266566
3868,2.743505273,1.466502568,0.989120546,1.89205404,3.108429836,4.026732649,4.938272373,6.128799225
3869,0.703774485,1.645313341,1.152795918,2.23064449,3.72387961,4.866879579,6.007050743,7.501550794
3870,3.218900639,1.688018215,1.147709555,2.289047141,3.918697387,5.186523866,6.462371709,8.145859802
3871,0.34818715,1.99266117,1.67850708,3.16789517,5.13337565,6.599607423,8.04432038,9.920581759
3872,0.713837734,1.519377643,1.279057215,2.332192576,3.677703346,4.66627039,5.63311709,6.882428235
3873,0.730222429,1.646628077,1.193606912,2.301294522,3.80013028,4.932162384,6.054311285,7.518083894
3874,1.42879484,1.487848108,1.041383355,2.052863873,3.443160712,4.500276027,5.550696743,6.9228924
3875,0.380667735,1.506791689,1.162003441,2.409528159,4.232361984,5.668986385,7.125639766,9.06090805
3876,1.489412513,1.511518488,1.004851495,1.930278587,3.195680902,4.15579229,5.108449869,6.351179331
3877,1.112123879,1.461820847,1.142421402,2.203469862,3.641567077,4.730051641,5.810876423,7.223436864
3878,0.755576696,1.517064751,1.227506985,2.391225878,3.994509403,5.218578672,6.439258563,8.039465765
3879,2.841782605,1.53634685,1.015072263,2.056224151,3.541330519,4.700453352,5.872357058,7.427758298
3880,0.725708101,1.556878554,1.209229494,2.295500949,3.740315418,4.818200255,5.877715168,7.249023773
3881,0.384756164,1.57402074,1.277612345,2.36970183,3.826267438,4.915367558,5.987126059,7.37501742
3882,1.148223447,1.370837786,0.995641742,2.162183951,3.975877795,5.456478229,6.986209324,9.043703843
3883,0.403552882,1.48322881,1.02574589,1.96531816,3.229347999,4.181162058,5.123090384,6.35026559
3884,0.818372135,1.402876581,0.987920218,1.952931948,3.30380366,4.343999948,5.385663593,6.755683667
3885,0.829125616,1.239172909,1.005402114,1.947023325,3.242727339,4.229055905,5.209776985,6.490922679
3886,3.142380361,1.367826003,1.030251221,2.020683625,3.389377067,4.452420173,5.531431364,6.975739073
3887,2.614902747,1.655198666,1.172390879,2.330717826,3.967149042,5.233710641,6.505322619,8.181462072
3888,0.760274769,2.049724617,1.146623389,2.187686329,3.578443242,4.622835256,5.655426798,7.000309694
3889,1,1.687754521,1.137626893,2.150095845,3.495832732,4.501917088,5.493103322,6.779612997
3890,0.447405529,1.751252268,1.079231211,2.130408475,3.58726583,4.705029451,5.824032592,7.296907202
3891,3.283964051,1.646272113,1.143558259,2.39106168,4.240321359,5.711957155,7.213634695,9.219580256
3892,1.006750344,1.773391799,1.107679586,2.128993111,3.507652961,4.548142969,5.579139677,6.923960541
3893,0.578876522,1.659909843,1.094367612,2.104531156,3.466888757,4.495198867,5.514613942,6.845311247
3894,2.235826931,1.830274955,1.119882687,2.095073715,3.380372851,4.339420467,5.284446451,6.512312575
3895,3.228125026,1.562753891,1.195830525,2.262557652,3.670197641,4.718783492,5.750064126,7.086983032
3896,0.449532893,1.890774894,1.76993353,3.385980265,5.544080174,7.172262752,8.790466087,10.91114153
3897,2.065638302,1.752190767,1.389733457,2.741681885,4.628591939,6.078847196,7.530141833,9.437589883
3898,0.453937986,1.902840824,1.377348026,2.594520134,4.223602021,5.44943481,6.662793249,8.24459899
3899,0.490371107,1.692718417,1.133744655,2.15170496,3.514300825,4.539445228,5.554248753,6.877447288
3900,3.705509753,1.747056797,1.057680745,2.035273477,3.354828948,4.351238769,5.339215032,6.629054859
3901,3.142765037,1.804013589,1.492366783,2.751751515,4.382421184,5.583854178,6.758095011,8.272076271
3902,0.426621277,1.924638767,1.610659124,3.112768346,5.158392992,6.70976194,8.250686076,10.26463645
3903,0.241809493,1.957661465,1.378726594,2.802891727,4.766489467,6.256975402,7.735315117,9.662896497
3904,3.837775855,1.609196691,1.098203313,2.044649445,3.280232407,4.197719424,5.099888157,6.270327548
3905,0.88283436,2.215835384,1.292455627,2.533164487,4.281770462,5.636246409,6.998370714,8.796647849
3906,0.247452898,1.724564119,1.251002111,2.401453761,3.963213556,5.146923574,6.323045434,7.861220136
3907,1.678402835,1.622633852,1.160966474,2.195279611,3.558029804,4.57661944,5.582703687,6.893537527
3908,0.966422618,1.656956788,1.297395113,2.713393796,4.710436942,6.254445277,7.806347236,9.855872092
3909,0.266143843,1.605363252,1.223788428,2.355302597,3.888737136,5.04874347,6.199623798,7.702456383
3910,0.289990886,1.506904356,1.027055264,2.027746892,3.403827684,4.456765191,5.510186676,6.897144999
3911,1.967754241,1.297345888,0.821197935,1.594206787,2.675693346,3.509682537,4.345805601,5.44700964
3912,0.304134575,1.463533327,1.060273797,2.035953388,3.35038301,4.341729014,5.324062697,6.605548809
3913,2.621702565,1.24127979,1.073569358,2.067692079,3.410654091,4.425357078,5.431715873,6.745816165
3914,2.241560957,1.44790171,1.093822908,2.105670402,3.467095642,4.489247053,5.497510452,6.80650573
3915,1.382633313,1.70926368,1.322130047,2.413226094,3.846842181,4.919699049,5.980923586,7.365874232
3916,1.621364225,1.670646819,1.225984763,2.227586218,3.502202602,4.435529806,5.346131881,6.51997497
3917,1.081611857,1.659555974,1.196810371,2.271594458,3.726571581,4.82851786,5.923402859,7.354968192
3918,3.518521946,1.579136589,1.009775305,2.011583809,3.428735596,4.527250768,5.631993165,7.090354821
3919,2.370413501,2.033840632,1.102507481,2.149950865,3.587966845,4.683654923,5.775095407,7.204910973
3920,1.815138277,2.349436692,1.185419386,2.31176795,3.848061154,5.014600558,6.174864641,7.693036867
3921,2.900293027,1.990968475,1.330811092,2.575188965,4.269661172,5.554088557,6.829416225,8.495518013
3922,0.443140249,2.609654422,1.298992972,2.485678439,4.087951669,5.301647443,6.508279606,8.089982941
3923,0.24709979,1.92145601,1.163141101,2.237714956,3.683427067,4.773770413,5.85466894,7.265748387
3924,0.519565024,1.694965056,1.150415295,2.196196978,3.632425445,4.731515207,5.830432933,7.276012471
3925,0.283963745,1.452357108,1.082784384,2.089883901,3.45410708,4.486250653,5.510612539,6.848762267
3926,0.307479597,1.438355514,1.048039128,2.114919004,3.573157732,4.683802332,5.792160533,7.248439757
3927,0.33030939,1.055504013,0.873792572,1.733959956,2.939246234,3.868403998,4.799971541,6.026795154
3928,1.622495809,1.344600431,1.024536853,1.969710389,3.244066649,4.205821077,5.159271285,6.403704514
3929,0.981542342,1.250239933,0.974133453,1.993513324,3.432274003,4.541931551,5.653346069,7.114935965
3930,1.607938758,1.241663204,0.916404431,1.782326558,2.966045503,3.86591612,4.761266983,5.933056538
3931,0.662040434,1.416626267,1.117599138,2.187052405,3.645784809,4.754138593,5.857265496,7.302224503
3932,5.644300608,1.499844701,0.978708324,1.85033639,3.019439732,3.90039187,4.773116339,5.911867813
3933,3.424601066,2.184301951,1.252579737,2.441325891,4.054784916,5.27663608,6.490479619,8.077454535
3934,4.957359018,2.055338431,1.177219012,2.257431528,3.707943065,4.800419646,5.882155311,7.292925881
3935,2.548339651,2.684025149,1.306648819,2.548878027,4.255039697,5.555488553,6.850987872,8.548239358
3936,1.955350199,2.613045903,1.324467348,2.646749468,4.546666512,6.030059308,7.525422903,9.501450659
3937,1.838486987,2.057043725,1.594756067,3.175358064,5.368744229,7.059241509,8.758992717,11.00804914
3938,0.232391961,1.952535439,1.231127958,2.351075668,3.858077629,4.994726199,6.12142787,7.591845969
3939,2.16773646,2.275503075,1.233074104,2.350167518,3.836232537,4.949946492,6.050104496,7.482070894
3940,0.876020716,2.205700253,1.558213856,3.024412378,5.009277455,6.520518629,8.031105252,10.02132603
3941,2.959950813,1.843759367,1.27163652,2.457038337,4.049898795,5.250768089,6.441860931,7.997182177
3942,0.424371146,2.126321056,1.186297678,2.297713754,3.805801009,4.948261164,6.083041516,7.566742599
3943,0.658023174,1.690466565,1.396950442,2.806644135,4.771268765,6.300460176,7.852917934,9.929988718
3944,0.465192624,1.745871141,1.118801612,2.246144644,3.811477366,5.017199005,6.227951655,7.828706392
3945,0.935346501,1.723170148,1.121580998,2.082862795,3.356411468,4.311151792,5.255139653,6.485494717
3946,1.583214703,1.410069587,1.145580915,2.248554379,3.751686737,4.893148013,6.028948068,7.516431855
3947,1.121263248,1.637555097,1.134397638,2.182032217,3.595213558,4.662025219,5.719672879,7.100325874
3948,1.522006315,1.674150157,1.112545417,2.119774614,3.513003156,4.581182203,5.648846239,7.051227433
3949,4.025099158,1.611673447,1.192879619,2.176467502,3.430958388,4.351303651,5.25072604,6.411948236
3950,1.644115471,2.236816659,1.207457961,2.305278583,3.78096227,4.892468342,5.994776981,7.431634991
3951,1.570415998,1.894306589,1.204687173,2.314318724,3.810300122,4.939369635,6.058677032,7.519654874
3952,0.197547588,1.94786582,1.405612787,2.832470462,4.894714379,6.510912615,8.144205813,10.30730427
3953,2.378479072,1.673829733,1.142694949,2.188443937,3.594783183,4.654658616,5.704422324,7.073623138
