PIT.Wei.SCD,PIT.GG.SCD,PIT.Burr.SCD,PIT.GB2.SCD,PIT.EGIG.SCD,PIT.EGIG.TSCD
0.400553378,0.400553378,0.435566249,0.398988247,0.28884749,0.296345506
0.815619999,0.815619999,0.833869869,0.825065271,0.474440298,0.470811771
0.439804764,0.439804764,0.447890802,0.44294847,0.582428161,0.589757752
0.326921805,0.326921805,0.376893997,0.341466979,0.722335248,0.724745218
0.866938678,0.866938678,0.878032909,0.874431302,0.943380382,0.942091729
0.934732804,0.934732804,0.943406612,0.943782352,0.861528286,0.860729598
0.743747374,0.743747374,0.769214917,0.747765936,0.850463471,0.859591355
0.235330182,0.235330182,0.240079671,0.558868675,0.030644996,0.03816732
0.675761767,0.675761767,0.695103354,0.680518486,0.594370293,0.596626923
0.389631517,0.389631517,0.424120998,0.388251984,0.317326783,0.32519372
0.996073462,0.996073462,0.991430827,0.996296199,0.992872506,0.991645767
0.726496956,0.726496956,0.756277025,0.737226587,0.634826603,0.635811443
0.133808743,0.133808743,0.185843584,0.213583487,0.066129836,0.074665193
0.869142706,0.869142706,0.881743978,0.87925714,0.712788042,0.712069402
0.073265708,0.073265708,0.062658547,0.080052509,0.083930616,0.085973402
0.966755676,0.966755676,0.955778073,0.957491373,0.885872104,0.892228088
0.723939679,0.723939679,0.753664296,0.73540021,0.541099066,0.54952856
0.202148172,0.202148172,0.170902384,0.237953199,0.267471756,0.274690156
0.551553565,0.551553565,0.533043269,0.543799068,0.558909205,0.568121162
0.092760483,0.092760483,0.093129315,0.074783264,0.059792625,0.069857776
0.650235705,0.650235705,0.672232717,0.645426403,0.677524218,0.680127782
0.15236732,0.15236732,0.149346741,0.132576694,0.165745235,0.175739183
0.44517935,0.44517935,0.455475532,0.426136606,0.740782934,0.747303292
0.909298647,0.909298647,0.91878233,0.915589767,0.962944445,0.9611813
0.367654076,0.367654076,0.393637363,0.367678348,0.465192823,0.470446555
0.956832117,0.956832117,0.964127241,0.970074421,0.966388512,0.975439345
0.518297451,0.518297451,0.57673417,0.501938807,0.148087479,0.159496963
0.087456493,0.087456493,0.087803238,0.075591464,0.049182335,0.053476639
0.994169285,0.994169285,0.987406788,0.993046862,0.980178969,0.983813927
0.659902329,0.659902329,0.690912382,0.65938997,0.364164132,0.366142641
0.364196276,0.364196276,0.359595437,0.358159021,0.285383351,0.299556003
0.968204678,0.968204678,0.962426984,0.972006148,0.98244557,0.982610643
0.0224675,0.0224675,0.028196005,0.024419371,-0.004637136,0.008863855
0.028255521,0.028255521,0.021716873,0.029667379,-0.002663051,0.007314095
0.528769525,0.528769525,0.528206456,0.561726405,0.635109197,0.647698176
0.753772869,0.753772869,0.777015166,0.759551811,0.794861128,0.790236756
0.794817672,0.794817672,0.810587015,0.801184352,0.568792906,0.575075275
0.857098507,0.857098507,0.870207082,0.863173496,0.856377742,0.868687635
0.350946206,0.350946206,0.394440318,0.356232645,0.316985528,0.320164926
0.024515231,0.024515231,0.024938082,0.029441947,0.023686845,0.020398616
0.833251246,0.833251246,0.841334377,0.839630775,0.768598853,0.77875867
0.07997618,0.07997618,0.057134531,0.074514246,0.180545448,0.180263656
0.887108809,0.887108809,0.902143931,0.898719413,0.731490853,0.735267356
0.843203113,0.843203113,0.851220574,0.847524684,0.779821233,0.780915601
0.943595886,0.943595886,0.950726181,0.941675158,0.825367854,0.833560368
0.820942731,0.820942731,0.837388401,0.828205367,0.722296471,0.721833684
0.827854174,0.827854174,0.844678396,0.837615855,0.729781891,0.736208849
0.993659107,0.993659107,0.989485168,0.994862126,0.97771731,0.98624738
0.069733944,0.069733944,0.062192145,0.061409753,0.024432875,0.02283349
0.800133504,0.800133504,0.816862512,0.806243791,0.646868875,0.658842853
0.739619555,0.739619555,0.729531805,0.742944325,0.728976932,0.731604445
0.059685321,0.059685321,0.063024911,0.06782426,0.085814329,0.099485524
0.031393885,0.031393885,0.050873293,0.024264942,0.013791572,0.01256902
0.030181539,0.030181539,0.026384985,0.030447738,0.050182064,0.052782164
0.029806378,0.029806378,0.04394456,0.026409578,0.075642578,0.08065679
0.289338619,0.289338619,0.270610328,0.969352377,0.379800778,0.384253235
0.08620515,0.08620515,0.104232069,0.068836218,0.086208074,0.096611498
0.033327019,0.033327019,0.045532007,0.029031406,0.162317131,0.168389309
0.038809299,0.038809299,0.04064354,0.038347877,0.158286306,0.163559844
0.70725762,0.30725762,0.336785154,0.279098719,0.375603049,0.389013387
0.042537749,0.042537749,0.055279466,0.032355343,0.212514095,0.214406726
0.26132745,0.26132745,0.266090338,0.234019669,0.444417133,0.445009212
0.047588258,0.047588258,0.050771976,0.027681156,0.113413599,0.110805002
0.103487863,0.103487863,0.071594174,0.095382014,0.529379073,0.531530274
0.274896505,0.274896505,0.513363407,0.249107095,0.734553851,0.738125781
0.262048303,0.262048303,0.28732173,0.24758608,0.777486717,0.780741481
0.122132051,0.122132051,0.106632549,0.102880577,0.452078936,0.459297041
0.27065826,0.27065826,0.287385613,0.75374967,0.519682398,0.528228659
0.796324007,0.796324007,0.813208105,0.803808288,0.947254763,0.957993692
0.279912226,0.279912226,0.254324404,0.752940643,0.732916953,0.730440954
0.795741719,0.795741719,0.813955525,0.802571957,0.875948983,0.881374803
0.775922501,0.775922501,0.787821522,0.781274406,0.744459747,0.740394542
0.350251932,0.350251932,0.415194694,0.448119865,0.374609508,0.379532341
0.10456986,0.10456986,0.091265919,0.099292727,0.140440893,0.147833996
0.105564819,0.105564819,0.130360981,0.128369788,0.117571503,0.124014065
0.497447289,0.497447289,0.552354604,0.502247534,0.756264148,0.762760195
0.12566601,0.12566601,0.123229705,0.106933779,0.117581849,0.127119369
0.558486996,0.558486996,0.571436483,0.553556361,0.596071619,0.604359473
0.103826361,0.103826361,0.066411833,0.10833068,0.127526014,0.13247561
0.602325917,0.602325917,0.619177138,0.602783545,0.770418743,0.775454634
0.990807684,0.990807684,0.986386571,0.991340696,0.974797283,0.979367177
0.468205266,0.468205266,0.458693517,0.445926171,0.543403948,0.544300447
0.663375821,0.663375821,0.673057083,0.662137097,0.281461852,0.283920986
0.359840985,0.359840985,0.309468115,0.342125691,0.307600531,0.312039178
0.558789759,0.558789759,0.501473392,0.547407287,0.65940325,0.662243974
0.18701114,0.18701114,0.190282132,0.182090966,0.188761789,0.192594227
0.997513,0.997513,0.998015201,0.997995898,0.994989906,0.999418531
0.196428046,0.196428046,0.219264697,0.179250712,0.184331393,0.185086383
0.717194829,0.717194829,0.729952511,0.719876332,0.919717044,0.925926935
0.970062306,0.970062306,0.970524588,0.97745442,0.8159933,0.825962741
0.736749012,0.736749012,0.754510672,0.740079846,0.434375683,0.435966365
0.926946728,0.926946728,0.93890417,0.935456539,0.910246241,0.911170529
0.089290245,0.089290245,0.09773625,0.097410599,0.007416183,0.019829515
0.845149208,0.845149208,0.860224711,0.854254298,0.694758687,0.691821455
0.997501687,0.997501687,0.994719579,0.997401399,0.99151547,0.998237918
0.964015283,0.964015283,0.961604793,0.971240376,0.962295829,0.966908693
0.616245611,0.616245611,0.652275663,0.614000672,0.426204915,0.430133854
0.959619632,0.959619632,0.959593856,0.965233091,0.719690699,0.721063685
0.501136938,0.501136938,0.552851358,0.521778309,0.273496765,0.278259007
0.470738065,0.470738065,0.4901994,0.456687505,0.349834023,0.35510051
0.651421212,0.651421212,0.687455222,0.663882585,0.305224137,0.310807362
0.875876675,0.875876675,0.885669961,0.882032361,0.848425651,0.854288528
0.970574034,0.970574034,0.972220052,0.976662528,0.735747911,0.740838351
0.849021288,0.849021288,0.859972535,0.856068767,0.551240574,0.55974862
0.986015776,0.986015776,0.980782062,0.987832694,0.983540434,0.986683303
0.994574292,0.994574292,0.985791148,0.991719828,0.846008338,0.853290512
0.15104819,0.15104819,0.117909547,0.161566698,0.049525132,0.052048549
0.869145157,0.869145157,0.877936942,0.877590824,0.309097997,0.318898949
0.557802343,0.557802343,0.562186626,0.540891653,0.210230668,0.218295901
0.682885649,0.682885649,0.703315971,0.685990734,0.346235422,0.354393523
0.88192579,0.88192579,0.893480158,0.887496967,0.428792549,0.437607756
0.938233046,0.938233046,0.94930147,0.944627721,0.6985277,0.706947355
0.089241553,0.089241553,0.063496645,0.072027644,0.082827516,0.082651561
0.980877807,0.980877807,0.966854783,0.971124103,0.805303741,0.718825285
0.887567915,0.887567915,0.893804926,0.886935289,0.688366506,0.699277977
0.907571966,0.907571966,0.913226704,0.917924923,0.602025531,0.609312941
0.242969984,0.242969984,0.300204409,0.280666653,0.084444663,0.089456608
0.987441639,0.987441639,0.991023897,0.990572423,0.945424664,0.950426045
0.353907804,0.353907804,0.352285788,0.375830684,0.195608493,0.208197272
0.853946046,0.853946046,0.868917153,0.863580154,0.673491581,0.671345933
0.632103478,0.632103478,0.665523159,0.6259799,0.162664324,0.166628355
0.969046576,0.969046576,0.968295214,0.974268025,0.851278405,0.855116379
0.989180237,0.989180237,0.985207173,0.991694716,0.916316917,0.920303514
0.989510948,0.989510948,0.98901382,0.990530158,0.91175448,0.913589587
0.986897719,0.986897719,0.984714228,0.991381233,0.751437239,0.759652245
0.59133681,0.59133681,0.629052265,0.593426927,0.238593956,0.242703472
0.994196317,0.994196317,0.982460703,0.98692109,0.598020915,0.609040779
0.788883689,0.788883689,0.795950973,0.795817523,0.672044199,0.670686232
0.740506687,0.740506687,0.766666856,0.746126173,0.289689352,0.296342621
0.296509606,0.296509606,0.272526055,0.563341499,0.068777164,0.070949068
0.967528727,0.967528727,0.965196765,0.972813362,0.853226605,0.859224564
0.980082525,0.980082525,0.972810479,0.979709628,0.87181656,0.87715297
0.942597586,0.942597586,0.946423625,0.944166603,0.74774763,0.751746732
0.411895299,0.411895299,0.400663444,0.404822047,0.170513545,0.17860554
0.349199836,0.349199836,0.312184213,0.337261921,0.154718043,0.152912572
0.448451539,0.448451539,0.46824786,0.437406409,0.145266994,0.159943212
0.168318331,0.168318331,0.144495041,0.1326072,0.010129746,0.011664195
0.243746417,0.243746417,0.504187548,0.191293105,0.044828443,0.045760904
0.570061517,0.570061517,0.614272293,0.58903991,0.536375542,0.546271855
0.16662942,0.16662942,0.177076743,0.162289263,0.264871363,0.263829308
0.075475236,0.075475236,0.050855246,0.067255005,0.06779739,0.073074715
0.070949712,0.070949712,0.083552182,0.092910752,0.246636427,0.255854193
0.602558706,0.602558706,0.568116764,0.588434976,0.9541647,0.951477021
0.412379445,0.412379445,0.457200404,0.422175961,0.384322693,0.383098226
0.259397512,0.259397512,0.224516394,0.222904418,0.527230658,0.535266919
0.391922362,0.391922362,0.427485979,0.403412267,0.562056833,0.568445798
0.185844142,0.185844142,0.505830028,0.171901438,0.269476582,0.278907633
0.000724091,0.000724091,0.010411096,0.704507194,0.0150729,0.02068597
0.67696042,0.67696042,0.658363942,0.672552089,0.83922231,0.842257788
0.433670104,0.433670104,0.436790875,0.423712018,0.469538862,0.474792203
0.001119035,0.001119035,0.80246628,0.901521501,-0.004999936,0.00829089
0.00133527,0.00133527,0.505387658,0.601230683,-0.0049402,0.002371425
0.007280125,0.007280125,0.013038437,0.607046229,0.053644064,0.05844478
0.03403474,0.03403474,0.025643192,0.026833378,0.160001594,0.164276445
0.022563952,0.022563952,0.033285312,0.042016768,0.168926739,0.170956124
0.802870474,0.302870474,0.269391741,0.282884823,0.883980691,0.883757471
0.413897111,0.413897111,0.386717576,0.388872694,0.905377782,0.918826187
0.361279327,0.361279327,0.396195357,0.34210094,0.620842231,0.620717285
0.18561663,0.18561663,0.18190715,0.208729974,0.509430814,0.518912167
0.385955912,0.385955912,0.359231209,0.387532065,0.354743195,0.354123318
0.824627758,0.824627758,0.836450044,0.834329399,0.928344823,0.932432915
0.515648851,0.515648851,0.510474596,0.532918821,0.787281297,0.790665644
0.07278265,0.07278265,0.04959581,0.063569331,0.230200368,0.234124041
0.093469121,0.093469121,0.102689378,0.079962977,0.04183746,0.043951601
0.01798019,0.01798019,0.021145372,0.21381227,0.01529366,0.027898737
0.47947978,0.47947978,0.482272825,0.472169668,0.806354147,0.817132096
0.396731416,0.396731416,0.355303351,0.367005242,0.722094403,0.724052082
0.066080149,0.066080149,0.090469429,0.066555202,0.121951361,0.122450604
0.654045548,0.654045548,0.683780271,0.652784374,0.892026324,0.896527579
0.321244315,0.321244315,0.340444787,0.276792007,0.318019331,0.322418418
0.429898,0.429898,0.442109107,0.440999546,0.563554286,0.566951376
0.003666405,0.003666405,0.010795266,0.704424004,-0.004796793,0.009394944
0.710642162,0.710642162,0.742520576,0.716431784,0.904266985,0.900959688
0.214121427,0.214121427,0.504353675,0.196115337,0.337648482,0.341828519
0.905568771,0.905568771,0.916246775,0.911702428,0.831567536,0.83106695
0.182008945,0.182008945,0.198367618,0.183001988,0.218716897,0.222930791
0.061705126,0.061705126,0.070769001,0.049988741,0.036199972,0.048860073
0.293779026,0.293779026,0.31964139,0.290644957,0.440223788,0.448567451
0.496346139,0.496346139,0.510817642,0.462808481,0.573228984,0.574895532
0.019592067,0.019592067,0.028388256,0.017063561,0.038565947,0.044126162
0.408543291,0.408543291,0.425080495,0.398267608,0.592952694,0.59673437
0.417230576,0.417230576,0.408911173,0.430170871,0.581317294,0.585824315
0.381139259,0.381139259,0.462097947,0.398433752,0.657692875,0.669154599
0.459303053,0.459303053,0.485505316,0.453733343,0.74882031,0.759926487
0.249877285,0.249877285,0.263541246,0.298454983,0.601312208,0.605495042
0.416089871,0.416089871,0.463360197,0.420180526,0.334714655,0.336156045
0.220966175,0.220966175,0.25167124,0.215095869,0.155102401,0.163222567
0.445902063,0.445902063,0.435634074,0.431546502,0.628947402,0.631726052
0.310233581,0.310233581,0.355615194,0.314782185,0.51258051,0.510763839
0.404190331,0.404190331,0.429454772,0.407284044,0.742538596,0.741177306
0.570630353,0.570630353,0.564345278,0.565738774,0.638730122,0.64082995
0.526768241,0.526768241,0.548275196,0.530221106,0.603622897,0.602041827
0.395143,0.395143,0.398608995,0.374880068,0.389196303,0.395624721
0.258043836,0.258043836,0.235035677,0.75869978,0.549921129,0.552796542
0.345278116,0.345278116,0.361785237,0.31624757,0.631228037,0.630961868
0.560789524,0.560789524,0.544531872,0.539102128,0.72010602,0.729757036
0.522157208,0.522157208,0.539573282,0.496007939,0.726248376,0.732673266
0.568255051,0.568255051,0.580310779,0.547199571,0.524903691,0.523981269
0.247101474,0.247101474,0.263681114,0.294234102,0.363688473,0.365380554
0.310207796,0.310207796,0.339143356,0.298975084,0.378535238,0.384342871
0.537035588,0.537035588,0.561164394,0.540921434,0.650638132,0.65426232
0.651735528,0.651735528,0.645189604,0.653255379,0.775601842,0.787863739
0.275174875,0.275174875,0.282659644,0.246330685,0.352512959,0.356721953
0.449330587,0.449330587,0.476954749,0.456274764,0.667518218,0.672825348
0.282465289,0.282465289,0.266672831,0.275199742,0.430242315,0.433310273
0.315084715,0.315084715,0.352460302,0.302088468,0.506787415,0.518785178
0.760145967,0.760145967,0.769573379,0.759071865,0.954863026,0.954287749
0.259968047,0.259968047,0.27449834,0.274279217,0.122186553,0.128322982
0.809836623,0.309836623,0.291375812,0.278812892,0.380109105,0.380719857
0.524740283,0.524740283,0.5374322,0.51438633,0.547888957,0.553666813
0.621617882,0.621617882,0.657328733,0.619891018,0.783615204,0.782297179
0.802594856,0.302594856,0.26175111,0.953915511,0.297004764,0.309975375
0.603551436,0.603551436,0.648754063,0.606798077,0.650131917,0.656965473
0.272791179,0.272791179,0.245683868,0.758549369,0.584614564,0.582953151
0.314599311,0.314599311,0.28370282,0.279282997,0.303644491,0.305303285
0.336269532,0.336269532,0.318569933,0.31132168,0.591006227,0.593675211
0.685018097,0.685018097,0.683221714,0.682215875,0.762524837,0.762583988
0.49374265,0.49374265,0.479921255,0.508742963,0.667667683,0.673473072
0.283318461,0.283318461,0.307629117,0.272924616,0.434096233,0.432638934
0.526265729,0.526265729,0.543363201,0.5208065,0.514527137,0.517203598
0.499946093,0.499946093,0.494978866,0.498530578,0.445813223,0.452397246
0.479929481,0.479929481,0.504325072,0.501185903,0.807074564,0.713166081
0.28040039,0.28040039,0.28036414,0.300074948,0.398579325,0.401656412
0.803859091,0.303859091,0.275666634,0.294602956,0.578762008,0.580112779
0.567124841,0.567124841,0.563709752,0.537692152,0.464993884,0.465487122
0.523068321,0.523068321,0.555862302,0.519449078,0.486004223,0.494225658
0.27920689,0.27920689,0.330053404,0.293431629,0.359270981,0.360537974
0.802802888,0.802802888,0.819311766,0.808898581,0.869416716,0.878215968
0.453348814,0.453348814,0.427943448,0.44081504,0.315619103,0.322971788
0.451774212,0.451774212,0.47861654,0.450489484,0.673067868,0.67145921
0.235409693,0.235409693,0.275838179,0.229289277,0.220414589,0.22520456
0.46895563,0.46895563,0.478397132,0.475435072,0.568658602,0.572140112
0.566051624,0.566051624,0.602758834,0.592759373,0.572324543,0.574173939
0.737646002,0.737646002,0.765255634,0.744576887,0.653189224,0.651767823
0.151759781,0.151759781,0.219436212,0.164003104,0.181062981,0.18316754
0.385682468,0.385682468,0.428812495,0.386306189,0.602488812,0.60180571
0.221315452,0.221315452,0.22964388,0.194719348,0.351075234,0.354590185
0.559554035,0.559554035,0.602738097,0.564984243,0.580233544,0.588831693
0.631370893,0.631370893,0.624362072,0.6155915,0.845842439,0.859234872
0.182234341,0.182234341,0.171860207,0.17982917,0.242000547,0.242404907
0.22525806,0.22525806,0.248359083,0.19560662,0.450575756,0.45336205
0.22884427,0.22884427,0.197401596,0.21183752,0.256026626,0.266272611
0.283379853,0.283379853,0.275140248,0.650482426,0.169881061,0.173502819
0.622049287,0.622049287,0.637240452,0.630928583,0.802940996,0.805402651
0.263283731,0.263283731,0.291174659,0.751131768,0.378567635,0.387197231
0.207588399,0.207588399,0.309209978,0.961336648,0.231977662,0.237507159
0.299388673,0.299388673,0.294237253,0.274614128,0.594247238,0.591117622
0.284986448,0.284986448,0.29958158,0.319293674,0.519300022,0.522923204
0.559224296,0.559224296,0.575674155,0.534541441,0.816232263,0.827108287
0.865193219,0.865193219,0.88400312,0.875119759,0.881610614,0.881165515
0.618367165,0.618367165,0.668034779,0.611707444,0.806692262,0.81620943
0.684846726,0.684846726,0.69666462,0.685377926,0.909147799,0.91403532
0.410429125,0.410429125,0.449628153,0.408257713,0.503757745,0.507284841
0.705108384,0.105108384,0.737788486,0.70948086,0.684659204,0.680380446
0.35809064,0.35809064,0.382093285,0.351948443,0.50497819,0.507995277
0.35625198,0.35625198,0.399783328,0.356877015,0.363622519,0.361001376
0.599463924,0.599463924,0.611897363,0.587494023,0.729613552,0.732924973
0.550262777,0.550262777,0.574432804,0.555206812,0.716507385,0.72722403
0.163392951,0.163392951,0.123335977,0.147552395,0.116059407,0.123391657
0.498917849,0.498917849,0.469115341,0.447779294,0.581319599,0.585167312
0.183037096,0.183037096,0.194578397,0.158506472,0.214343992,0.219129059
0.377005561,0.377005561,0.3496722,0.339336077,0.414677927,0.411795725
0.373377168,0.373377168,0.347309529,0.361401255,0.312306746,0.310361466
0.206160157,0.206160157,0.600976698,0.184344633,0.193518348,0.19226791
0.204212284,0.204212284,0.221072974,0.199000986,0.415686279,0.426268108
0.220903358,0.220903358,0.218913211,0.217977954,0.411245575,0.415498521
0.261575643,0.261575643,0.270365297,0.217085589,0.526895819,0.53200033
0.634475725,0.634475725,0.644673538,0.614363696,0.749437182,0.753427158
0.456565061,0.456565061,0.474680214,0.444918294,0.40047933,0.409469037
0.169531034,0.169531034,0.261106258,0.247567221,0.312359101,0.313983222
0.271024091,0.271024091,0.270495403,0.239145888,0.408484079,0.414310064
0.249246957,0.249246957,0.292134066,0.556534121,0.427733772,0.435251789
0.268004649,0.268004649,0.196221277,0.762190812,0.697879624,0.70497702
0.290009872,0.290009872,0.321193137,0.300219814,0.380392138,0.383475726
0.673455679,0.673455679,0.691441842,0.680070287,0.820013608,0.826676555
0.664345955,0.664345955,0.69412612,0.667096933,0.67682591,0.689706977
0.283863604,0.283863604,0.269430253,0.960873381,0.338339764,0.3412719
0.752820613,0.752820613,0.774883843,0.759920966,0.675737475,0.685422169
0.261672727,0.261672727,0.615638238,0.95775769,0.158153874,0.168606185
0.51062324,0.51062324,0.480824946,0.492517301,0.522381104,0.529109972
0.740797749,0.740797749,0.752207734,0.74640424,0.710790357,0.718871599
0.269649159,0.269649159,0.242198893,0.23242559,0.388639058,0.391933934
0.64183567,0.64183567,0.649159504,0.638700067,0.826618765,0.839104231
0.463599619,0.463599619,0.513421527,0.461122228,0.473983047,0.472298971
0.619682296,0.619682296,0.652710602,0.620617892,0.687195854,0.694132062
0.225123958,0.225123958,0.186265128,0.2339191,0.275533128,0.288744607
0.782902232,0.782902232,0.803107492,0.789657522,0.937337896,0.948692506
0.401244965,0.401244965,0.450177313,0.43411411,0.569411315,0.570014127
0.751187472,0.751187472,0.77439673,0.756286496,0.787381228,0.79115452
0.548862668,0.548862668,0.582610044,0.540212893,0.575362717,0.581781404
0.759019174,0.759019174,0.782652755,0.762646887,0.908216148,0.917256901
0.214820771,0.214820771,0.188400076,0.161352793,0.16886811,0.173193751
0.211727737,0.211727737,0.505073989,0.174721137,0.428532423,0.43899456
0.708541887,0.908541887,0.733997761,0.724776183,0.814174071,0.810940412
0.199214497,0.199214497,0.188590089,0.16308736,0.234545623,0.234608001
0.365592007,0.365592007,0.446111586,0.388993332,0.577648943,0.587168173
0.197196198,0.197196198,0.605066725,0.180650116,0.382514743,0.380784724
0.215508749,0.215508749,0.225432437,0.205192281,0.17525718,0.189665365
0.221411575,0.221411575,0.258905655,0.229873354,0.144525157,0.142579303
0.248570776,0.248570776,0.27088199,0.232843958,0.559676093,0.569455265
0.620629883,0.620629883,0.652265864,0.633219744,0.830988646,0.835406087
0.234690827,0.234690827,0.25755554,0.232413483,0.233410558,0.231941814
0.248879036,0.248879036,0.232065101,0.243496506,0.231840376,0.230947039
0.487763361,0.487763361,0.52177343,0.495987795,0.880565357,0.886158354
0.634939766,0.634939766,0.671878698,0.631853658,0.623681806,0.626408098
0.620402372,0.620402372,0.64109651,0.617691707,0.726770863,0.733596493
0.23339442,0.23339442,0.617548075,0.232651547,0.20845037,0.217394386
0.720375018,0.720375018,0.73013004,0.722290849,0.836031327,0.844022756
0.218889218,0.218889218,0.517496288,0.223808939,0.454184184,0.459868349
0.227430615,0.227430615,0.278982508,0.229109243,0.426508272,0.436743029
0.267557773,0.267557773,0.233371199,0.247365378,0.291383072,0.296074292
0.494472492,0.494472492,0.502016815,0.48814155,0.736983097,0.740400528
0.271137161,0.271137161,0.243219782,0.249502756,0.323880686,0.329159615
0.524993425,0.524993425,0.48712546,0.498643526,0.859335805,0.865941969
0.649360577,0.649360577,0.666316882,0.646625724,0.411308243,0.417817682
0.634591254,0.634591254,0.649387103,0.637546769,0.686833856,0.695326926
0.267825959,0.267825959,0.287889681,0.221011066,0.489444551,0.495461326
0.288464803,0.288464803,0.255717771,0.551004068,0.470865384,0.478710223
0.490558124,0.490558124,0.516170336,0.504750969,0.51187853,0.513135837
0.876868123,0.876868123,0.887553804,0.885151155,0.608234543,0.716261747
0.469366955,0.469366955,0.485016043,0.46293338,0.387895532,0.393738887
0.782522796,0.782522796,0.797916011,0.787751565,0.812123855,0.814500475
0.408460174,0.408460174,0.432943922,0.416483454,0.716236821,0.724116203
0.476994749,0.476994749,0.504135251,0.469860437,0.412027117,0.41315078
0.37377816,0.37377816,0.390329422,0.376032587,0.58741424,0.596141336
0.064137852,0.064137852,0.170149649,0.145766165,0.302909717,0.309594354
0.364180478,0.364180478,0.383177584,0.357695718,0.561160077,0.564145669
0.578970707,0.578970707,0.594038031,0.583815398,0.479095249,0.487626682
0.736330554,0.736330554,0.755478242,0.743141029,0.601197998,0.707175721
0.705526638,0.305526638,0.303539282,0.291000272,0.293658536,0.294016263
0.121428824,0.121428824,0.173850074,0.143494512,0.150451413,0.156266403
0.156359209,0.156359209,0.160819595,0.16363143,0.378552194,0.385074298
0.609958126,0.609958126,0.627997656,0.611923929,0.881384285,0.888743655
0.353415151,0.353415151,0.374079663,0.323147521,0.219700218,0.220389307
0.478091884,0.478091884,0.490595962,0.494028223,0.590456047,0.597648926
0.677071993,0.677071993,0.693228847,0.684702573,0.712165761,0.71905684
0.138098218,0.138098218,0.130123308,0.160062627,0.217263068,0.228817686
0.601351769,0.601351769,0.605571136,0.591793054,0.864816553,0.863794332
0.789644623,0.789644623,0.800706317,0.796512044,0.684579298,0.686424437
0.48462797,0.48462797,0.489060775,0.444459271,0.430826682,0.436630424
0.631504404,0.631504404,0.662248701,0.628421338,0.540190185,0.547372991
0.415869942,0.415869942,0.46693635,0.417541382,0.408418871,0.414517338
0.521489883,0.521489883,0.530943588,0.533103537,0.399456728,0.40458234
0.656796261,0.656796261,0.681634641,0.655602658,0.612085744,0.619106054
0.144545238,0.144545238,0.148472911,0.111224733,0.153460868,0.154594904
0.1243963,0.1243963,0.162530069,0.125070977,0.088085527,0.09819131
0.689696594,0.689696594,0.703982429,0.697063365,0.852685475,0.856405803
0.134618727,0.134618727,0.151586922,0.12932425,0.290926964,0.291346436
0.751686984,0.751686984,0.763614337,0.755656427,0.933482663,0.939688114
0.526683407,0.526683407,0.567819125,0.508739556,0.444245977,0.440833393
0.515677023,0.515677023,0.537755095,0.525427308,0.755168783,0.763342619
0.752331256,0.752331256,0.756940666,0.758944346,0.647055778,0.650432761
0.381765606,0.381765606,0.357894352,0.346447343,0.11409505,0.113287576
0.599043198,0.599043198,0.629750474,0.597158538,0.430908756,0.430856859
0.103101917,0.103101917,0.105164059,0.097912782,0.104636361,0.105932936
0.789786919,0.789786919,0.807300689,0.7968747,0.929924186,0.937223782
0.374160115,0.374160115,0.284594407,0.31223046,0.171521077,0.172021417
0.227624267,0.227624267,0.230442057,0.211124368,0.218971113,0.22719932
0.713175401,0.713175401,0.723644209,0.713717748,0.608992129,0.615343289
0.631353095,0.631353095,0.65072071,0.628245666,0.403266595,0.406677355
0.057535209,0.057535209,0.092018524,0.06635573,0.40600559,0.413537208
0.413596877,0.413596877,0.422636715,0.386853207,0.366811788,0.37119341
0.114269079,0.114269079,0.079948138,0.090030127,0.120878957,0.126986924
0.107349946,0.107349946,0.122218087,0.106740449,0.145826141,0.158088721
0.13416129,0.13416129,0.166707166,0.110045892,0.419968789,0.425198983
0.160041674,0.160041674,0.126698629,0.140459042,0.4035613,0.407240835
0.706961371,0.906961371,0.738180804,0.714659718,0.910083567,0.918847303
0.838104329,0.838104329,0.850808339,0.840923628,0.8710905,0.878494519
0.576516658,0.576516658,0.598553767,0.579634618,0.569849486,0.572543605
0.267746132,0.267746132,0.263917871,0.288081328,0.47182968,0.477421274
0.129441416,0.129441416,0.111950397,0.156634919,0.242113763,0.247797432
0.253152413,0.253152413,0.331332413,0.290792164,0.441432018,0.448523967
0.442021625,0.442021625,0.435003271,0.45473485,0.743765295,0.749253293
0.685516447,0.685516447,0.697555444,0.691082418,0.912991763,0.917493076
0.430843509,0.430843509,0.449586976,0.415387537,0.714669966,0.710596272
0.664088591,0.664088591,0.687614904,0.670525931,0.783171543,0.789736252
0.285855636,0.285855636,0.305495454,0.766926598,0.233958287,0.230678519
0.414019236,0.414019236,0.415390227,0.392642176,0.561576493,0.567196235
0.136548372,0.136548372,0.109799959,0.121677714,0.231591275,0.232301986
0.291453863,0.291453863,0.247853116,0.315468344,0.424345512,0.420589581
0.786070275,0.786070275,0.806729269,0.792933292,0.934522961,0.931579874
0.293961415,0.293961415,0.269386904,0.283626611,0.640824762,0.644743763
0.833388598,0.833388598,0.848487984,0.840169632,0.882441873,0.889557046
0.138265178,0.138265178,0.087703448,0.117604997,0.124184678,0.121424593
0.298917593,0.298917593,0.263214351,0.275330909,0.609944562,0.712585445
0.809793514,0.309793514,0.337300814,0.319300578,0.286892284,0.291260752
