"Date","t","L.dur","x.use"
2025-10-01,39896,14,0.384216115014934
2025-10-01,40002,106,2.81137020094639
2025-10-01,40056,54,1.40778049326783
2025-10-01,40084,28,0.723516426577353
2025-10-01,40090,6,0.154745662697841
2025-10-01,40104,14,0.359482243199931
2025-10-01,40175,71,1.78296228769352
2025-10-01,40269,94,2.29282287712083
2025-10-01,40378,109,2.57177342669181
2025-10-01,40428,50,1.16207382720431
2025-10-01,40494,66,1.50400176606353
2025-10-01,40512,18,0.407997708603797
2025-10-01,40975,463,9.19485680504103
2025-10-01,41033,58,1.13370973730765
2025-10-01,41203,170,3.17480039979377
2025-10-01,41289,86,1.57024370555865
2025-10-01,41335,46,0.829938801523194
2025-10-01,41358,23,0.412516955433659
2025-10-01,41362,4,0.0716683396372085
2025-10-01,41693,331,5.46072064611435
2025-10-01,41738,45,0.734397067012965
2025-10-01,41749,11,0.179047197361865
2025-10-01,41875,126,1.9907620235247
2025-10-01,42089,214,3.21987155718034
2025-10-01,42327,238,3.39997980010514
2025-10-01,42510,183,2.51653630762418
2025-10-01,42619,109,1.46636401280881
2025-10-01,42697,78,1.03331247853646
2025-10-01,42717,20,0.263921249702271
2025-10-01,43119,402,4.92434387810395
2025-10-01,43668,549,7.76771219154682
2025-10-01,43744,76,1.04505419592611
2025-10-01,43799,55,0.74100317729896
2025-10-01,43800,1,0.0134678088848615
2025-10-01,43815,15,0.200902382000773
2025-10-01,44825,1010,5.56619666887947
2025-10-01,44853,28,0.265048546399603
2025-10-01,45126,273,2.38663625744747
2025-10-01,45164,38,0.328675421329875
2025-10-01,45380,216,1.76134489440749
2025-10-01,45474,94,0.747817982565728
2025-10-01,45482,8,0.0635121916107576
2025-10-01,45655,173,1.3145480179329
2025-10-01,45662,7,0.0530977435909977
2025-10-01,45667,5,0.0378801342509943
2025-10-01,45755,88,0.652526251108141
2025-10-01,45792,37,0.271932854541824
2025-10-01,46012,220,1.53661215637746
2025-10-01,46120,108,0.736566261854458
2025-10-01,46352,232,1.50715792569676
2025-10-01,46633,281,1.72923120016999
2025-10-01,46804,171,1.02077140193044
2025-10-01,46955,151,0.878887125267448
2025-10-01,47223,268,1.49695757829368
2025-10-01,47631,408,2.15993691593177
2025-10-01,48098,467,2.35643868019503
2025-10-01,48254,156,0.777116545437149
2025-10-01,49002,748,2.79239770228681
2025-10-01,49173,171,0.815777390506627
2025-10-01,49195,22,0.104916405570942
2025-10-01,49244,49,0.233518615062085
2025-10-01,49827,583,2.7895168857575
2025-10-01,50414,587,2.86495903014207
2025-10-01,50560,146,0.72466161933861
2025-10-01,50592,32,0.159212139417231
2025-10-01,50699,107,0.536923022097199
2025-10-01,50768,69,0.348287289332361
2025-10-01,50942,174,0.892681302931624
2025-10-01,50948,6,0.0308004616987253
2025-10-01,51101,153,0.7980736474639
2025-10-01,52514,1413,3.79090954613441
2025-10-01,52752,238,1.62668182204258
2025-10-01,53955,1203,5.43105948782841
2025-10-01,53972,17,0.159147731101762
2025-10-01,54182,210,2.09587794339993
2025-10-01,54213,31,0.31240494648812
2025-10-01,54260,47,0.48071586374409
2025-10-01,55217,957,8.32185725168043
2025-10-01,55753,536,9.46457045992434
2025-10-01,56321,568,7.08459933789321
2025-10-01,56353,32,0.404960534004047
2025-10-01,56445,92,1.21426470131959
2025-10-01,56503,58,0.786304896623657
2025-10-01,56662,159,2.32249203365888
2025-10-01,56764,102,1.56429129962628
2025-10-01,56930,166,2.75992119970114
2025-10-01,57000,70,1.20478897681006
2025-10-01,57161,161,3.00417060255362
2025-10-01,57190,29,0.549155070252908
2025-10-01,57229,39,0.753362453232826
2025-10-01,57250,21,0.410043742155014
2025-10-01,57280,30,0.594877516638691
2025-10-01,57300,20,0.400695204606847
2025-10-01,57302,2,0.0401109138455981
2025-10-01,57317,15,0.303173012852603
2025-10-01,57457,140,3.04410155332102
2025-10-01,57541,84,1.90949049988397
2025-10-02,34201,1,0.516298597886284
2025-10-02,34202,1,0.515655487406849
2025-10-02,34204,2,1.02874408771886
2025-10-02,34210,6,3.06326296376749
2025-10-02,34212,2,1.01855017535914
2025-10-02,34213,1,0.50864208621508
2025-10-02,34215,2,1.0147576255354
2025-10-02,34216,1,0.506748537910403
2025-10-02,34217,1,0.506119169051839
2025-10-02,34218,1,0.505490704760916
2025-10-02,34219,1,0.504863143608979
2025-10-02,34222,3,1.50895759421089
2025-10-02,34223,1,0.502361901902978
2025-10-02,34224,1,0.501738835101089
2025-10-02,34228,4,1.99702199987196
2025-10-02,34229,1,0.498636892162704
2025-10-02,34235,6,2.96966301403464
2025-10-02,34237,2,0.987439730879325
2025-10-02,34238,1,0.493109195692342
2025-10-02,34240,2,0.983780960063271
2025-10-02,34241,1,0.491282431363602
2025-10-02,34242,1,0.490675253637915
2025-10-02,34243,1,0.490068945483091
2025-10-02,34244,1,0.489463505529979
2025-10-02,34253,9,4.35648051239271
2025-10-02,34257,4,1.92668469497003
2025-10-02,34262,5,2.39356250929166
2025-10-02,34264,2,0.95506988154642
2025-10-02,34268,4,1.90075955130921
2025-10-02,34272,4,1.89143276162585
2025-10-02,34276,4,1.88215905951673
2025-10-02,34277,1,0.469962222483993
2025-10-02,34280,3,1.40470358453605
2025-10-02,34281,1,0.467660270076796
2025-10-02,34282,1,0.467086829833526
2025-10-02,34290,8,3.70022877973666
2025-10-02,34291,1,0.461962460541356
2025-10-02,34292,1,0.461397128755904
2025-10-02,34300,8,3.65522647009949
2025-10-02,34302,2,0.911575634912927
2025-10-02,34318,16,7.15163234964451
2025-10-02,34319,1,0.446432959450424
2025-10-02,34322,3,1.33441617403001
2025-10-02,34331,9,3.95967581186141
2025-10-02,34334,3,1.31509149640331
2025-10-02,34336,2,0.874601667240747
2025-10-02,34340,4,1.74073533264264
2025-10-02,34342,2,0.868259625148736
2025-10-02,34343,1,0.433603918129875
2025-10-02,34344,1,0.433078766042162
2025-10-02,34347,3,1.29452325715871
2025-10-02,34354,7,2.99507475256765
2025-10-02,34357,3,1.27895646237304
2025-10-02,34361,4,1.69705460031989
2025-10-02,34362,1,0.423751664891295
2025-10-02,34364,2,0.845459711309171
2025-10-02,34367,3,1.2636075837243
2025-10-02,34372,5,2.09335635274386
2025-10-02,34379,7,2.90610099663655
2025-10-02,34380,1,0.414658104050563
2025-10-02,34381,1,0.414159623778823
2025-10-02,34390,9,3.68734197551052
2025-10-02,34392,2,0.817444583942508
2025-10-02,34396,4,1.6270631827002
2025-10-02,34398,2,0.811583308765893
2025-10-02,34400,2,0.809640479457014
2025-10-02,34401,1,0.404335552259775
2025-10-02,34403,2,0.806736423586734
2025-10-02,34405,2,0.804807153961784
2025-10-02,34407,2,0.802883278955575
2025-10-02,34408,1,0.400961679617182
2025-10-02,34410,2,0.800007544985791
2025-10-02,34419,9,3.56153574737232
2025-10-02,34420,1,0.395254220871388
2025-10-02,34422,2,0.788624499993703
2025-10-02,34431,9,3.51095201838181
2025-10-02,34442,11,4.2353930115244
2025-10-02,34444,2,0.768244439289102
2025-10-02,34449,5,1.9092477177137
2025-10-02,34451,2,0.761889781859078
2025-10-02,34454,3,1.13877786366716
2025-10-02,34461,7,2.63521416999574
2025-10-02,34467,6,2.24278493551061
2025-10-02,34468,1,0.373356027214036
2025-10-02,34469,1,0.372915177223872
2025-10-02,34470,1,0.37247493834433
2025-10-02,34476,6,2.2190777166982
2025-10-02,34479,3,1.1056204037291
2025-10-02,34481,2,0.735344755103591
2025-10-02,34485,4,1.4637762241109
2025-10-02,34486,1,0.365513468751391
2025-10-02,34497,11,3.9689771764476
2025-10-02,34498,1,0.360392604993306
2025-10-02,34501,3,0.860929846231369
2025-10-02,34505,4,1.14253270917464
2025-10-02,34507,2,0.569928468436124
2025-10-02,34510,3,0.851892821231425
2025-10-02,34512,2,0.566599856022538
2025-10-02,34513,1,0.282968441424667
2025-10-02,34515,2,0.564613674659881
2025-10-02,34517,2,0.563294108090819
2025-10-02,34520,3,0.841982343089452
2025-10-02,34525,5,1.39513009267894
2025-10-02,34526,1,0.278700413748576
2025-10-02,34529,3,0.833178847603698
2025-10-02,34531,2,0.5541581817853
2025-10-02,34535,4,1.10316013308341
2025-10-02,34538,3,0.824483636449108
2025-10-02,34540,2,0.548377282803088
2025-10-02,34544,4,1.09166167968599
2025-10-02,34548,4,1.0865966702722
2025-10-02,34550,2,0.542037283253328
2025-10-02,34564,14,3.733142143738
2025-10-02,34565,1,0.26634436959495
2025-10-02,34567,2,0.531456706776182
2025-10-02,34571,4,1.05800545477721
2025-10-02,34582,11,2.87277666763389
2025-10-02,34588,6,1.55616483041947
2025-10-02,34592,4,1.03267396036031
2025-10-02,34596,4,1.0279306243111
2025-10-02,34599,3,0.76829253074568
2025-10-02,34601,2,0.511018836145132
2025-10-02,34607,6,1.52252827651077
2025-10-02,34611,4,1.01037134928611
2025-10-02,34628,17,4.2113194716807
2025-10-02,34630,2,0.494318590382708
2025-10-02,34634,4,0.984132487839798
2025-10-02,34636,2,0.490944638368138
2025-10-02,34641,5,1.22038468455333
2025-10-02,34652,11,2.6514412163334
2025-10-02,34665,13,3.08761465603297
2025-10-02,34669,4,0.945738666815955
2025-10-02,34675,6,1.40900551169878
2025-10-02,34682,7,1.6308835593476
2025-10-02,34684,2,0.464915468262638
2025-10-02,34703,19,4.32314677303923
2025-10-02,34706,3,0.680304076524564
2025-10-02,34708,2,0.452518114059553
2025-10-02,34723,15,3.3372738978965
2025-10-02,34737,14,3.06642049934808
2025-10-02,34745,8,1.73667678857556
2025-10-02,34755,10,2.14681781295594
2025-10-02,34761,6,1.27953218813438
2025-10-02,34763,2,0.425564831259881
2025-10-02,34764,1,0.212546412097904
2025-10-02,34771,7,1.47632195353637
2025-10-02,34790,19,3.92386058947235
2025-10-02,34797,7,1.43451959950593
2025-10-02,34802,5,1.46208064307448
2025-10-02,34804,2,0.58354687464792
2025-10-02,34807,3,0.872437734803289
2025-10-02,34812,5,1.44609789757147
2025-10-02,34820,8,2.29354029264264
2025-10-02,34823,3,0.857255234284398
2025-10-02,34825,2,0.570253225222385
2025-10-02,34827,2,0.569006249498168
2025-10-02,34830,3,0.850712896455095
2025-10-02,34840,10,2.80490202631103
2025-10-02,34846,6,1.67196651639828
2025-10-02,34852,6,1.66107792429594
2025-10-02,34859,7,1.92322946162234
2025-10-02,34861,2,0.548301615648045
2025-10-02,34867,6,1.63422825399562
2025-10-02,34870,3,0.814460659769019
2025-10-02,34880,10,2.68563525874791
2025-10-02,34888,8,2.13001743464417
2025-10-02,34897,9,2.37312529112667
2025-10-02,34901,4,1.05018922013817
2025-10-02,34910,9,2.34017004564944
2025-10-02,34922,12,3.08032055289945
2025-10-02,34931,9,2.28809723657345
2025-10-02,34938,7,1.76637418548863
2025-10-02,34942,4,1.0050586014842
2025-10-02,34946,4,1.00078272111033
2025-10-02,34956,10,2.47547322546886
2025-10-02,34974,18,4.37158086197128
2025-10-02,34990,16,3.82070803228391
2025-10-02,34996,6,1.42373376621305
2025-10-02,34998,2,0.473579539159678
2025-10-02,34999,1,0.236540654071799
2025-10-02,35000,1,0.236291858099747
2025-10-02,35026,26,5.97827976889288
2025-10-02,35052,26,5.81837552919907
2025-10-02,35066,14,3.08777676087898
2025-10-02,35068,2,0.440197972511725
2025-10-02,35079,11,2.39369761740942
2025-10-02,35094,15,3.21403147564124
2025-10-02,35099,5,1.06584709390213
2025-10-02,35100,1,0.21295038263784
2025-10-02,35103,3,0.63688480014463
2025-10-02,35106,3,0.634925894092313
2025-10-02,35107,1,0.211424857894385
2025-10-02,35108,1,0.211208025158221
2025-10-02,35111,3,0.631677502468096
2025-10-02,35112,1,0.210343427162039
2025-10-02,35130,18,3.71711282339882
2025-10-02,35132,2,0.412170527173763
2025-10-02,35138,6,1.22897153118796
2025-10-02,35142,4,0.815984229140445
2025-10-02,35144,2,0.407162716926574
2025-10-02,35157,13,2.61184366913625
2025-10-02,35160,3,0.6009029594777
2025-10-02,35164,4,0.797964504883013
2025-10-02,35167,3,0.59665916506161
2025-10-02,35169,2,0.396968979736281
2025-10-02,35174,5,0.987420667255066
2025-10-02,35177,3,0.590660747228013
2025-10-02,35178,1,0.196688340438336
2025-10-02,35184,6,1.17301251378301
2025-10-02,35185,1,0.195305239443745
2025-10-02,35189,4,0.778081230651714
2025-10-02,35194,5,0.9677231824851
2025-10-02,35202,8,1.53596927131685
2025-10-02,35203,1,0.191803682205814
2025-10-02,35207,4,0.764144670063415
2025-10-02,35215,8,1.51610041121976
2025-10-02,35222,7,1.31734232736366
2025-10-02,35224,2,0.375632993862208
2025-10-02,35229,5,0.934412011753112
2025-10-02,35232,3,0.558974161947612
2025-10-02,35241,9,1.66197658913384
2025-10-02,35245,4,0.735727672141593
2025-10-02,35246,1,0.183749446884023
2025-10-02,35247,1,0.183567201388047
2025-10-02,35273,26,4.65158225439825
2025-10-02,35277,4,0.712812934864219
2025-10-02,35283,6,1.06292429597631
2025-10-02,35286,3,0.529897066895329
2025-10-02,35299,13,2.26711924101535
2025-10-02,35312,13,2.23847865861267
2025-10-02,35327,15,2.54537742953412
2025-10-02,35348,21,3.49166036643142
2025-10-02,35354,6,0.991846433922818
2025-10-02,35366,12,1.96086100894819
2025-10-02,35380,14,2.25708160382896
2025-10-02,35387,7,1.12099030636224
2025-10-02,35389,2,0.319669932474404
2025-10-02,35400,11,1.73978627343065
2025-10-02,35411,11,1.72163109663246
2025-10-02,35412,1,0.15636295995943
2025-10-02,35475,63,9.28185783240764
2025-10-02,35476,1,0.147193147013769
2025-10-02,35505,29,4.15465660830501
2025-10-02,35547,42,5.78796600342525
2025-10-02,35548,1,0.137682109705325
2025-10-02,35572,24,3.23251370396256
2025-10-02,35574,2,0.268884752680671
2025-10-02,35577,3,0.40222475685333
2025-10-02,35579,2,0.267661336383674
2025-10-02,35584,5,0.666112765505906
2025-10-02,35586,2,0.26596061561176
2025-10-02,35604,18,2.35485993315571
2025-10-02,35608,4,0.521411493245531
2025-10-02,35613,5,0.648825679710794
2025-10-02,35660,47,5.84704783795121
2025-10-02,35677,17,2.08314282894519
2025-10-02,35682,5,0.60997772971941
2025-10-02,35691,9,1.08924622566696
2025-10-02,35692,1,0.1209204044473
2025-10-02,35694,2,0.241413736084781
2025-10-02,35712,18,2.13852832854397
2025-10-02,35714,2,0.237196956606818
2025-10-02,35720,6,0.707852457656779
2025-10-02,35751,31,3.5595439725533
2025-10-02,35864,113,11.7789730929928
2025-10-02,35896,32,3.24735000590206
2025-10-02,35897,1,0.101395062217397
2025-10-02,35899,2,0.202452193547344
2025-10-02,35902,3,0.302920081588979
2025-10-02,35907,5,0.502770119628256
2025-10-02,35919,12,1.1946861194213
2025-10-02,35934,15,1.47494766436374
2025-10-02,35957,23,2.21921269743052
2025-10-02,35963,6,0.57608780210205
2025-10-02,35967,4,0.382804549364299
2025-10-02,35979,12,1.13722786295754
2025-10-02,35998,19,1.77304772981
2025-10-02,36045,47,4.22334164581631
2025-10-02,36046,1,0.0897866514327902
2025-10-02,36055,9,0.802305552576545
2025-10-02,36059,4,0.355447782371031
2025-10-02,36065,6,0.530637612007773
2025-10-02,36112,47,4.00561026977948
2025-10-02,36131,19,1.59548181060737
2025-10-02,36173,42,3.41431380464723
2025-10-02,36236,63,4.88222493152562
2025-10-02,36270,34,2.56872341996241
2025-10-02,36275,5,0.37635299321614
2025-10-02,36322,47,3.41735046196369
2025-10-02,36348,26,1.85502044752134
2025-10-02,36370,22,1.54490410752039
2025-10-02,36406,36,2.46380537705351
2025-10-02,36411,5,0.340982938941945
2025-10-02,36460,49,3.2284506614362
2025-10-02,36480,20,1.2995498471694
2025-10-02,36515,35,2.22009294024554
2025-10-02,36529,14,0.879596378409907
2025-10-02,36589,60,3.62047165621395
2025-10-02,36590,1,0.0603010346545357
2025-10-02,36608,18,1.07253346001818
2025-10-02,36613,5,0.296943449213164
2025-10-02,36636,23,1.34544646422759
2025-10-02,36749,113,6.14856150428066
2025-10-02,36757,8,0.433121841411681
2025-10-02,36891,134,6.6864964802048
2025-10-02,36911,20,0.986277060954796
2025-10-02,36932,21,1.0229456528985
2025-10-02,36962,30,1.43619336581938
2025-10-02,37045,83,3.79140206135983
2025-10-02,37141,96,4.16236237505819
2025-10-02,37185,44,1.86407721939506
2025-10-02,37212,27,1.12798830053604
2025-10-02,37216,4,0.166766207372491
2025-10-02,37244,28,1.15081100764689
2025-10-02,37320,76,3.00775637127681
2025-10-02,37322,2,0.0790742845726392
2025-10-02,37337,15,0.588750910839399
2025-10-02,37345,8,0.312789427660384
2025-10-02,37349,4,0.156093736534385
2025-10-02,37352,3,0.116901586255523
2025-10-02,37413,61,2.30940239026028
2025-10-02,37465,52,1.9222177558957
2025-10-02,37508,43,1.55922124150017
2025-10-02,37530,22,0.790060380504224
2025-10-02,37559,29,1.02843087295836
2025-10-02,37739,180,5.93120798473432
2025-10-02,37801,62,1.99555875772827
2025-10-02,37834,33,1.04935979762199
2025-10-02,37836,2,0.0635514177044769
2025-10-02,37842,6,0.190240653566688
2025-10-02,37847,5,0.158248285420937
2025-10-02,38008,161,4.82382025613249
2025-10-02,38113,105,3.04582535758336
2025-10-02,38182,69,1.96230327724662
2025-10-02,38238,56,1.56854155934838
2025-10-02,38239,1,0.0280022542201383
2025-10-02,38408,169,4.54108961711043
2025-10-02,38420,12,0.321585821226865
2025-10-02,38460,40,1.06273843021364
2025-10-02,38510,50,1.31488395409675
2025-10-02,38560,50,1.30227422132699
2025-10-02,38567,7,0.182081427036003
2025-10-02,38579,12,0.311453066229385
2025-10-02,38674,95,2.42605924272025
2025-10-02,38796,122,3.06127838682883
2025-10-02,38797,1,0.025089205485228
2025-10-02,38839,42,1.04827670208862
2025-10-02,38860,21,0.52286028772061
2025-10-02,38899,39,0.966908605193054
2025-10-02,38940,41,1.01236626653096
2025-10-02,38948,8,0.197387528949666
2025-10-02,38983,35,0.860913176931886
2025-10-02,39025,42,1.02968706131512
2025-10-02,39107,82,1.99988180284727
2025-10-02,39112,5,0.121911677824314
2025-10-02,39170,58,1.41045821046524
2025-10-02,39228,58,1.40790183659389
2025-10-02,39250,22,0.533778588357536
2025-10-02,39254,4,0.097043513382151
2025-10-02,39368,114,2.76446501823351
2025-10-02,39384,16,0.38806809785733
2025-10-02,39415,31,0.752289320929974
2025-10-02,39513,98,2.38594499807675
2025-10-02,39542,29,0.707040662164614
2025-10-02,39621,79,1.93549138493195
2025-10-02,39764,143,3.54821340203908
2025-10-02,39870,106,2.66352706024773
2025-10-02,39980,110,2.80855331853665
2025-10-02,39986,6,0.153340354377509
2025-10-02,40060,74,1.91500801962812
2025-10-02,40239,179,4.80094330314275
2025-10-02,40258,19,0.511769860400265
2025-10-02,40264,6,0.161831743886768
2025-10-02,40277,13,0.35168199583678
2025-10-02,40360,83,2.290705737004
2025-10-02,40475,115,3.27207996362146
2025-10-02,40689,214,6.49958303659491
2025-10-02,40702,13,0.396545307822807
2025-10-02,40718,16,0.490687515724895
2025-10-02,41108,390,13.9007761724918
2025-10-02,41176,68,2.49753452353422
2025-10-02,41227,51,1.91718624358076
2025-10-02,41249,22,0.835516087339628
2025-10-02,41287,38,1.4692705087358
2025-10-02,41299,12,0.466648458971358
2025-10-02,41302,3,0.116830121093245
2025-10-02,41303,1,0.0389620779331901
2025-10-02,41321,18,0.707434714691418
2025-10-02,41343,22,0.873962753127573
2025-10-02,41358,15,0.600296222678267
2025-10-02,41398,40,1.63303234841931
2025-10-02,41400,2,0.081733905114196
2025-10-02,41420,20,0.825657734232818
2025-10-02,41462,42,1.77170831528345
2025-10-02,41492,30,1.28550314331526
2025-10-02,41505,13,0.560886906625772
2025-10-02,41527,22,0.960369736510408
2025-10-02,41594,67,3.03310897202821
2025-10-02,41715,121,5.8658278756727
2025-10-02,41721,6,0.291883589649127
2025-10-02,41748,27,1.33439501688039
2025-10-02,41770,22,1.10151821303285
2025-10-02,41777,7,0.351945132555056
2025-10-02,41790,13,0.65870592798684
2025-10-02,41804,14,0.71536360284117
2025-10-02,41818,14,0.721436517029937
2025-10-02,41835,17,0.885125425722665
2025-10-02,41844,9,0.471178645479538
2025-10-02,41847,3,0.157348271705353
2025-10-02,41869,22,1.16961181434617
2025-10-02,41886,17,0.913367067327005
2025-10-02,41895,9,0.486266779094179
2025-10-02,41896,1,0.0540633867502521
2025-10-02,41904,8,0.434676633626908
2025-10-02,41940,36,2.00097291595812
2025-10-02,41957,17,0.95519589481805
2025-10-02,41959,2,0.112519821810699
2025-10-02,41969,10,0.566217054973411
2025-10-02,42000,31,1.7907784401773
2025-10-02,42019,19,1.11125691057434
2025-10-02,42118,99,6.18513511098891
2025-10-02,42128,10,0.629021950985101
2025-10-02,42165,37,2.3871572015508
2025-10-02,42193,28,1.84190809161424
2025-10-02,42208,15,0.997129687566062
2025-10-02,42227,19,1.28000603226203
2025-10-02,42252,25,1.71429471395042
2025-10-02,42306,54,3.84918272618809
2025-10-02,42319,13,0.935439283216797
2025-10-02,42328,9,0.651871410341447
2025-10-02,42331,3,0.217766784269365
2025-10-02,42332,1,0.0726419645137286
2025-10-02,42341,9,0.658096556096194
2025-10-02,42357,16,1.18378222876301
2025-10-02,42374,17,1.27366186123556
2025-10-02,42446,72,5.69341393576579
2025-10-02,42462,16,1.2806851477056
2025-10-02,42483,21,1.70810868379358
2025-10-02,42514,31,2.58248430338156
2025-10-02,42550,36,3.08432260921596
2025-10-02,42553,3,0.257632019062182
2025-10-02,42565,12,1.04029012273929
2025-10-02,42767,202,20.631628598544
2025-10-02,42770,3,0.307180346200833
2025-10-02,43092,322,43.7169471236254
2025-10-02,43165,73,10.6026867234657
2025-10-02,43170,5,0.72960945563338
2025-10-02,43174,4,0.585874027279889
2025-10-02,43175,1,0.146605569496601
2025-10-02,43183,8,1.18166393048852
2025-10-02,43246,63,1.68024985337282
2025-10-02,43296,50,1.30765830907229
2025-10-02,43320,24,0.62182987501104
2025-10-02,43355,35,0.89459310975556
2025-10-02,43373,18,0.456883240850082
2025-10-02,43438,65,1.60910821860175
2025-10-02,43518,80,1.92100287442401
2025-10-02,43561,43,1.01590724556325
2025-10-02,43571,10,0.235370263622138
2025-10-02,43623,52,1.20031474846951
2025-10-02,43640,17,0.389931659022848
2025-10-02,43652,12,0.274019882569849
2025-10-02,43791,139,3.01578017423442
2025-10-02,43836,45,0.960506552763378
2025-10-02,43850,14,0.297315376631544
2025-10-02,43908,58,1.20630552102544
2025-10-02,44025,117,2.3343944399539
2025-10-02,44337,312,5.59206116163185
2025-10-02,44821,484,7.42070415952045
2025-10-02,46030,1209,5.72537089558963
2025-10-02,46118,88,0.94382874123685
2025-10-02,46160,42,0.445944360553663
2025-10-02,46287,127,1.30869988435714
2025-10-02,46562,275,2.66379351640748
2025-10-02,46747,185,1.722829761454
2025-10-02,46876,129,1.17004879812004
2025-10-02,47189,313,2.67270588066685
2025-10-02,47366,177,1.46405227520387
2025-10-02,47490,124,1.00403683036957
2025-10-02,47939,449,3.38857779312987
2025-10-02,47991,52,0.389524666632409
2025-10-02,48569,578,3.6374261368299
2025-10-02,48760,191,1.3029056828263
2025-10-02,48764,4,0.0272749322471273
2025-10-02,48884,120,0.808682920192493
2025-10-02,48885,1,0.00673838559972089
2025-10-02,48987,102,0.680891520666123
2025-10-02,49209,222,1.45472672413763
2025-10-02,49495,286,1.83693686022878
2025-10-02,50193,698,3.25442146528373
2025-10-02,50604,411,2.54455492416673
2025-10-02,50627,23,0.142385601675961
2025-10-02,50821,194,1.20158853739888
2025-10-02,50866,45,0.278830457231621
2025-10-02,50965,99,0.614198492639207
2025-10-02,50999,34,0.211053179311914
2025-10-02,51086,87,0.540960886736226
2025-10-02,51338,252,1.57817025997002
2025-10-02,51899,561,3.36509199178891
2025-10-02,51914,15,0.096699951179016
2025-10-02,52126,212,1.38746280523834
2025-10-02,52127,1,0.00654513840714076
2025-10-02,52380,253,1.69127577916915
2025-10-02,52398,18,0.120524472995848
2025-10-02,52718,320,2.21206063153489
2025-10-02,52813,95,0.663641809394077
2025-10-02,52987,174,1.24066607422815
2025-10-02,53080,93,0.670854687593078
2025-10-02,53214,134,0.983697530081062
2025-10-02,53572,358,2.7669319677943
2025-10-02,53748,176,1.39862123648774
2025-10-02,53785,37,0.295813235966531
2025-10-02,54843,1058,5.12122781010583
2025-10-02,54961,118,1.18749515989652
2025-10-02,55176,215,2.27454883497225
2025-10-02,55979,803,22.2032445217673
2025-10-02,55996,17,0.725862731226542
2025-10-02,56243,247,11.3241770637481
2025-10-02,56385,142,6.79202936917555
2025-10-02,56477,92,4.52552048788158
2025-10-02,56930,453,25.7476473054906
2025-10-02,56941,11,0.62750129741252
2025-10-02,56943,2,0.114166840308619
2025-10-02,56981,38,2.19676635135242
2025-10-02,57000,19,1.10537963722144
2025-10-02,57001,1,0.0581973520656263
2025-10-02,57002,1,0.0582168380890835
2025-10-02,57010,8,0.466984580392473
2025-10-02,57029,19,1.11618557645703
2025-10-02,57034,5,0.294227459677728
2025-10-02,57052,18,1.06566296667447
2025-10-02,57079,27,1.61315593812085
2025-10-02,57087,8,0.479270470167409
2025-10-02,57131,44,2.67577251075434
2025-10-02,57173,42,2.59117900945668
2025-10-02,57239,66,4.16579544452878
2025-10-02,57270,31,1.97789401061187
2025-10-02,57280,10,0.640262506672811
2025-10-02,57290,10,0.642505896908113
2025-10-02,57291,1,0.0642730854882246
2025-10-02,57300,9,0.580284503795219
2025-10-02,57301,1,0.0644986648493346
2025-10-02,57302,1,0.06452128506385
2025-10-02,57309,7,0.452759612824533
2025-10-02,57314,5,0.323968073354943
2025-10-02,57319,5,0.324537851462928
2025-10-02,57376,57,3.77494523514432
2025-10-02,57420,44,2.95996487146861
2025-10-02,57454,34,2.31524169709925
2025-10-02,57592,138,9.87902800638756
2025-10-02,57598,6,0.430467687902772
2025-10-03,34201,1,0.540542087331532
2025-10-03,34202,1,0.540051171774982
2025-10-03,34203,1,0.539560783290316
2025-10-03,34205,2,1.0771631700654
2025-10-03,34206,1,0.538092774009802
2025-10-03,34207,1,0.537604487558882
2025-10-03,34208,1,0.537116725056976
2025-10-03,34209,1,0.536629485881918
2025-10-03,34210,1,0.536142769412346
2025-10-03,34211,1,0.535656575027695
2025-10-03,34215,4,2.1348680238198
2025-10-03,34218,3,1.59680334225892
2025-10-03,34220,2,1.06260843477727
2025-10-03,34222,2,1.0606854354343
2025-10-03,34226,4,2.11370355959602
2025-10-03,34227,1,0.527947965124617
2025-10-03,34230,3,1.5795517749494
2025-10-03,34231,1,0.526041376533492
2025-10-03,34235,4,2.09657174292588
2025-10-03,34236,1,0.523669594102999
2025-10-03,34237,1,0.523196758701872
2025-10-03,34239,2,1.04450520836975
2025-10-03,34240,1,0.52178128387254
2025-10-03,34241,1,0.52131046739462
2025-10-03,34248,7,3.62620166593062
2025-10-03,34251,3,1.54988964809102
2025-10-03,34253,2,1.03139950489873
2025-10-03,34254,1,0.515235431831719
2025-10-03,34257,3,1.54153632290506
2025-10-03,34258,1,0.513383099060605
2025-10-03,34259,1,0.512921250369837
2025-10-03,34260,1,0.512459894313351
2025-10-03,34261,1,0.511999030309196
2025-10-03,34263,2,1.02215755226757
2025-10-03,34265,2,1.02032096640574
2025-10-03,34267,2,1.0184882937752
2025-10-03,34268,1,0.508786711017553
2025-10-03,34271,3,1.5222519769433
2025-10-03,34277,6,3.02814992018063
2025-10-03,34279,2,1.00757392039449
2025-10-03,34280,1,0.503335335601694
2025-10-03,34281,1,0.502884191574619
2025-10-03,34282,1,0.502433527549511
2025-10-03,34285,3,1.50325322949525
2025-10-03,34287,2,1.00037477535257
2025-10-03,34288,1,0.499739591806776
2025-10-03,34298,10,4.9528772393979
2025-10-03,34300,2,0.988806027857004
2025-10-03,34301,1,0.493961363261518
2025-10-03,34303,2,0.986158935687658
