Index,ObsDur,fphi,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
2466,0.699645122,1.795845487,1.190478301,2.336532571,4.039161299,5.474193828,7.034594473,9.286658093
2467,1.768181257,1.527180919,1.04518795,1.998647774,3.383020089,4.531708893,5.767702458,7.533595936
2468,0.495619565,1.587746073,1.070261577,2.072530459,3.543741917,4.773549475,6.103385596,8.012400517
2469,1.234758759,1.620764899,1.077313508,2.109804529,3.640847812,4.929633508,6.329831082,8.349048958
2470,0.292693966,1.625231828,1.11520196,2.125679166,3.592151095,4.809271854,6.119477028,7.992561784
2471,1.70707996,1.552145908,1.019562937,2.015365669,3.504694332,4.765810859,6.141468519,8.13306739
2472,2.144188204,1.579277712,1.060682869,2.059591536,3.530199345,4.762139908,6.096285424,8.014349829
2473,0.58386041,1.763545874,1.13234403,2.27796491,4.019305647,5.510425005,7.149412531,9.539892644
2474,0.336557261,1.640272048,1.140696976,2.150846923,3.601547313,4.796717499,6.076793186,7.897749138
2475,6.291676101,1.724345222,1.031096199,2.188959399,4.033005397,5.662744444,7.492470379,10.21614273
2476,1.139923906,2.029185482,1.375634087,2.651346795,4.516383325,6.071144769,7.749308425,10.15415629
2477,3.322892072,1.963604706,1.310788738,2.557583746,4.401414103,5.95084393,7.632393275,10.05492488
2478,0.295345835,2.074372668,1.427780576,2.717563382,4.582227087,6.124840207,7.781349636,10.14340643
2479,0.348978293,1.922291511,1.277725659,2.501700798,4.317296869,5.846165354,7.507711189,9.904639065
2480,0.398279838,1.911290822,1.284966474,2.493497955,4.270991074,5.758879833,7.369308993,9.683255402
2481,0.828681207,1.707819664,1.181059168,2.239081706,3.763322593,5.021284896,6.369950315,8.290055928
2482,1.616433728,1.690234281,1.124429857,2.19998454,3.794538498,5.136793206,6.595193742,8.698611645
2483,6.293361738,1.713287563,1.164986902,2.23937921,3.807051006,5.112321684,6.520102743,8.536050385
2484,0.738098777,2.054168663,1.336494735,2.662085363,4.657683084,6.354981831,8.211913432,10.90790195
2485,7.26711916,2.192038205,1.442133097,2.846808859,4.945683524,6.721923209,8.658800012,11.46199757
2486,2.076278887,2.572692476,1.713294047,3.348751261,5.772073069,7.811385905,10.02682937,13.22174477
2487,1.471776947,2.247061124,1.482694023,2.919183431,5.061978632,6.873591881,8.847874188,11.70373433
2488,0.989021701,2.158232301,1.527101577,2.837569519,4.694730982,6.210821381,7.824607561,10.10657412
2489,0.541773405,2.258152216,1.607280354,2.972304395,4.897074432,6.462670983,8.124960195,10.46966285
2490,5.220137288,2.011729144,1.290007222,2.598675242,4.588725358,6.292998453,8.166240552,10.89815032
2491,0.263370194,2.37952105,1.653819983,3.121501954,5.228708681,6.963949569,8.821648912,11.46293341
2492,1.498285021,2.159470041,1.418097988,2.804594518,4.877843406,6.6328866,8.54680454,11.31677599
2493,2.975498003,2.042756922,1.36794627,2.663073391,4.573289458,6.175331958,7.911535561,10.40927367
2494,1,2.15389776,1.456459595,2.812076425,4.7984972,6.457354513,8.250140029,10.82253544
2495,0.867509083,1.962426932,1.336535063,2.566024592,4.357634968,5.847926317,7.454174491,9.752784005
2496,0.437693941,1.993317135,1.368573278,2.60910158,4.407002673,5.897273677,7.499852574,9.788337059
2497,0.538711736,1.832228865,1.284236913,2.405972447,4.006902799,5.320057201,6.722269092,8.711095214
2498,1.855572688,1.605681914,1.163692849,2.116613357,3.442786758,4.512241204,5.641400317,7.225720788
2499,0.296385835,1.75109066,1.21780974,2.298045779,3.847585278,5.122600196,6.486770122,8.425112901
2500,4.021192968,1.680922432,1.13444621,2.193886772,3.748393768,5.047720106,6.452776392,8.46996752
2501,2.841355278,2.059621537,1.419321568,2.699059731,4.547288891,6.075135756,7.714899894,10.051811
2502,1.700237591,1.995572994,1.327647979,2.596689375,4.478744398,6.063638449,7.786264424,10.27172731
2503,1.282274562,2.183735454,1.478471112,2.852675589,4.863549945,6.540918487,8.352158587,10.94871775
2504,0.9250289,1.770170829,1.170795354,2.300292403,3.982787932,5.404039087,6.952106171,9.190398877
2505,0.407818925,1.804200922,1.22623483,2.356674159,4.007977845,5.384366504,6.870147109,8.99980927
2506,0.640707362,1.783948628,1.214336313,2.331021487,3.96024374,5.317041029,6.780785527,8.877606434
2507,0.666994878,1.610249138,1.089233572,2.102896688,3.587415886,4.826515115,6.165126728,8.085039367
2508,0.475320319,1.62011467,1.109559314,2.120476542,3.587570153,4.804512752,6.113676936,7.983745385
2509,0.503969887,1.422587733,0.975560629,1.860706873,3.145613674,4.212143507,5.360272775,7.001653271
2510,3.892546323,1.590346524,0.989737295,2.039475318,3.668730345,5.083741833,6.653903291,8.965015087
2511,0.709817923,1.878533455,1.271909586,2.453686299,4.183220584,5.626149705,7.18446661,9.41880823
2512,1.173975565,1.738585426,1.247360021,2.290098017,3.75193539,4.936453886,6.190996278,7.956396155
2513,2.006615513,1.744313474,1.12461104,2.256243735,3.970413386,5.434442151,7.040629725,9.378812649
2514,1.511418749,1.865074591,1.228930651,2.423632532,4.206139493,5.71289362,7.354509901,9.72829793
2515,0.461933932,1.689244916,1.139875993,2.204342908,3.766740092,5.07306643,6.486043473,8.515151331
2516,2.952675663,1.67811475,1.10555146,2.179406327,3.782986994,5.139705377,6.618958915,8.759731767
2517,1.612107405,1.839344893,1.250352544,2.404079848,4.087802062,5.489846353,7.002099681,9.167778933
2518,1.006872413,1.976904067,1.318176981,2.574958266,4.434451178,5.99734933,7.693633416,10.13744681
2519,0.631036632,1.927266886,1.25230879,2.497052729,4.372504965,5.968483358,7.715181423,10.25196807
2520,1.239431437,1.634151795,1.116454299,2.1361927,3.620428188,4.854614643,6.184804776,8.088618257
2521,2.617550023,1.681144518,1.165130176,2.20380237,3.698766361,4.932102173,6.25419519,8.13640345
2522,0.590893334,1.829592228,1.250433832,2.392330616,4.053441282,5.434018326,6.921407919,9.049328165
2523,0.804669422,1.624027527,1.1689064,2.140407062,3.498619108,4.596986084,5.758681778,7.391202978
2524,0.434537663,1.701219444,1.159926835,2.224895724,3.775516642,5.06464298,6.453564784,8.44047051
2525,3.793313635,1.613586608,1.108969766,2.112842422,3.566274935,4.770045983,6.063765403,7.91007097
2526,2.666917369,1.912012703,1.450095495,2.530368725,3.97831283,5.116081339,6.296584218,7.925221914
2527,2.449575303,2.07767185,1.423919242,2.718406121,4.597274261,6.156315403,7.834090555,10.23171636
2528,0.610482347,2.045649796,1.428817171,2.684956458,4.482324604,5.959163142,7.537976857,9.779754322
2529,1.309197536,1.888403694,1.355137715,2.486015787,4.072510438,5.359055026,6.722583048,8.642816041
2530,0.878356674,1.943529195,1.265409105,2.517880908,4.403673868,6.008167214,7.764218406,10.31489256
2531,0.177444392,1.892934588,1.288025334,2.474665681,4.205084547,5.645215476,7.197951572,9.420760009
2532,1.816038399,1.555568854,1.053476141,2.031993198,3.46375255,4.658055711,5.947710653,7.796615115
2533,0.366721117,1.827729125,1.178406516,2.364096515,4.160186249,5.694219913,7.377248328,9.827355118
2534,1.090192157,1.594563715,1.049771692,2.070360941,3.595387941,4.886298984,6.294324049,8.332790017
2535,2.020491795,1.743296744,1.164843716,2.272599068,3.908169905,5.280564401,6.768240873,8.908777027
2536,1.734815552,1.718661951,1.166909494,2.245735314,3.821652807,5.134825405,6.551893453,8.582209985
2537,0.350242657,1.800041128,1.248062201,2.360288737,3.960170406,5.279385494,6.692979094,8.704612135
2538,0.20307037,1.805732748,1.15202093,2.329931701,4.127333372,5.670225756,7.368747889,9.849588731
2539,2.440591629,1.454016409,0.969052957,1.893498705,3.261956124,4.412599795,5.661816961,7.462101309
2540,0.407741352,1.737802459,1.221073402,2.284016337,3.797058064,5.035538384,6.355984213,8.225886556
2541,0.230939242,1.590851616,1.104382489,2.086903409,3.498427561,4.661171256,5.906189671,7.676602808
2542,3.955149024,1.468563442,0.983235246,1.913422039,3.286574629,4.439222994,5.689320187,7.489196652
2543,1.041259082,1.809664082,1.225803493,2.364243855,4.029518317,5.41825282,6.917563636,9.066584746
2544,1.606385259,1.778518773,1.214011482,2.32519178,3.942959129,5.288228489,6.738073922,8.812941789
2545,0.431899887,1.849591692,1.277700797,2.423879746,4.077086344,5.442791646,6.908010915,8.995590133
2546,2.050324088,1.803365728,1.194390594,2.345878665,4.057686429,5.501098296,7.071083906,9.337644237
2547,2.304548947,1.792120472,1.178044475,2.327641356,4.04578117,5.499835066,7.085297084,9.379658636
2548,0.785617115,1.858476977,1.236417679,2.419142543,4.172367415,5.648013626,7.251195024,9.563186794
2549,0.221517878,1.799242818,1.180393172,2.335683282,4.064978263,5.530091551,7.128846938,9.44421901
2550,2.305442173,1.707834298,1.126425492,2.218151843,3.847468213,5.225539581,6.727832197,8.901677799
2551,0.651726928,1.720519892,1.179477976,2.252471193,3.808333239,5.098096843,6.484981489,8.465183175
2552,1.486106352,1.746730665,1.175561844,2.278212292,3.899769865,5.257353757,6.727084578,8.8395188
2553,0.235799496,1.82975432,1.210006763,2.37454899,4.112487175,5.583508318,7.18849388,9.513447961
2554,2.253558692,1.619405617,1.060777665,2.10154882,3.661110813,4.983397625,6.427017054,8.518722001
2555,1.747317224,1.776769801,1.206354209,2.322267061,3.951782012,5.309092291,6.773311426,8.870420609
2556,1.091109093,1.913759999,1.312773057,2.505494034,4.23438453,5.66732696,7.208022716,9.407668236
2557,1.495646676,1.988822449,1.229866781,2.546952181,4.599268332,6.38632911,8.372690578,11.30107187
2558,3.36575132,1.926322018,1.287955392,2.509179279,4.313736467,5.829533799,7.474228434,9.843281955
2559,0.993651169,1.994750976,1.320016538,2.592693059,4.487484353,6.087399439,7.829530644,10.34760321
2560,1.366093098,1.958477877,1.345258596,2.562692121,4.327491818,5.790847243,7.365018028,9.613837424
2561,0.2169941,1.93482398,1.327266569,2.53153596,4.278605068,5.72791471,7.287394533,9.515745919
2562,0.670545927,1.723282484,1.242365867,2.272060848,3.709425856,4.870472439,6.097463934,7.820338768
2563,0.244412331,1.659575016,1.122383089,2.167053962,3.697376282,4.974989591,6.355444342,8.335728763
2564,0.264890471,1.464730336,0.999188927,1.91609618,3.250335334,4.359015029,5.553068303,7.26052973
2565,1.813609557,1.3145468,0.876555908,1.712299958,2.948745755,3.987899298,5.115673656,6.740339679
2566,0.791944475,1.693867919,1.113168412,2.200205285,3.82485042,5.199680706,6.698633762,8.867575658
2567,0.547819662,1.456034964,0.976911679,1.898702247,3.256575481,4.394468553,5.627015136,7.399326598
2568,0.566863269,1.424377898,0.944081066,1.852408131,3.202756989,4.341651787,5.580743768,7.370190017
2569,0.585152314,1.461262771,0.93156,1.884242647,3.339610072,4.590198391,5.968070271,7.982364184
2570,1.171483312,1.404618471,0.957703348,1.836741238,3.116881826,4.181358285,5.328437507,6.969693972
2571,1.453428758,1.445549225,0.957706781,1.879245946,3.250176539,4.407155019,5.666546846,7.486279677
2572,1.720016858,1.512280084,1.021725618,1.973475204,3.369556894,4.536455004,5.798415352,7.610437868
2573,1.148588641,1.700595578,1.179471207,2.230184774,3.741063025,4.986539015,6.320838193,8.219216998
2574,4.127468991,1.680348643,1.141572213,2.195868584,3.735323761,5.017765711,6.401425461,8.383541406
2575,2.660092608,1.897653189,1.270315518,2.47411819,4.249724501,5.738796306,7.352447247,9.673642829
2576,2.321950948,2.513512505,1.77838076,3.306495891,5.470490779,7.235635947,9.113241674,11.76624267
2577,0.276499408,2.242502226,1.479935601,2.91387534,5.052104192,6.859239245,8.828097095,11.67525553
2578,0.294612179,1.925896477,1.299569219,2.513851037,4.295464585,5.784465177,7.394468997,9.705620511
2579,1.17884983,1.658091459,1.177903924,2.1824433,3.600528162,4.754744111,5.980708927,7.710520081
2580,0.894539941,1.679218264,1.120437065,2.187575354,3.765648537,5.091513479,6.530156658,8.602251755
2581,2.890561614,1.720800564,1.135863673,2.23688089,3.877642619,5.26347039,6.772536975,8.953554699
2582,0.877893425,1.911529037,1.248857726,2.478757005,4.325617899,5.893936748,7.608057414,10.09445128
2583,3.110507888,1.85744302,1.243008664,2.418632511,4.155911923,5.615670198,7.200118197,9.483387952
2584,3.000389144,2.09658766,1.435425785,2.744011418,4.643485529,6.219288125,7.91464599,10.33655318
2585,3.142574467,2.206065933,1.45818859,2.867891662,4.967200086,6.739686362,8.669430458,11.45804157
2586,4.684192632,2.453605007,1.654195109,3.203105189,5.476206078,7.375951235,9.429903223,12.37793113
2587,1.458734727,3.05387623,2.041578947,3.97751442,6.838725892,9.24250769,11.85104821,15.60898526
2588,0.262033799,2.461854309,1.657427036,3.211950008,5.496662241,7.408396708,9.477155838,12.44918153
2589,3.248862622,2.312689945,1.554728563,3.016541843,5.16723418,6.96809817,8.917800859,11.72005959
2590,0.519478898,2.504014801,1.70550849,3.273524813,5.559001864,7.460646826,9.510766148,12.44539767
2591,4.166386697,2.236231311,1.538516597,2.928585482,4.939657905,6.604450167,8.39304995,10.9448135
2592,1.679413341,2.402483329,1.624831001,3.137585503,5.353150678,7.202450969,9.200247554,12.06554027
2593,3.184694139,2.535543522,1.736545403,3.317555006,5.612998,7.517960285,9.568114846,12.49797166
2594,0.246691735,2.085022385,1.427084264,2.728984563,4.618928835,6.186846375,7.873696629,10.28337624
2595,0.265513622,2.19472733,1.436079778,2.846845589,4.963100166,6.758930901,8.720805756,11.56531634
2596,0.283916446,1.862059357,1.230959799,2.419904216,4.191132249,5.687288569,7.316829034,9.672677356
2597,0.5852995,1.567562028,1.052983296,2.044390043,3.503769672,4.726194007,6.049950853,7.952961935
2598,1.727676823,1.421352805,0.990221708,1.865345006,3.119460056,4.15085572,5.254059201,6.821240812
2599,3.319090387,1.466478572,1.047592664,1.931681995,3.174325656,4.182731158,5.251670989,6.756995215
2600,6.489554233,1.894176124,1.255758649,2.464062097,4.25951085,5.773121921,7.419297141,9.79569793
2601,3.437480401,2.461757552,1.622003727,3.200186841,5.553743643,7.542149306,9.707538023,12.83710067
2602,1.90720258,2.572951958,1.713802017,3.349945114,5.773230606,7.811662875,10.02540294,13.21669189
2603,0.257845561,2.44431355,1.690426445,3.20242232,5.382798592,7.184163449,9.11712706,11.87181966
2604,6.504769161,2.082388651,1.3403067,2.692012549,4.74244675,6.495550669,8.420370203,11.22459085
2605,0.499000037,2.559545062,1.675473241,3.319513047,5.785821512,7.879068999,10.16627937,13.48323737
2606,5.033623268,2.317873993,1.531976248,3.012242852,5.217692801,7.080734593,9.109924512,12.04361209
2607,4.780470712,2.690776929,1.823089354,3.513065875,5.987053775,8.05211025,10.28338492,13.48445711
2608,4.142364574,2.80622774,1.980821723,3.689057284,6.113688439,8.094918107,10.20505655,13.19046829
2609,4.75211784,3.051597891,2.09651922,3.987030318,6.732986268,9.014933764,11.47431174,14.99512354
2610,2.307369532,2.764604765,1.653979778,3.509244788,6.463810585,9.075218554,12.00740324,16.37281691
2611,0.927618605,3.058886276,2.148769486,4.020053759,6.684378764,8.8656295,11.19154727,14.48575075
2612,0.4899239,2.682240371,1.85319313,3.514292326,5.910732723,7.890983919,10.01606911,13.0446756
2613,1.430386207,2.380036142,1.575617152,3.093037238,5.352234642,7.260094967,9.337848551,12.34157954
2614,2.101056691,2.043788772,1.409554264,2.67826812,4.50985392,6.023657825,7.648207187,9.963301718
2615,1.456250517,2.250050727,1.475325914,2.920740055,5.08497134,6.918898102,8.920312793,11.81908142
2616,1.546606768,2.06438928,1.4069006,2.698414373,4.580701163,6.146982115,7.835741985,10.25347854
2617,0.718240333,2.053401331,1.349812687,2.666276985,4.634515045,6.300886172,8.118468138,10.74973144
2618,2.289631218,1.870109414,1.302255457,2.454195806,4.105500068,5.463796692,6.916825962,8.981173598
2619,3.500834603,2.138030025,1.44857909,2.793438555,4.760234368,6.400153548,8.170444217,10.70757473
2620,1.978079203,2.176232101,1.441688207,2.829710637,4.894123776,6.635872941,8.53133702,11.26939573
2621,0.238420025,2.321097982,1.596206026,3.040399217,5.129598501,6.858687946,8.715954294,11.36497229
2622,1.58638137,1.940081388,1.31286359,2.534150618,4.321904759,5.813527323,7.424466473,9.734252146
2623,0.698949099,1.948624521,1.368464516,2.560175445,4.257889694,5.64851601,7.131989025,9.233974219
2624,2.34472437,1.77626309,1.2908941,2.339044184,3.797341926,4.973952756,6.217096727,7.962914787
2625,0.126379624,1.967565037,1.514155335,2.60482331,4.048903252,5.17423857,6.335407773,7.928913516
2626,0.14642012,1.851808071,1.284874605,2.42709447,4.070515877,5.426265029,6.879668562,8.949075006
2627,3.809243761,1.599080297,1.079779298,2.086619399,3.564015896,4.799141826,6.135065108,8.053520567
2628,0.151535461,1.899266082,1.233124386,2.458973352,4.308358685,5.884042177,7.610175609,10.11967441
2629,4.694112891,1.773918574,1.129858027,2.287520896,4.056509601,5.576651311,7.25144026,9.699570233
2630,0.153176876,2.197190566,1.470843847,2.864219352,4.91985629,6.644149171,8.513050793,11.20198087
2631,0.333255227,1.803239609,1.212392151,2.351193283,4.027388165,5.431653378,6.952653869,9.139843979
2632,0.358872978,1.570760233,1.082237253,2.056675458,3.465783146,4.632167951,5.885367556,7.67352954
2633,2.060734153,1.630367197,1.089453506,2.124477917,3.653506361,4.937295181,6.329659954,8.334245192
2634,0.36741402,1.653466906,1.143164077,2.166928916,3.642869781,4.861809003,6.169365716,8.032071384
2635,0.750271598,1.558136765,1.020419354,2.021687096,3.522542473,4.795427369,6.18543259,8.199951937
2636,2.837955473,1.356757768,0.991701787,1.79139374,2.895627634,3.780991029,4.712007609,6.013058625
2637,1.885920007,1.720326201,1.170892371,2.249431823,3.821600178,5.129580159,6.539457164,8.557186508
2638,0.189436893,1.893639894,1.274252412,2.470569669,4.229261263,5.701037957,7.293809346,9.582136044
2639,0.207228122,1.561702761,1.061748881,2.04171205,3.471259288,4.661164922,5.944175195,7.780886418
2640,0.839901465,1.528116913,1.017175739,1.990021538,3.430900425,4.642712546,5.958451063,7.85466725
2641,0.439201467,1.469344886,0.979762832,1.913575488,3.295472802,4.45719704,5.718295761,7.535509733
2642,0.674095475,1.385932681,0.950539078,1.814537802,3.066969776,4.104993322,5.22103906,6.814345379
2643,2.811098736,1.302469712,0.850708555,1.689499827,2.948669061,4.017482623,5.185215388,6.878310356
2644,0.874157306,1.623347618,1.049599257,2.101170754,3.69086834,5.046700777,6.532778397,8.694121138
2645,1.093553113,1.63561863,1.126995599,2.143376096,3.611390967,4.825007306,6.127577313,7.984010592
2646,0.234019398,1.67453835,1.070372749,2.161460735,3.824342171,5.250623581,6.819955418,9.110979243
2647,2.718668096,1.460925767,0.974951985,1.902625649,3.274914838,4.428358495,5.680369609,7.484402954
2648,1.994439314,1.68643984,1.123200196,2.196477094,3.78542881,5.121375123,6.571597296,8.661210729
2649,1.95211381,1.692168401,1.221169362,2.23102314,3.639820708,4.777384862,5.97930882,7.666682086
2650,2.725601056,1.942619947,1.307054665,2.533042788,4.336844921,5.847677485,7.483896452,9.836521823
2651,0.435969814,1.99309651,1.327853106,2.596145159,4.473285201,6.051193799,7.763809591,10.23111452
2652,2.332986903,1.854038657,1.298772054,2.435217358,4.057088608,5.387149888,6.807101314,8.820536029
2653,2.469402101,2.117091351,1.428926359,2.764401326,4.722652385,6.358325158,8.126083703,10.66238474
2654,0.220011228,2.191242642,1.474865282,2.859320504,4.893898785,6.59604272,8.437689374,11.08291653
2655,1.522821132,1.813239323,1.25917274,2.378083556,3.985797327,5.310494783,6.729275402,8.747361118
2656,3.349542689,1.741137803,1.200267801,2.281427099,3.842842783,5.133706065,6.519270512,8.494169847
2657,3.994184838,2.330996478,1.573181472,3.042121092,5.197695226,6.999614732,8.948340137,11.74634407
2658,5.073021527,2.635907371,1.764736313,3.435404463,5.900700314,7.96921159,10.21176615,13.43922585
2659,2.357467253,3.099438501,2.111905288,4.052416584,6.879801488,9.231696494,11.7667179,15.39473258
2660,2.775809116,2.581035342,1.742256373,3.368153945,5.754122061,7.748805859,9.906190834,13.00412377
2661,0.188401199,2.449445745,1.596212462,3.176234729,5.551420117,7.569282795,9.775099326,12.97490112
2662,2.365157208,2.258720492,1.562033469,2.961514895,4.977530781,6.641223961,8.424753959,10.96378828
2663,3.118911234,2.307901053,1.591374875,3.024334358,5.093291798,6.803408523,8.638712634,11.25424711
2664,1.855209014,2.450157725,1.65293684,3.197821448,5.465089064,7.360381184,9.410019024,12.35274798
2665,0.851520852,2.469766945,1.578289483,3.188165024,5.641703362,7.745985185,10.06111889,13.44055139
2666,4.147505642,2.32373207,1.545408873,3.025190282,5.218671513,7.064603307,9.06976656,11.96092584
2667,1.112310608,2.347181854,1.5916865,3.067526437,5.224169264,7.021304341,8.960472001,11.73841835
2668,5.800389804,2.090694914,1.44778174,2.739904052,4.601195085,6.137742559,7.785648677,10.13284226
2669,2.573012379,2.819068435,1.886638027,3.674152003,6.312300317,8.525990347,10.92599451,14.38007802
2670,4.617525648,2.793721004,1.884649991,3.646244909,6.231575101,8.392743815,10.72990025,14.08540707
2671,4.108247948,2.897617387,1.928100022,3.772586708,6.505753537,8.805373266,11.30302538,14.90383942
2672,0.45644258,3.106465732,2.109310868,4.060151584,6.908824344,9.281641313,11.8413736,15.50756179
2673,0.70000574,2.663786172,1.788367221,3.472466149,5.953702851,8.033734926,10.28761517,13.52995172
2674,0.488259025,2.238250418,1.490499804,2.914517119,5.023511203,6.797337353,8.723463671,11.49969696
2675,0.137741866,2.028939564,1.366022374,2.646382991,4.528848252,6.104651391,7.810487862,10.26209778
2676,0.966321358,1.749536426,1.159644628,2.274076243,3.931979314,5.331348325,6.854836525,9.056623794
2677,0.836920137,1.579162372,1.103090485,2.072206797,3.459262538,4.599324092,5.818442972,7.550023458
2678,0.845042527,1.602652704,1.075151456,2.089834003,3.584688795,4.837458552,6.194502849,8.1459256
2679,0.300245995,1.68955927,1.152328648,2.209987352,3.749404934,5.028828611,6.406979353,8.378001866
2680,3.517443539,1.326753594,0.871709125,1.72311562,2.995955219,4.073336542,5.2482053,6.948541282
2681,6.061288258,1.872921041,1.283219748,2.451643774,4.146702287,5.552354799,7.064233186,9.22344071
2682,0.872130405,2.436070619,1.797991259,3.220768391,5.168809934,6.721345471,8.347183411,10.60998344
2683,0.270181353,2.229847696,1.520704675,2.916680106,4.948610467,6.637412987,8.456563211,11.05833955
2684,0.820439501,1.938144784,1.335253387,2.537633635,4.276507089,5.715950093,7.26260757,9.469609205
2685,1.722870349,1.75616975,1.205675029,2.299711221,3.884378164,5.197052767,6.607874716,8.621291559
2686,2.271904438,1.819924696,1.292249929,2.395150436,3.952804131,5.221059826,6.568489239,8.470163167
2687,0.768573223,2.0447126,1.341717356,2.654886653,4.619783601,6.283940333,8.099402302,10.72784666
2688,0.274977937,1.941704574,1.295950592,2.529723226,4.353782737,5.886054184,7.548456836,9.94254175
2689,1.481967389,1.526555882,1.037496722,1.995614307,3.393669944,4.557585485,5.81273756,7.609801022
2690,0.148645696,1.74667567,1.187383484,2.283207339,3.882169339,5.213410121,6.649093498,8.704800122
2691,2.557918073,1.497138762,1.008471809,1.95347479,3.341848683,4.503282009,5.759904222,7.564909969
2692,0.301900155,1.81779435,1.233351625,2.374576519,4.042877961,5.433861543,6.935563808,9.088130166
2693,3.283908934,1.47195913,0.974820029,1.913275303,3.309911382,4.488947545,5.772643218,7.627931382
2694,1.53900151,1.820473709,1.220219454,2.374331549,4.074822611,5.499773379,7.04307448,9.261829716
2695,0.575482357,1.916695815,1.276673319,2.496137331,4.301668435,5.819890745,7.46816153,9.843442862
2696,2.612964617,1.757603367,1.1810123,2.292825859,3.928636696,5.29823308,6.780840044,8.911409411
2697,0.150690065,2.237574525,1.50701213,2.918628097,4.993621762,6.730354212,8.610239965,11.31178215
2698,3.285861079,1.728590417,1.183487887,2.260960265,3.826312873,5.126141319,6.525691312,8.526778145
2699,1.137322439,1.807549436,1.226924074,2.361477783,4.019411522,5.401366845,6.893026583,9.030771348
2700,3.736512141,2.023965916,1.283475064,2.608027752,4.637337073,6.384021067,8.310369113,11.1288506
2701,3.497841849,2.196526123,1.478944665,2.866043931,4.904337804,6.609610931,8.454718389,11.10508276
2702,4.134471366,2.460973414,1.845400728,3.256928727,5.16511341,6.672836793,8.242740187,10.41575964
2703,2.288352841,2.660159102,1.696777569,3.431215063,6.079235339,8.353499116,10.85825211,14.51840611
2704,4.963384568,2.535271683,1.699096708,3.303256167,5.67026814,7.65677515,9.811039436,12.91257385
2705,3.492983545,2.228197175,1.509331797,2.91044234,4.96050114,6.670635688,8.51741031,11.16522154
2706,0.61476051,3.565801336,2.425693182,4.662040737,7.923204169,10.63709632,13.56295124,17.75100538
2707,0.715664763,2.531369781,1.771520226,3.325312309,5.543564997,7.36286288,9.30509089,12.05892035
2708,1.787003314,2.207748126,1.499514095,2.884980407,4.908320228,6.59403359,8.412912714,11.0186476
2709,0.934427122,2.183591447,1.446206888,2.838934349,4.91090944,6.659433916,8.562596892,11.31226877
2710,0.853337841,2.048542976,1.463060471,2.697839519,4.43414314,5.843698878,7.33832343,9.443796455
2711,1.251819247,1.951034488,1.332800546,2.552527384,4.325926225,5.798790127,7.384597222,9.651658984
2712,0.354382471,1.944242694,1.340934581,2.547102147,4.289051705,5.729367968,7.275597082,9.479943451
2713,0.194282783,1.653136828,1.126886982,2.16180147,3.669033364,4.922338193,6.272866956,8.205148907
2714,1.151994001,1.441738554,0.973143003,1.882079134,3.215317236,4.32934292,5.533708682,7.262288212
2715,2.100557814,1.476397981,1.00269573,1.929125696,3.282295989,4.409829861,5.62657412,7.369902272
2716,0.199108328,1.613260573,1.230746663,2.137567015,3.345262036,4.289635499,5.266072314,6.608451535
2717,0.708224381,1.43782301,0.979655455,1.880390816,3.192358927,4.283285001,5.458780494,7.140500433
2718,1.104321576,1.527874758,1.000031025,1.981972768,3.454657329,4.704187143,6.069121575,8.047952816
2719,1.284452416,1.558170555,1.045790691,2.031001179,3.482938146,4.700359808,6.019735239,7.918029557
2720,0.212932337,1.558082801,1.056620389,2.03605238,3.467462949,4.660425951,5.947827686,7.792341133
2721,0.117593632,1.51138568,1.018502616,1.972070124,3.372741618,4.544348534,5.811920331,7.63259977
2722,4.265467958,1.208744519,0.832273315,1.583550568,2.669470689,3.56774104,4.532275282,5.907560064
2723,0.345188993,1.891638412,1.303412027,2.478605358,4.176251893,5.579930948,7.086699105,9.234481829
2724,1.033727233,1.476232341,1.030158715,1.937527255,3.236544841,4.304232567,5.445847484,7.067087823
2725,1.573714871,1.490532371,1.026863467,1.952055426,3.289608335,4.396429447,5.585318993,7.281214045
2726,2.778275948,1.875419952,1.207840499,2.41786952,4.259520263,5.840232695,7.581641889,10.12835008
2727,1.665023607,1.878764306,1.243764886,2.443377393,4.227654915,5.73283144,7.370542471,9.735701746
2728,0.938121076,1.957422125,1.323270851,2.554953624,4.360576114,5.869068674,7.499881702,9.84069063
2729,0.223078891,1.795609086,1.194337615,2.337722674,4.032385631,5.458427341,7.007398756,9.240677732
2730,0.237494175,1.547571581,1.089610156,2.034523202,3.377544184,4.475749271,5.645853341,7.301795205
2731,0.952298155,1.402332646,0.95494497,1.83377461,3.114377332,4.179537746,5.327502383,6.97015984
2732,1.744777552,1.523948115,1.004199013,1.9797825,3.435892505,4.667248992,6.009292118,7.950664623
2733,0.821090073,1.619117341,1.214357399,2.14278891,3.397717099,4.389189557,5.421491739,6.850301331
2734,3.553476848,1.693205192,1.152332669,2.214473307,3.762316686,5.049648744,6.436885047,8.421592653
2735,0.236104123,1.801231354,1.212217269,2.349882647,4.022377308,5.422092901,6.9369624,9.113514262
2736,0.602870588,1.612413251,1.060000679,2.093514199,3.638820954,4.947250875,6.374536154,8.440986843
2737,1.082449301,1.63279409,1.092677511,2.128226677,3.65643666,4.938629603,6.328603269,8.328831336
2738,4.085834471,1.52033569,1.027549612,1.985212201,3.388532001,4.560306672,5.826507765,7.643002362
